"V1" "V2" "V3" "V4"
"35310" 4.5 3.2 1.4 0.2
"35410" 4.6 4 1.3 0.4
"35510" 5.5 4.3 1 0.4
"35610" 5.2 3.6 1 0.4
"35710" 5.1 3.9 1.2 0.4
"35810" 5 3.3 1.5 0.1
"35910" 5.2 4.1 1.7 0.3
"36010" 4.4 2.3 1.1 0.5
"36110" 5.4 2.9 1.8 0.6
"36210" 5.6 2.7 1.1 0.4
"36310" 5.2 2.8 1.5 0.3
"36410" 4.5 3.8 1.1 0.3
"36510" 4.7 2.4 1.8 0.3
"36610" 5 4.1 1.7 0.2
"36710" 5.3 3.5 1.6 0.2
"36810" 5 3.4 1.7 0.5
"36910" 5.3 3.1 1.2 0.4
"37010" 4.5 4.1 1.9 0.6
"37110" 5.2 4.2 1.3 0.5
"37210" 5.4 4 1.3 0.3
"37310" 4.9 3.5 1.7 0.5
"37410" 4.9 2.5 1.4 0.2
"37510" 4.5 3.9 1.5 0.1
"37610" 4.5 3.7 1.5 0.2
"37710" 5.1 3.6 1.5 0.6
"37810" 5 3.3 1.6 0.6
"37910" 5 2.4 1.1 0.5
"38010" 4.9 4.1 1.5 0.5
"38110" 4.7 2.8 1.7 0.2
"38210" 5.8 3.1 1.7 0.5
"38310" 5.8 3.1 1.7 0.5
"38410" 5 3.5 1 0.5
"38510" 4.9 3.3 1.3 0.3
"38610" 5 3.7 1.2 0.5
"38710" 4.4 3.5 1.4 0.2
"38810" 4.9 2.8 1.4 0.6
"38910" 5.2 3.1 1.2 0.5
"39010" 5.2 2.5 1.6 0.2
"39110" 4.7 4 1.7 0.3
"39210" 5.1 3.1 1.3 0.4
"39310" 5.6 2.5 1.5 0.2
"39410" 4.9 4.1 1.9 0.5
"39510" 4.6 3 1.1 0.3
"39610" 5.1 3.1 1.7 0.6
"39710" 4.7 4 1.2 0.4
"39810" 5.6 3.8 1.3 0.4
"39910" 4.8 3.2 1.2 0.3
"40010" 4.4 3.5 1.5 0.5
"40110" 5.1 4.3 1.7 0.3
"40210" 5.6 3.1 1.2 0.5
"40310" 5.3 3.2 1.5 0.3
"40410" 5.5 3.1 1.5 0.2
"40510" 5.7 4.3 1.2 0.2
"40610" 4.9 4.2 1.4 0.5
"40710" 5.5 4 1.5 0.4
"40810" 5.7 3.8 1.5 0.6
"40910" 5.3 2.6 1.8 0.1
"41010" 5.5 2.7 1.4 0.2
"41110" 5.7 2.3 1.4 0.6
"41210" 4.5 3.1 1.6 0.5
"41310" 5.8 2.8 1 0.5
"41410" 5.2 3 1.6 0.4
"41510" 4.8 2.4 1.2 0.1
"41610" 5 4.1 1.6 0.2
"41710" 4.6 3.8 1.7 0.4
"41810" 4.9 3.7 1.9 0.3
"41910" 4.8 2.7 1.2 0.4
"42010" 5.7 4 1.3 0.5
"42110" 5.3 2.8 1.2 0.5
"42210" 5.3 2.8 1.2 0.5
"42310" 4.6 2.6 1.8 0.4
"42410" 5.4 3.8 1.8 0.4
"42510" 4.5 3.1 1.4 0.6
"42610" 5.7 3.5 1.6 0.2
"42710" 5.7 2.5 1.4 0.2
"42810" 4.6 3.9 1.6 0.3
"42910" 4.7 2.7 1.6 0.2
"43010" 5 2.8 1.3 0.6
"43110" 4.6 2.7 1.8 0.3
"43210" 5.1 2.7 1.7 0.1
"43310" 4.7 3.7 1.3 0.2
"43410" 4.7 2.5 1.5 0.3
"43510" 5.4 4 1.5 0.5
"43610" 5 3.6 1.6 0.5
"43710" 5 2.8 1.5 0.4
"43810" 5.5 4.2 1.3 0.4
"43910" 5.7 2.9 1.3 0.3
"44010" 4.4 4.2 1.2 0.4
"44110" 5.2 2.6 1.8 0.4
"44210" 5.6 3.1 1.4 0.2
"44310" 5.6 3.3 1.2 0.3
"44410" 4.5 3.9 1.4 0.4
"44510" 5.4 4 1.2 0.5
"44610" 4.6 3.8 1.5 0.3
"44710" 5.4 3.7 1.6 0.6
"44810" 5.4 3.3 1.3 0.5
"44910" 4.9 3.2 1.7 0.3
"45010" 5.1 3.6 1.7 0.5
"45110" 4.8 2.9 1.8 0.5
"45210" 4.6 4.3 1.5 0.5
"45310" 4.3 2.5 1.6 0.2
"45410" 4.4 3.8 1.3 0.4
"45510" 4.7 3.9 1.5 0.5
"45610" 5.2 3.5 1.3 0.2
"45710" 4.4 3.2 1.9 0.6
"45810" 5.3 3.5 1.7 0.1
"45910" 5.4 3.2 1.5 0.5
"46010" 5.4 4.1 1.8 0.6
"46110" 4.6 3.2 1.1 0.5
"46210" 5.2 4 1.1 0.2
"46310" 5.8 3.1 1.5 0.4
"46410" 4.7 3.5 1.4 0.2
"46510" 4.3 4.1 1.2 0.3
"46610" 4.4 2.3 1.7 0.6
"46710" 5.3 3.5 1.6 0.1
"46810" 4.5 4 1.7 0.3
"46910" 5.2 4.1 1.1 0.1
"47010" 4.4 2.7 1.3 0.5
"47110" 5.7 2.5 1.1 0.3
"47210" 5.5 3.7 1.6 0.4
"47310" 5.5 4.2 1.2 0.1
"47410" 4.6 4.3 1.9 0.5
"47510" 5.1 3.6 1.5 0.5
"47610" 4.5 3.6 1.7 0.6
"47710" 4.3 2.7 1.2 0.4
"47810" 5.6 2.9 1 0.6
"47910" 4.5 3.8 1.5 0.2
"48010" 4.8 2.6 1.1 0.2
"48110" 4.4 2.9 1.4 0.3
"48210" 5.1 3.6 1.5 0.3
"48310" 5.6 3.4 1.1 0.5
"48410" 5.1 2.7 1.9 0.4
"48510" 5.5 4.4 1.6 0.4
"48610" 5.5 2.6 1.3 0.1
"48710" 5.4 4.2 1.2 0.5
"48810" 5.7 4.3 1.7 0.4
"48910" 4.5 3.2 1.8 0.4
"49010" 4.9 2.5 1.5 0.2
"49110" 4.6 2.7 1.4 0.5
"49210" 5.1 2.9 1.9 0.5
"49310" 5.3 4.1 1.1 0.2
"49410" 5.1 3.9 1.1 0.3
"49510" 4.9 3.5 1.8 0.4
"49610" 5 4 1.8 0.6
"49710" 4.6 4.4 1.7 0.2
"49810" 4.8 3.4 1.5 0.4
"49910" 4.9 2.9 1.4 0.5
"50010" 4.9 3.6 1.3 0.6
"50110" 5.7 2.3 1.5 0.4
"50210" 5.2 3.5 1.5 0.2
"50310" 5 4 1.9 0.4
"50410" 5.2 3.3 1.7 0.1
"5052" 4.6 3.7 1 0.2
"5061" 5.6 3.1 1.8 0.4
"5071" 4.3 2.9 1.8 0.4
"5081" 5.4 2.7 1.6 0.3
"5091" 4.9 3.6 1.5 0.4
"5101" 5.5 3.4 1.4 0.4
"5111" 5.5 2.9 1.6 0.2
"5121" 4.4 3.6 1.1 0.3
"5131" 4.8 4.3 1.5 0.5
"5141" 4.8 4.1 1.9 0.4
"5151" 4.8 2.8 1.5 0.3
"5161" 5 3.7 1.3 0.3
"5171" 4.8 3.1 1.5 0.6
"5181" 5.6 3.1 1.5 0.5
"5191" 5.7 2.9 1.9 0.3
"5201" 4.4 2.8 1.4 0.4
"5211" 4.5 4.1 1 0.1
"5221" 5 4.1 1.5 0.6
"5231" 5.2 2.8 1.1 0.2
"5241" 5.4 4 1.8 0.5
"5251" 4.4 2.7 1.1 0.6
"5261" 5.6 3.3 1.5 0.2
"5271" 5.5 2.4 1.4 0.5
"5281" 5.1 4.1 1.8 0.2
"5291" 4.4 4 1.4 0.2
"5301" 5.4 2.7 1.8 0.4
"5311" 5.4 4.1 1.8 0.2
"5321" 4.4 3.7 1.2 0.1
"5331" 4.3 3 1.3 0.5
"5341" 5.2 4.3 1.6 0.6
"5351" 5.2 3.9 1.8 0.5
"5361" 5 3.4 1.6 0.6
"5371" 4.7 4 1.6 0.3
"5381" 4.9 2.8 1.4 0.2
"5391" 4.6 4.2 1.5 0.3
"5401" 5.5 3.8 1.8 0.2
"5411" 4.7 2.3 1.4 0.3
"5421" 5.3 3 1.5 0.4
"5431" 5.6 3.7 1.4 0.5
"5441" 5.7 2.4 1.6 0.1
"5451" 4.8 3.2 1.8 0.2
"5461" 5.1 2.7 1.6 0.4
"5471" 5.7 2.8 1.8 0.6
"5481" 5.4 3.5 1.6 0.4
"5491" 5.1 2.5 1.3 0.2
"5501" 5.6 3.9 1.7 0.2
"5511" 5.3 4.2 1.8 0.2
"5521" 5.2 3.8 1.8 0.4
"5531" 4.9 3.7 1.6 0.2
"5541" 4.3 2.5 1.7 0.2
"5551" 4.8 4 1.3 0.4
"5561" 4.9 2.6 1.5 0.3
"5571" 5.5 2.7 1 0.3
"5581" 5.7 2.9 1.7 0.5
"5591" 4.9 3.8 1 0.5
"5601" 4.7 3.2 1.2 0.3
"5611" 5 4.2 1.2 0.5
"5621" 4.6 2.9 1.6 0.1
"5631" 5.7 4 1.3 0.5
"5641" 4.5 4 1.5 0.4
"5651" 5 3.7 1.1 0.5
"5661" 4.7 4 1.8 0.1
"5671" 4.4 4 1.1 0.4
"5681" 5.3 2.4 1.9 0.3
"5691" 4.6 2.6 1.3 0.4
"5701" 4.9 3 1.3 0.2
"5711" 5.5 4.1 1.1 0.4
"5721" 4.9 3.4 1 0.4
"5731" 4.9 3.3 1.3 0.4
"5741" 5 2.4 1.9 0.6
"5751" 4.9 4 1.6 0.3
"5761" 5.1 2.7 1.8 0.5
"5771" 5.1 3.3 1.8 0.2
"5781" 5.7 4.2 1.2 0.5
"5791" 5.8 2.4 1.2 0.3
"5801" 5 3.9 1.9 0.3
"5811" 4.7 4.4 1.7 0.4
"5821" 4.9 4 1.8 0.6
"5831" 4.5 3 1.5 0.5
"5841" 4.6 3.3 1.5 0.3
"5851" 5.8 4.3 1.9 0.5
"5861" 5.5 3.1 1.3 0.5
"5871" 4.6 4.1 1.6 0.3
"5881" 5.5 3.3 1.5 0.3
"5891" 5.3 2.6 1.8 0.2
"5901" 5.4 3.4 1.7 0.4
"5911" 5.3 3.3 1.6 0.4
"5921" 5.3 3.2 1.2 0.2
"5931" 4.6 3.5 1.8 0.3
"5941" 4.4 2.8 1.3 0.6
"5951" 4.4 2.5 1.3 0.1
"5961" 4.4 3.2 1.5 0.3
"5971" 5 2.4 1.4 0.1
"5981" 4.7 3.4 1.2 0.3
"5991" 5.3 3.1 1.7 0.5
"6001" 5.8 3.5 1.8 0.4
"6011" 5.4 3.2 1.2 0.3
"6021" 5.4 3.8 1.1 0.6
"6031" 4.7 3.6 1 0.5
"6041" 5.6 3 1.5 0.1
"6051" 4.9 2.4 1.5 0.4
"6061" 5.4 3.6 1.4 0.5
"6071" 5.7 3 1.7 0.5
"6081" 5.2 2.8 1.9 0.4
"6091" 5 2.5 1.1 0.4
"6101" 5.1 2.9 1.9 0.5
"6111" 4.9 3.7 1.2 0.2
"6121" 5.5 2.6 1.7 0.3
"6131" 5 4.4 1.7 0.3
"6141" 5 2.8 1 0.3
"6151" 5.7 2.9 1.5 0.2
"6161" 5.4 3.4 1.6 0.4
"6171" 5.7 2.5 1.6 0.4
"6181" 5 3 1.2 0.3
"6191" 5.1 4.1 1.4 0.3
"6201" 5.2 4.3 1.4 0.2
"6211" 4.6 4.1 1.2 0.2
"6221" 5.1 3.1 1.5 0.4
"6231" 4.8 3 1.2 0.6
"6241" 5.6 2.7 1.9 0.2
"6251" 5 2.9 1.3 0.2
"6261" 4.8 3.4 1.3 0.3
"6271" 4.7 2.7 1.2 0.2
"6281" 4.3 3.1 1.2 0.1
"6291" 5.1 3 1.6 0.5
"6301" 4.4 2.6 1.2 0.1
"6311" 5.3 3.9 1.6 0.3
"6321" 5 3.4 1.3 0.4
"6331" 5.1 2.7 1.9 0.2
"6341" 5.2 2.7 1.6 0.5
"6351" 4.7 3.9 1.9 0.5
"6361" 5.5 4.1 1 0.1
"6371" 4.8 2.5 1.6 0.4
"6381" 4.8 2.6 1.3 0.2
"6391" 5.2 2.4 1.1 0.1
"6401" 5.3 3.1 1.2 0.3
"6411" 5.4 2.8 1.3 0.5
"6421" 4.5 3.7 1.6 0.6
"6431" 5.4 3 1.7 0.4
"6441" 5.5 3.4 1.5 0.6
"6451" 5 4 1.1 0.3
"6461" 5.2 3 1.2 0.2
"6471" 4.9 3.3 1.1 0.4
"6481" 4.4 4.1 1.2 0.5
"6491" 5.1 4.1 1.5 0.2
"6501" 4.4 2.6 1.4 0.5
"6511" 5.1 4.2 1.4 0.4
"6521" 4.4 3.8 1.3 0.3
"6531" 5 2.9 1.5 0.3
"6541" 4.9 4.1 1.2 0.3
"6551" 4.5 2.6 1.1 0.2
"6561" 4.6 3.9 1.8 0.4
"6571" 5.1 3.2 1.5 0.2
"6581" 5.5 3.8 1.3 0.4
"6591" 4.7 4 1.1 0.5
"6601" 5.2 3.9 1.6 0.5
"6611" 5.1 2.5 1.2 0.2
"6621" 4.9 3.5 1.6 0.2
"6631" 4.4 4.2 1.4 0.2
"6641" 5 3.2 1 0.1
"6651" 4.8 3.1 1.5 0.2
"6661" 5.2 3.5 1.3 0.3
"6671" 5 4.4 1.7 0.2
"6681" 5 2.8 1.4 0.5
"6691" 5.4 3.4 1.6 0.4
"6701" 4.5 2.4 1.8 0.5
"6711" 4.6 2.5 1.5 0.2
"6721" 5.3 3.8 1.2 0.3
"6731" 5 4 1.1 0.1
"6741" 4.8 2.8 1.4 0.2
"6751" 4.8 4.1 1.5 0.3
"6761" 5.7 3.1 1.8 0.4
"6771" 5.3 4.2 1.7 0.4
"6781" 5 3.1 1.1 0.4
"6791" 5.5 2.8 1 0.2
"6801" 4.8 2.6 1.1 0.4
"6811" 5.8 2.3 1.2 0.5
"6821" 5.2 4 1.7 0.1
"6831" 5.2 3.1 1.8 0.2
"6841" 5.2 3.4 1.6 0.5
"6851" 4.4 2.7 1.9 0.3
"6861" 4.9 4 1.4 0.6
"6871" 4.5 2.3 1 0.5
"6881" 5.8 3.8 1.4 0.2
"6891" 4.5 3.1 1.5 0.3
"6901" 5.4 3.3 1.3 0.2
"6911" 4.7 3.8 1.7 0.5
"6921" 5.6 3.4 1.1 0.1
"6931" 4.5 3.9 1.1 0.4
"6941" 5.4 2.3 1.8 0.1
"6951" 4.7 4.1 1.2 0.2
"6961" 5.1 2.9 1.1 0.2
"6971" 5.3 4.1 1.6 0.4
"6981" 5.1 2.8 1.9 0.5
"6991" 5.7 3.1 1.7 0.6
"7001" 5.3 4.4 1.7 0.3
"7011" 4.5 4 1.7 0.1
"7021" 5 3.6 1.6 0.3
"7031" 4.8 3.5 1.9 0.5
"7041" 4.6 3.8 1.2 0.5
"7051" 5.5 3.6 1.5 0.4
"7061" 4.3 3.2 1.5 0.6
"7071" 5.6 3.1 1.6 0.6
"7081" 5.1 2.3 1.8 0.1
"7091" 5.2 2.9 1.1 0.5
"7101" 4.7 4.2 1.2 0.3
"7111" 5.3 3.9 1.2 0.2
"7121" 4.7 3.3 1.7 0.6
"7131" 4.4 3.5 1.8 0.5
"7141" 5.1 3.4 1.1 0.4
"7151" 4.7 2.6 1.4 0.3
"7161" 5.6 3.8 1.6 0.6
"7171" 4.9 4.1 1.3 0.5
"7181" 5.1 2.4 1.6 0.1
"7191" 4.5 3.4 1.3 0.1
"7201" 5.6 2.4 1.1 0.3
"7211" 4.5 3.5 1.3 0.6
"7221" 5.2 3.1 1.9 0.4
"7231" 5.4 3.8 1.7 0.6
"7241" 4.9 3.1 1 0.5
"7251" 5.8 2.4 1 0.4
"7261" 5.6 2.7 1.1 0.3
"7271" 5.2 4 1.8 0.4
"7281" 5.3 3.8 1.6 0.1
"7291" 5 3.4 1.5 0.3
"7301" 5.5 4.3 1.8 0.3
"7311" 5.6 2.4 1.5 0.2
"7321" 5 2.5 1.1 0.1
"7331" 4.3 3.2 1.3 0.6
"7341" 4.3 4.2 1.8 0.3
"7351" 5.4 3.4 1.5 0.5
"7361" 5.4 4.2 1.2 0.4
"7371" 4.6 3.9 1.1 0.4
"7381" 5.3 2.9 1.4 0.3
"7391" 5.7 3.7 1.1 0.1
"7401" 5.8 2.4 1.9 0.3
"7411" 4.7 3.6 1.2 0.2
"7421" 4.9 3.1 1.9 0.5
"7431" 5.3 2.3 1 0.5
"7441" 4.4 4.2 1.7 0.5
"7451" 4.9 2.5 1.8 0.5
"7461" 5.7 3.8 1.2 0.4
"7471" 5.5 3.9 1.6 0.2
"7481" 4.5 2.6 1.6 0.5
"7491" 5.3 3.4 1.3 0.5
"7501" 5.1 4 1.5 0.3
"7511" 5.8 2.3 1.6 0.1
"7521" 5.6 3.5 1.6 0.5
"7531" 4.4 3.4 1.8 0.1
"7541" 4.3 3.2 1.2 0.4
"7551" 4.9 4.1 1.5 0.1
"7561" 5.6 3.8 1.7 0.3
"7571" 5.6 3.1 1.8 0.5
"7581" 4.6 3.5 1.7 0.2
"7591" 5.2 3.7 1.8 0.1
"7601" 4.7 2.6 1.7 0.5
"7611" 5.4 3.1 1.3 0.2
"7621" 5.2 4.1 1.6 0.3
"7631" 5.5 2.5 1.1 0.4
"7641" 4.8 4 1.2 0.3
"7651" 5.4 4.4 1.5 0.2
"7661" 5.2 4.4 1.2 0.5
"7671" 5.2 3.2 1.4 0.3
"7681" 4.3 3.4 1.1 0.4
"7691" 5.2 2.7 1 0.4
"7701" 5.7 3.2 1.1 0.3
"7711" 5.6 3.2 1.4 0.5
"7721" 5.8 4.1 1.3 0.4
"7731" 5.4 2.7 1.5 0.3
"7741" 4.5 4.1 1.7 0.3
"7751" 5.3 3.4 1 0.5
"7761" 5.3 3.9 1.4 0.1
"7771" 4.8 4.1 1.3 0.4
"7781" 5.1 3.1 1.7 0.6
"7791" 5.1 3.1 1.2 0.5
"7801" 5.7 3 1.6 0.2
"7811" 5 3.5 1.6 0.5
"7821" 5.5 3.8 1.8 0.4
"7831" 5.6 3 1.4 0.6
"7841" 4.6 2.6 1.2 0.2
"7851" 5 2.7 1.1 0.2
"7861" 5.6 3.2 1.8 0.5
"7871" 5.3 2.9 1.6 0.4
"7881" 5.1 2.8 1.3 0.3
"7891" 4.6 4.2 1.1 0.2
"7901" 5 3.6 1 0.3
"7911" 5.6 3.2 1.5 0.1
"7921" 5.4 2.8 1.1 0.5
"7931" 5.4 3.5 1 0.4
"7941" 4.9 2.5 1.3 0.1
"7951" 5.4 2.3 1.8 0.2
"7961" 5.1 2.7 1.1 0.2
"7971" 5.5 3.7 1.7 0.5
"7981" 5.7 3.1 1.3 0.1
"7991" 5 2.9 1.3 0.4
"8001" 5.6 3 1.6 0.1
"8011" 5.6 4 1.8 0.3
"8021" 5.8 4.1 1.4 0.3
"8031" 5 4.3 1.5 0.3
"8041" 5.3 4.2 1.4 0.5
"8051" 5.5 3.4 1.2 0.6
"8061" 5.7 3.5 1.5 0.6
"8071" 4.5 4.3 1.7 0.4
"8081" 4.6 4 1.7 0.6
"8091" 4.5 4.1 1.2 0.3
"8101" 5.6 3.4 1.3 0.2
"8111" 5.4 2.8 1 0.4
"8121" 4.3 3.4 1.8 0.1
"8131" 5.7 4.3 1.3 0.3
"8141" 4.7 2.4 1.4 0.3
"8151" 5.1 4 1.3 0.2
"8161" 4.4 4.3 1.1 0.4
"8171" 5.7 2.8 1.7 0.3
"8181" 5.6 3.7 1.6 0.6
"8191" 4.6 4.4 1.6 0.1
"8201" 5.8 4.2 1.9 0.2
"8211" 5 3.4 1.1 0.5
"8221" 4.9 3.3 1.6 0.6
"8231" 5.5 3.1 1.2 0.5
"8241" 5 4.2 1.7 0.4
"8251" 4.8 2.4 1.4 0.5
"8261" 5.1 3.9 1.1 0.3
"8271" 5.6 4 1.5 0.2
"8281" 5.6 4.4 1.8 0.5
"8291" 4.8 4.2 1.7 0.2
"8301" 5.7 3.5 1.9 0.3
"8311" 4.8 3.8 1.1 0.4
"8321" 4.5 2.8 1.8 0.2
"8331" 5 3 1.2 0.1
"8341" 5.3 3 1.3 0.3
"8351" 5.3 2.8 1.4 0.2
"8361" 5.3 4.2 1.2 0.4
"8371" 5.5 3.7 1.4 0.3
"8381" 5 3 1.5 0.2
"8391" 4.3 3.3 1.4 0.3
"8401" 5.6 2.5 1.6 0.3
"8411" 4.7 3.6 1.4 0.3
"8421" 5.7 3.5 1.7 0.3
"8431" 5.4 3.9 1.6 0.1
"8441" 5.4 2.8 1.6 0.6
"8451" 5.6 2.9 1.7 0.4
"8461" 4.6 2.9 1.5 0.5
"8471" 5.4 3.7 1.7 0.3
"8481" 4.8 2.4 1.6 0.5
"8491" 4.3 3.8 1.6 0.4
"8501" 5.3 4 1.3 0.1
"8511" 4.8 2.5 1.2 0.3
"8521" 5.7 2.3 1.9 0.3
"8531" 4.5 3.9 1 0.3
"8541" 4.4 2.3 1.2 0.2
"8551" 5 3.4 1 0.1
"8561" 5.7 2.8 1.7 0.3
"8571" 5.4 3.3 1.1 0.4
"8581" 5.2 3.6 1 0.3
"8591" 4.5 3.3 1.3 0.2
"8601" 4.8 2.5 1.6 0.2
"8611" 5 4.1 1.6 0.2
"8621" 4.7 3.8 1.7 0.4
"8631" 5.5 3.6 1.3 0.1
"8641" 5.3 4.2 1.7 0.6
"8651" 5.1 3 1.6 0.2
"8661" 5.4 3.2 1.5 0.6
"8671" 5.5 2.6 1.2 0.2
"8681" 4.4 2.8 1 0.3
"8691" 4.4 3.7 1 0.3
"8701" 4.4 3.7 1.2 0.3
"8711" 5.3 3.3 1.5 0.1
"8721" 5.3 2.9 1.9 0.2
"8731" 5.3 2.9 1.5 0.6
"8741" 4.7 2.9 1.6 0.3
"8751" 5.6 3.2 1 0.5
"8761" 5.5 2.6 1.7 0.5
"8771" 5.4 3.5 1.4 0.5
"8781" 4.5 4 1.5 0.3
"8791" 5.2 3.4 1.4 0.5
"8801" 5.1 2.4 1.3 0.2
"8811" 5.8 3.1 1.2 0.5
"8821" 4.4 3.1 1.8 0.5
"8831" 5.7 3.6 1.3 0.3
"8841" 4.9 2.4 1.4 0.4
"8851" 4.5 3.4 1.1 0.4
"8861" 5.1 3.6 1.4 0.6
"8871" 4.8 3.5 1.3 0.3
"8881" 5 2.8 1.7 0.3
"8891" 5.7 4 1.8 0.1
"8901" 4.3 3.1 1.7 0.3
"8911" 4.8 2.5 1.6 0.2
"8921" 4.7 4 1.8 0.2
"8931" 5.6 3.2 1.5 0.4
"8941" 5.4 4.4 1.2 0.2
"8951" 5.5 3.8 1.4 0.6
"8961" 5.6 3.8 1.1 0.5
"8971" 4.8 3.2 1.8 0.3
"8981" 4.8 3.9 1 0.2
"8991" 4.7 3 1.4 0.5
"9001" 5.1 4 1.6 0.1
"9011" 5.2 3.2 1.5 0.3
"9021" 5.8 4.4 1.4 0.2
"9031" 5.7 3.8 1 0.3
"9041" 4.9 2.7 1.7 0.4
"9051" 4.5 3.2 1.5 0.3
"9061" 5.5 3.3 1.2 0.2
"9071" 5.2 3.3 1.7 0.3
"9081" 4.8 3.9 1.8 0.3
"9091" 5.5 3.1 1 0.5
"9101" 4.9 4 1.5 0.3
"9111" 5.2 3.9 1.3 0.5
"9121" 4.8 4.3 1.6 0.2
"9131" 5.4 3.5 1.8 0.3
"9141" 5.8 3.1 1.5 0.6
"9151" 4.7 4.3 1.6 0.3
"9161" 4.7 3.8 1.3 0.5
"9171" 4.8 3.9 1.1 0.1
"9181" 4.3 2.5 1.4 0.3
"9191" 5.6 4.4 1.1 0.1
"9201" 5.3 3.5 1.4 0.3
"9211" 4.5 4.2 1.7 0.6
"9221" 5.1 3.5 1 0.1
"9231" 5.3 3.2 1.1 0.2
"9241" 5 2.6 1.3 0.6
"9251" 5.6 3.5 1.7 0.3
"9261" 5.5 3.2 1.1 0.4
"9271" 5.5 3.6 1.2 0.4
"9281" 5.5 3.6 1.1 0.4
"9291" 5.5 3.9 1.6 0.1
"9301" 4.4 3 1.2 0.3
"9311" 4.7 2.4 1.8 0.5
"9321" 5.5 3.3 1.3 0.3
"9331" 5.1 3.5 1 0.5
"9341" 4.9 2.6 1 0.4
"9351" 4.7 2.9 1 0.1
"9361" 5.7 2.4 1.5 0.5
"9371" 5.1 3 1.8 0.3
"9381" 5.2 3.2 1.8 0.2
"9391" 4.8 4 1.8 0.2
"9401" 5.7 3.4 1.3 0.4
"9411" 4.5 3.4 1.4 0.2
"9421" 4.7 3.2 1.5 0.4
"9431" 5.3 2.4 1.4 0.4
"9441" 5.4 3.4 1.3 0.3
"9451" 4.5 2.7 1.6 0.5
"9461" 5 3.2 1.2 0.4
"9471" 4.4 3.3 1.7 0.3
"9481" 4.8 3 1.6 0.3
"9491" 4.9 3.5 1.4 0.1
"9501" 5.2 3.3 1.5 0.2
"9511" 5.4 4.3 1.4 0.4
"9521" 5.2 3.7 1.2 0.4
"9531" 5.2 3.3 1.1 0.1
"9541" 4.8 2.5 1.3 0.5
"9551" 5.3 3.4 1.6 0.6
"9561" 4.5 3.7 1.2 0.1
"9571" 4.4 3.2 1.7 0.4
"9581" 4.8 3.7 1.8 0.1
"9591" 5.6 2.6 1.4 0.4
"9601" 4.3 2.9 1.5 0.4
"9611" 5.7 2.9 1.3 0.3
"9621" 4.8 2.9 1.6 0.1
"9631" 5.8 2.7 1.2 0.5
"9641" 4.5 3.6 1.7 0.2
"9651" 4.5 4.2 1.2 0.4
"9661" 5.7 3.8 1.5 0.4
"9671" 5.4 3.4 1.5 0.2
"9681" 4.5 4.1 1.6 0.4
"9691" 4.5 2.9 1.8 0.6
"9701" 4.8 2.6 1.3 0.1
"9711" 4.8 3.6 1.3 0.4
"9721" 4.3 2.8 1.8 0.4
"9731" 5.2 3.4 1.8 0.1
"9741" 4.9 2.5 1.2 0.5
"9751" 5 3.2 1.4 0.4
"9761" 5.3 4.1 1.6 0.1
"9771" 4.3 3.9 1.6 0.3
"9781" 4.7 2.5 1.6 0.2
"9791" 4.8 4 1.9 0.1
"9801" 5.4 2.4 1.2 0.3
"9811" 4.7 4.1 1.6 0.1
"9821" 5.3 3 1.1 0.5
"9831" 5.2 3.2 1.7 0.3
"9841" 5.4 3.7 1.3 0.5
"9851" 5.7 2.7 1.6 0.2
"9861" 4.3 3.6 1.4 0.3
"9871" 5 2.8 1.1 0.4
"9881" 4.3 3.3 1.4 0.5
"9891" 4.7 3.1 1 0.2
"9901" 5 2.8 1.4 0.5
"9911" 5 2.8 1.5 0.3
"9921" 5.2 2.8 1.7 0.3
"9931" 5.6 2.9 1.4 0.2
"9941" 4.9 3.3 1.7 0.2
"9951" 4.7 2.9 1.9 0.6
"9961" 4.8 2.5 1.6 0.5
"9971" 5.3 3.8 1.5 0.2
"9981" 4.5 3.2 1.3 0.5
"9991" 4.7 3 1.5 0.5
"10001" 4.9 2.5 1.2 0.2
"10011" 4.8 4.1 1.1 0.2
"10021" 5.4 3.2 1.4 0.6
"10031" 4.7 3.1 1.6 0.4
"10041" 4.9 2.7 1.9 0.6
"10051" 4.8 2.9 1 0.5
"10061" 5.7 4.4 1.1 0.5
"10071" 5.4 3.7 1.3 0.3
"10081" 5.5 2.5 1.9 0.2
"10091" 5 4.4 1.8 0.3
"10101" 4.6 3 1.8 0.3
"10111" 5.4 3.9 1.6 0.5
"10121" 5.4 2.3 1 0.2
"10131" 5 3.4 1.3 0.1
"10141" 5 2.9 1.1 0.3
"10151" 5.1 4.1 1.2 0.5
"10161" 4.6 3.8 1.7 0.2
"10171" 4.5 2.4 1.8 0.5
"10181" 4.3 4 1.6 0.4
"10191" 5.4 3.7 1.7 0.1
"10201" 4.6 3.2 1.5 0.3
"10211" 5.3 2.9 1.2 0.2
"10221" 5.1 3.3 1.7 0.4
"10231" 4.6 4.2 1.7 0.2
"10241" 4.5 2.8 1.2 0.5
"10251" 5.4 3 1.8 0.3
"10261" 5.1 3.3 1.4 0.6
"10271" 4.5 2.6 1.6 0.2
"10281" 5.3 4.3 1.7 0.6
"10291" 5.5 4.3 1.9 0.4
"10301" 5.7 3.8 1.4 0.2
"10311" 5.1 4.2 1.5 0.2
"10321" 5.4 2.8 1.6 0.5
"10331" 5.2 3.2 1.9 0.3
"10341" 5 2.6 1.4 0.6
