"V1" "V2" "V3" "V4"
"1437" 6.8 2.5 3.6 1.3
"1438" 5 3.2 3 1.7
"1439" 6.6 3 3.3 1.1
"1440" 5.1 2.3 4.6 1.3
"1441" 5.5 2.4 4.5 1.4
"1442" 5.1 2.4 4.7 1.2
"1443" 6.7 2.5 3.2 1.4
"1444" 5.6 2.2 4.4 1.5
"1445" 6.8 2.5 3.8 1.1
"1446" 5.5 2.2 4.5 1.5
"1447" 5.8 2.8 4.6 1.4
"1448" 6.8 2.6 5 1.7
"1449" 6.5 3 3.6 1.1
"1450" 5.9 3.2 5.1 1.4
"1451" 5.2 2.3 4 1.3
"1452" 6.6 2.5 3.1 1.3
"1453" 6.1 2.5 3.6 1
"1454" 6.6 2.9 4 1.7
"1455" 6.7 2.8 3.9 1.6
"1456" 5.9 2.3 3.4 1.1
"1457" 6.8 2.8 4.6 1.4
"1458" 6.3 2.1 4.7 1.4
"1459" 6 2.5 4.8 1.4
"1460" 5.7 2.7 3.7 1.6
"1461" 5.1 3.3 3.5 1.5
"1462" 5.7 3 4.9 1.5
"1463" 6.6 2.8 4 1.4
"1464" 5 3.1 4.7 1.1
"1465" 5.4 2.2 4.6 1.8
"1466" 5.8 2.7 4.7 1.2
"1467" 5.4 2.9 3.8 1.5
"1468" 6.1 2.1 4.2 1.7
"1469" 6.1 2.7 3.1 1.5
"1470" 6 2.3 4.4 1.5
"1471" 6.8 3 4.3 1.1
"1472" 4.9 2.2 4.6 1.7
"1473" 6.4 2.6 4.3 1.5
"1474" 6.3 2.4 4.3 1.3
"1475" 5.4 3.1 4.9 1.3
"1476" 5.1 2.7 3.2 1.7
"1477" 5 2 4.1 1.7
"1478" 6.5 3.1 3.4 1.1
"1479" 6.5 3.3 3.1 1.7
"1480" 5.6 2.1 3 1.7
"1481" 5.3 2.5 3.6 1.2
"1482" 5.1 2.6 3.8 1.6
"1483" 7 2.8 3.6 1.6
"1484" 5.8 2.1 4 1.6
"1485" 6.9 2.9 3.8 1.5
"1486" 5.9 2.8 3.1 1.3
"1487" 6.7 3.4 4.1 1.2
"1488" 5.7 3 4.6 1.7
"1489" 6.6 2.4 4.2 1.3
"1490" 6.9 2.1 4.7 1.4
"1491" 6.8 2.6 4.9 1.2
"1492" 5.4 2.6 4.8 1.4
"1493" 5.7 2.2 3.4 1.2
"1494" 5.2 2.1 3.5 1.4
"1495" 5.2 3.3 4 1.6
"1496" 7 2.1 4.2 1
"1497" 6.9 3.2 4.5 1.7
"1498" 6 2.8 3.9 1.1
"1499" 5.3 3.3 3.6 1
"1500" 5.1 2.4 3.9 1.2
"1501" 4.9 3.3 3.2 1.2
"1502" 5.1 2.3 4.1 1.6
"1503" 6.4 2.7 3.9 1.8
"1504" 6.9 2.9 4.5 1.2
"1505" 6.3 2.9 4.5 1.5
"1506" 5.7 3.2 4.5 1.3
"1507" 5.9 2.1 3.6 1.5
"1508" 6.2 2.2 3.8 1.1
"1509" 7 2.2 5.1 1
"1510" 5.5 2.8 3.1 1.2
"1511" 5 2.8 3.3 1.4
"1512" 5.8 2.4 4.5 1.5
"1513" 5.9 2.9 4.8 1.3
"1514" 5.8 2.1 3.1 1.2
"1515" 5.5 2.6 5.1 1.6
"1516" 5.9 2.8 3.7 1.3
"1517" 5.1 2.1 5.1 1.8
"1518" 5.3 2.8 4.3 1.7
"1519" 6.1 2.7 5.1 1.1
"1520" 7 2.3 4.3 1.1
"1521" 5.1 2.5 3.5 1.2
"1522" 6 3.1 4.4 1.1
"1523" 6.3 3.1 3.7 1.4
"1524" 5.2 2.4 3.5 1.4
"1525" 5.4 2.6 4.6 1.5
"1526" 5.5 2.6 4.8 1.5
"1527" 6.2 2.9 3.8 1.2
"1528" 6.3 2.4 4.5 1
"1529" 6.9 3.1 4.1 1.1
"1530" 6.3 2.9 3.9 1.8
"1531" 5.5 2.6 3.8 1.3
"1532" 5.5 3.2 4 1.2
"1533" 7 2.1 3.1 1.1
"1534" 5.4 2.7 4.8 1.7
"1535" 5.1 2.5 3.4 1
"1536" 5.6 2.8 4.7 1.7
"1537" 6.5 2.4 4.4 1.7
"1538" 5 2.4 3.7 1.4
"1539" 6.7 3.4 3 1.6
"1540" 6.6 3.3 5.1 1.1
"1541" 6 3.3 4 1.8
"1542" 5.8 3.1 4.3 1.7
"1543" 5.7 2.9 3.5 1.4
"1544" 6.4 2.7 3.5 1.7
"1545" 5.1 2.4 4.3 1.4
"1546" 6.8 2.1 3.9 1
"1547" 5.5 3.3 3.3 1.4
"1548" 6.3 2.2 4.4 1.1
"1549" 5.3 2.9 4.4 1.7
"1550" 4.9 2.2 3.3 1.2
"1551" 5.5 3.2 5 1
"1552" 6.1 2.4 4.9 1.2
"1553" 5.7 2.1 3.1 1.7
"1554" 5.2 2.2 4 1.3
"1555" 6.2 3 4.8 1.6
"1556" 5.5 3.1 3.3 1.1
"1557" 6.3 2.2 3.4 1.1
"1558" 6 2.3 4.5 1.6
"1559" 6.9 2.7 4.3 1.5
"1560" 6.2 2.8 4.2 1.5
"1561" 5.1 2.6 3.2 1.3
"1562" 6.2 3.2 4.7 1.3
"1563" 5.6 2.4 4.8 1.4
"1564" 5.9 2.3 4.1 1.6
"1565" 6.7 2.2 3.5 1.7
"1566" 5 2.1 3.8 1.2
"1567" 6.6 2.1 3.8 1.5
"1568" 6.9 2.2 4.5 1.6
"1569" 6.9 3.3 3.4 1
"1570" 6.7 2.2 4.9 1.5
"1571" 6.5 3 3.4 1.2
"1572" 6.5 3.4 3.8 1.5
"1573" 6.7 2.2 5 1.8
"1574" 5.2 3 3.6 1.2
"1575" 6.8 2.3 3.7 1.7
"1576" 6.2 3.3 3.9 1.7
"1577" 6.7 2.1 4.4 1.7
"1578" 6.5 3.3 3.4 1.4
"1579" 5.4 2.3 3.9 1.2
"1580" 6.5 2.2 3.1 1.7
"1581" 5.5 3.1 3.7 1.8
"1582" 5.8 2.2 3.4 1.6
"1583" 6.3 2.1 3.1 1.3
"1584" 5 3.1 3 1.4
"1585" 6.1 2.3 4.7 1.8
"1586" 7 2.6 4.8 1.3
"1587" 6.1 3.1 3.7 1.7
"1588" 6.3 2.7 4.6 1.8
"1589" 6 2 5 1.8
"1590" 6.1 2.3 3.4 1.1
"1591" 5.2 2.7 4 1.4
"1592" 5.7 2.5 4.4 1.1
"1593" 5.3 3.4 4.7 1.1
"1594" 6.3 2.2 4.3 1.5
"1595" 6 2.9 3.9 1.5
"1596" 5.4 2.7 3.5 1.4
"1597" 5.6 2.8 4 1.7
"1598" 5.8 2.7 4.5 1.4
"1599" 5 2.3 4.9 1.6
"1600" 7 2.7 4.5 1.3
"1601" 6.4 2.4 3.2 1.5
"1602" 6.7 3 4.1 1
"1603" 5.4 2.7 3.5 1.5
"1604" 5 2.5 3.2 1
"1605" 6.7 2.7 3.1 1.8
"1606" 6.9 2.8 4.3 1.4
"1607" 6.5 3.1 4 1.3
"1608" 6.9 2 3.6 1.5
"1609" 5.5 2.7 3.5 1.5
"1610" 5.3 2.1 4.2 1.2
"1611" 5.9 2 4.6 1.1
"1612" 5 3.3 4.5 1
"1613" 5.5 2.9 3.1 1
"1614" 5 2.1 4 1.7
"1615" 5 2.9 3.8 1.2
"1616" 6.1 2.5 4.5 1.7
"1617" 6.4 2.7 4 1.5
"1618" 6.2 2.7 3.6 1.5
"1619" 5.7 2.7 4.2 1.1
"1620" 5.2 2.5 3.1 1.7
"1621" 5.8 2.8 3.6 1.2
"1622" 6.3 3 3.2 1.7
"1623" 6.9 2.5 3.1 1
"1624" 6.7 3.2 3.5 1.7
"1625" 5.5 2.9 3.7 1.8
"1626" 6.6 2.8 4.1 1.1
"1627" 6.3 2.2 3.7 1.6
"1628" 5.8 2.7 4.6 1.6
"1629" 6.6 2.7 5 1.4
"1630" 6.3 2.7 5 1.4
"1631" 5.8 2.7 4.2 1
"1632" 4.9 3.2 3.8 1.7
"1633" 6.2 2.8 3.9 1.7
"1634" 6.7 2.9 3.6 1.1
"1635" 5.6 2.2 5.1 1.1
"1636" 5.8 3 5.1 1.5
"1637" 6.4 2.4 3.3 1.3
"1638" 6.6 3.4 3.1 1.7
"1639" 5.4 2.3 4.2 1.3
"1640" 6.1 2.3 3.4 1.1
"1641" 4.9 3.2 4.7 1.7
"1642" 6.5 2.8 3.7 1.5
"1643" 5.6 2.8 4.5 1.3
"1644" 4.9 3.2 3.6 1.7
"1645" 6.6 2.9 3.6 1.4
"1646" 5 2.3 4.6 1.5
"1647" 5.6 2.4 4.2 1.2
"1648" 5 2.1 4.4 1.7
"1649" 5.6 2.2 4.5 1.6
"1650" 5.6 2.1 3.3 1.7
"1651" 6.8 2.5 5 1.4
"1652" 5.1 2.9 4.9 1.3
"1653" 6.7 2.7 4.4 1.8
"1654" 5.3 2.8 3.2 1.1
"1655" 5 2.8 3 1.1
"1656" 5.2 2.8 4.2 1.6
"1657" 5.3 2.3 4.2 1.2
"1658" 6.4 2.3 4.6 1.4
"1659" 5 3.1 4.6 1.5
"1660" 5.6 3.3 4.4 1.5
"1661" 4.9 3.2 3.4 1.3
"1662" 6.8 2.1 5 1.7
"1663" 6.7 2.1 3.8 1.1
"1664" 6.4 3.3 4.4 1.2
"1665" 5.3 2.1 4.3 1.4
"1666" 6.3 2.5 4 1
"1667" 6 2.6 5 1.2
"1668" 5.6 2.2 4 1.2
"1669" 6.9 3.3 3.6 1.3
"1670" 6.2 2.4 3.4 1.8
"1671" 6.7 2.4 4.4 1.6
"1672" 6.3 2.1 4.7 1.8
"1673" 5.8 2.7 4.2 1.6
"1674" 5 2.4 3.5 1.7
"1675" 6.5 2.9 3.9 1.6
"1676" 5.3 2.4 3.8 1.3
"1677" 6.2 2 4.4 1.2
"1678" 5.1 2.6 3.4 1.6
"1679" 5.2 3.2 3.9 1.7
"1680" 5.6 2.7 4.2 1.1
"1681" 6 2.7 3.8 1.3
"1682" 6.1 3 4.2 1.5
"1683" 5.5 2.8 3.8 1.1
"1684" 6.6 3 3.2 1.3
"1685" 6.6 2.1 3.7 1.7
"1686" 5.3 3.4 4.2 1.6
"1687" 6.6 2.2 3.3 1.5
"1688" 6.8 2.5 4 1.1
"1689" 5.1 3.3 3.7 1.1
"1690" 5.9 2.7 3.4 1.7
"1691" 7 2.1 4.9 1.7
"1692" 5.8 3.4 3.8 1.1
"1693" 6.7 2.8 4.3 1.2
"1694" 6.6 2.1 5 1.5
"1695" 6.4 3.2 4.5 1.7
"1696" 6.7 2.3 5.1 1.2
"1697" 5.2 2.7 3.8 1.4
"1698" 4.9 3 3.4 1.3
"1699" 6.3 3.2 3.1 1.4
"1700" 6.4 2.4 3.6 1.4
"1701" 5.2 2.5 4.3 1.6
"1702" 4.9 2.5 3.5 1.1
"1703" 6 3.3 3.6 1.8
"1704" 6.7 2.8 3.3 1.7
"1705" 5.1 3.2 3.3 1.2
"1706" 6.2 2.5 4.2 1.4
"1707" 7 2.1 3.7 1.8
"1708" 5.7 2.3 5 1.1
"1709" 6.8 3.1 5 1.6
"1710" 5 2.7 3.7 1.1
"1711" 6.4 2.1 3.3 1.5
"1712" 5.6 2.5 3.8 1.1
"1713" 5.4 2.5 4.5 1.7
"1714" 5.3 2.6 4.3 1.3
"1715" 6 2.1 5 1.7
"1716" 6.8 2.9 4.9 1.2
"1717" 7 2.5 3.4 1.2
"1718" 5.3 2.8 4.4 1.2
"1719" 6.6 3.4 3.3 1
"1720" 6 2.2 3.9 1.2
"1721" 5.8 3 4.1 1.4
"1722" 6.1 2.1 3.3 1.4
"1723" 6.3 3.4 3.2 1.7
"1724" 4.9 2.4 5 1.4
"1725" 6.8 2.5 4.3 1.1
"1726" 5.4 2.1 4.1 1.5
"1727" 5.7 3.2 5 1.5
"1728" 5.4 2.1 3.1 1.3
"1729" 5.3 3 4.6 1.1
"1730" 5.4 3.4 4.9 1.1
"1731" 6.9 2.5 3 1.2
"1732" 7 3.3 4.7 1.5
"1733" 5.6 3.2 4 1.7
"1734" 6.8 2.3 4.2 1.2
"1735" 6.2 2.1 4.4 1.3
"1736" 6.1 2.5 3.5 1.6
"1737" 6.6 3.2 4.6 1.2
"1738" 5.7 2.4 3.7 1.4
"1739" 6.5 3.2 4.6 1.2
"1740" 5 3.1 4.5 1.1
"1741" 6.7 2.7 3.5 1
"1742" 6.9 2 4.7 1.7
"1743" 6.9 2.4 4.4 1.3
"1744" 6.6 3.1 5 1.8
"1745" 5.2 2.2 3.4 1.6
"1746" 6.3 2 4.1 1.6
"1747" 5.4 3 3.3 1.5
"1748" 5.9 2.2 4.9 1.2
"1749" 6.1 2.5 4.8 1.2
"1750" 5 2.3 3.7 1.6
"1751" 5.5 3.4 4.1 1.5
"1752" 6.6 2.6 3.4 1.6
"1753" 6.4 3 4 1.5
"1754" 6 3.1 4.9 1.2
"1755" 5.9 2.4 3.7 1.4
"1756" 6.4 2.6 3.2 1.6
"1757" 6.7 2.3 3.6 1.7
"1758" 5.9 2 3.4 1.5
"1759" 5.3 3.4 3.3 1.3
"1760" 5.9 2.1 3.2 1.2
"1761" 6.9 3.3 3.1 1.6
"1762" 6.4 2.1 4.4 1.5
"1763" 6.4 2.7 3.6 1.2
"1764" 5.9 2.8 5 1.8
"1765" 5.4 2.7 4.4 1.1
"1766" 6.7 2.6 4.1 1.3
"1767" 6 3 3.5 1.8
"1768" 6.9 2.9 3.5 1.2
"1769" 5.8 2.3 5 1.7
"1770" 6.6 2.1 4.1 1.6
"1771" 6 2.5 3.8 1.6
"1772" 6.9 2.1 3.6 1.4
"1773" 6.5 2.7 3.8 1.6
"1774" 4.9 2.1 3.7 1.7
"1775" 5.4 2.3 3.5 1.5
"1776" 5.2 3.3 3.6 1.2
"1777" 5.8 2.8 4.2 1.4
"1778" 5.2 2.6 4.5 1.3
"1779" 6.3 2.9 4.7 1.6
"1780" 5.4 2.2 4 1.1
"1781" 6.2 3.2 3.3 1.1
"1782" 5.8 3 3.8 1.6
"1783" 6.2 2.7 3.2 1.3
"1784" 5.7 2.6 3.1 1.1
"1785" 7 3.4 4.6 1.5
"1786" 5.9 2.7 5 1.6
"1787" 6.2 2.8 3.2 1.5
"1788" 5.8 2 5.1 1.3
"1789" 6.6 3.2 5.1 1.2
"1790" 5.6 2.1 3.5 1.7
"1791" 5.9 2.2 3.3 1.4
"1792" 6.3 2.8 4.2 1.3
"1793" 6.2 2.5 3.6 1
"1794" 6 2.1 4.6 1.6
"1795" 5.1 2.5 4.5 1.6
"1796" 6.3 2.6 4 1.2
"1797" 6.5 2.3 3.5 1.2
"1798" 6.3 2.8 4.6 1.3
"1799" 6.3 3.3 4.7 1.4
"1800" 7 3.2 4.9 1.6
"1801" 6.3 2.7 4.3 1.5
"1802" 6.4 2.4 4.2 1.1
"1803" 6.3 2.4 4.7 1.7
"1804" 5.8 3 3.6 1.7
"1805" 5 2.4 3.1 1.1
"1806" 5.1 2.9 5 1.5
"1807" 6.5 3.1 4.8 1.4
"1808" 6.4 2.4 4.2 1.1
"1809" 5.8 3.2 4.6 1.4
"1810" 6.3 3.3 3.5 1.6
"1811" 6.7 2.9 4.4 1.6
"1812" 5.6 2.5 4.6 1.4
"1813" 6 2 3.4 1.6
"1814" 6.2 3.3 4.5 1.2
"1815" 6.7 3.3 3.6 1.1
"1816" 6.9 2.3 4.2 1.5
"1817" 5 2.3 3.4 1.2
"1818" 5.5 2 3.2 1
"1819" 6.2 2.3 3.9 1.7
"1820" 6.9 3.3 3.9 1.5
"1821" 6.7 2.5 4.7 1.1
"1822" 5.3 3.1 3.2 1.3
"1823" 6.5 2.1 3 1.3
"1824" 6.8 2.8 4.2 1.6
"1825" 6.8 2.6 3.7 1.8
"1826" 6.2 2.2 4 1.2
"1827" 6.4 2.4 3.2 1.4
"1828" 5.9 2.5 4.9 1.3
"1829" 6.5 3.4 4.8 1.6
"1830" 5.9 3.1 3.9 1.4
"1831" 6.4 2.4 4.8 1.8
"1832" 5.5 2.6 3.6 1.5
"1833" 5 2.2 3 1.2
"1834" 4.9 3.2 4 1.3
"1835" 6 2.7 4 1.2
"1836" 4.9 2.6 4.5 1.2
"1837" 6.8 2.7 4.3 1.5
"1838" 5.5 3.3 3.2 1.2
"1839" 5.3 2.6 3.1 1.5
"1840" 5.9 2.2 3.1 1.7
"1841" 6.9 3.1 4.3 1.1
"1842" 6.4 3.1 4.1 1.5
"1843" 6.1 2.2 4.9 1.3
"1844" 6.4 2.9 5 1.5
"1845" 6.6 3.1 3.1 1.7
"1846" 5.4 3.1 3.2 1.4
"1847" 5.5 3.2 3.6 1.6
"1848" 6.1 2.7 3.7 1.1
"1849" 5.4 2.4 4.8 1.7
"1850" 4.9 2.9 3.9 1.3
"1851" 5.1 3.1 3.3 1.5
"1852" 6.2 2.9 3.6 1.3
"1853" 6.6 2.8 5 1.6
"1854" 5.6 3.2 3.2 1.3
"1855" 5.4 2.8 4.5 1.1
"1856" 6.8 3.3 3.4 1.4
"1857" 5.1 3 4.1 1.5
"1858" 6.3 2.6 3.1 1.4
"1859" 5.8 2.6 5 1.8
"1860" 5.9 2.9 4.7 1
"1861" 6.6 2.2 4.1 1.7
"1862" 5.1 2.1 4.2 1.4
"1863" 6.5 2.5 3.2 1.4
"1864" 6 2.5 4.2 1.1
"1865" 5.8 2 4.1 1.5
"1866" 7 2.5 3.6 1.1
"1867" 6.9 3.1 4.6 1.4
"1868" 4.9 2.2 5.1 1.1
"1869" 5.8 2.3 4.5 1.4
"1870" 6.7 3.1 4.2 1.7
"1871" 6.2 2.3 4 1.6
"1872" 5.1 2.2 4.3 1.4
"1873" 6 2.8 3 1.1
"1874" 6.2 2.3 4.2 1.3
"1875" 6.3 2.9 3.2 1.5
"1876" 5.2 2.5 3.4 1.2
"1877" 5.3 3.3 5.1 1.8
"1878" 6.8 2 4.5 1.4
"1879" 6.3 2.9 4.3 1.5
"1880" 6.6 2.9 4.1 1.1
"1881" 5.6 3.3 3.1 1.7
"1882" 6.2 2.9 4.8 1.5
"1883" 5.9 2.8 3.6 1.5
"1884" 5.6 2.8 5 1.5
"1885" 6.8 2.4 3.1 1.2
"1886" 6.8 3.2 3 1.1
"1887" 6.7 2.2 3.7 1.4
"1888" 5.3 3 3 1.5
"1889" 5.7 2.2 3.9 1.3
"1890" 5.3 2.1 3.3 1.7
"1891" 6.7 2.3 3.9 1.4
"1892" 5.8 2.8 3.2 1.1
"1893" 6.6 2 4.8 1.1
"1894" 6.7 2.5 4.4 1.7
"1895" 6.9 3.1 3.3 1.6
"1896" 5.7 2.9 4.6 1.5
"1897" 6.8 2.3 3.3 1.3
"1898" 5.2 3.1 4.4 1.2
"1899" 6 2 4.8 1.7
"1900" 5.1 2.8 4.8 1.1
"1901" 5.3 3.4 3 1.1
"1902" 5.8 3.1 3.4 1.2
"1903" 6 3.1 3.4 1.4
"1904" 6.4 2.4 4.7 1.3
"1905" 6.8 2.6 3.6 1.3
"1906" 5.7 2.8 3.3 1
"1907" 5.1 2.6 4.2 1.5
"1908" 6.5 2.7 3 1.4
"1909" 5.6 2.4 4.6 1.4
"1910" 5.7 3 4.4 1.6
"1911" 5.6 2.3 3.7 1.2
"1912" 6.5 2.4 5.1 1.1
"1913" 5.5 2.8 4.9 1.4
"1914" 5.2 2.5 3.2 1.7
"1915" 6 3.3 3.7 1.2
"1916" 6.1 2 4.5 1.7
"1917" 5.4 3.2 3.1 1
"1918" 5.1 2.2 3.1 1.4
"1919" 6.7 2.7 4.7 1.3
"1920" 5.1 2.1 4.4 1.1
"1921" 5.6 2 4.9 1.6
"1922" 5.9 2.2 4.6 1.8
"1923" 5.5 3 3.4 1.8
"1924" 5.5 3.3 4.3 1.8
"1925" 6 3.1 3.8 1.6
"1926" 5.6 2.4 3.4 1.1
"1927" 7 2.2 3.6 1.6
"1928" 5.9 2.2 4.2 1.7
"1929" 5.3 3.3 4.4 1.5
"1930" 5.6 2.5 4.6 1.3
"1931" 5.7 2.5 3.7 1.5
"1932" 6.3 2.6 4.9 1.7
"1933" 5.8 3.1 3.6 1.1
"1934" 6 2.5 4.1 1.5
"1935" 5.9 2.3 4.5 1.8
"1936" 6.7 2.8 5.1 1.4
"1937" 5.6 3.2 3.3 1.2
"1938" 6.9 3.3 4.4 1.6
"1939" 5.3 2.8 3.7 1.8
"1940" 5.2 2.2 4.5 1.4
"1941" 6.8 2.5 4.5 1.5
"1942" 5.1 2.9 3.5 1.5
"1943" 5.4 2.9 3.3 1.5
"1944" 5.7 3 4.1 1.3
"1945" 5.1 2.7 3.3 1.3
"1946" 6.8 2.9 3.3 1.7
"1947" 5.9 2.4 5.1 1.7
"1948" 6 2.8 3.5 1.7
"1949" 5.7 3.3 3.4 1.3
"1950" 4.9 3.1 4.3 1.4
"1951" 5.6 2.5 3.9 1.7
"1952" 5.9 2.8 4.3 1.8
"1953" 6.7 3.3 4.9 1.3
"1954" 6.2 2.3 4.8 1.4
"1955" 6.9 3.2 3.8 1.1
"1956" 5.6 2 4.1 1.1
"1957" 5.7 2.4 3.6 1.5
"1958" 6.8 2.2 3.9 1.2
"1959" 5.9 2.7 3.7 1.4
"1960" 5.9 2.6 4.4 1.5
"1961" 5.7 3 3.8 1.1
"1962" 5.9 2.7 4 1.7
"1963" 5.7 2.2 5 1.4
"1964" 5.6 3.1 4.6 1.3
"1965" 5.1 3.3 3.4 1.4
"1966" 5.9 3.2 4.2 1
"1967" 6.5 3.3 3.7 1.2
"1968" 5.1 2.2 3.9 1.5
"1969" 6.3 2.1 3.9 1.3
"1970" 5.1 2.5 3.5 1.1
"1971" 5 2.4 4.4 1.7
"1972" 5.9 3.1 3 1.3
"1973" 5.5 2.5 4.6 1.4
"1974" 5.3 3.2 3.5 1.1
"1975" 6.8 2.3 3.9 1.6
"1976" 5.1 2.3 4.5 1.5
"1977" 5.3 3.2 4.2 1.4
"1978" 6.5 2.8 3.8 1.1
"1979" 7 3.1 3.2 1.1
"1980" 6.3 2.8 3.2 1.1
"1981" 5.7 2.8 4.6 1.4
"1982" 5.6 2.4 5 1.4
"1983" 5.6 3.1 5.1 1
"1984" 5.9 2.5 4.4 1.7
"1985" 6.2 3.1 3.2 1.6
"1986" 5.2 2.4 3.3 1.3
"1987" 5.7 2.8 4.9 1.7
"1988" 6.6 2.5 3 1.3
"1989" 5 2 3.5 1.4
"1990" 5.2 2.6 3.3 1.4
"1991" 6.4 2.9 4.5 1.1
"1992" 4.9 2.7 3.3 1.5
"1993" 5.5 2.7 3.2 1.4
"1994" 6.8 2.1 3.6 1.2
"1995" 6 3.4 4.9 1.7
"1996" 6.4 2.2 3.7 1.3
"1997" 6.3 2.5 4.1 1.5
"1998" 6.8 2.3 3.8 1.1
"1999" 5.1 3.4 3.3 1.6
"2000" 5.5 2.3 4.9 1.1
"2001" 5.8 2.6 4.6 1.7
"2002" 5.1 2.5 3.1 1.5
"2003" 6.4 3.2 5 1.1
"2004" 6.2 3.2 4.2 1.2
"2005" 5.4 2.4 3.3 1.5
"2006" 6.1 3 4.8 1.6
"2007" 6.8 2.3 4.3 1.4
"2008" 6.1 2.3 3.1 1.4
"2009" 6.4 3.3 3.8 1.8
"2010" 5.4 2.1 4.3 1.3
"2011" 5.4 2.7 3.8 1.4
"2012" 6.8 2.5 4.2 1.4
"2013" 5.1 3.3 3.5 1.4
"2014" 6.1 2.4 4.1 1.2
"2015" 6.5 2.4 4.7 1.1
"2016" 5.3 2.7 3.4 1.3
"2017" 6.6 3 3.9 1.3
"2018" 6.7 2 4.9 1.6
"2019" 5.5 3.1 3.8 1.1
"2020" 5.9 2.1 5 1.4
"2021" 5.6 2.4 4.3 1
"2022" 6.1 2.5 5 1.3
"2023" 5.2 2.9 3.3 1
"2024" 6.8 3.2 4.8 1.5
"2025" 5.3 2.7 3.1 1.4
"2026" 5.1 2.4 4.5 1.7
"2027" 6.6 2.4 3.6 1.1
"2028" 5.5 2.3 4.8 1.7
"2029" 6 2.4 3.7 1.5
"2030" 5.2 3.3 4.8 1.2
"2031" 5.9 2.3 4.9 1.3
"2032" 6.5 2.8 5.1 1
"2033" 5.7 3.3 4.2 1.8
"2034" 5.7 3.2 3.6 1.2
"2035" 5.9 2.8 3.3 1.4
"2036" 5.3 3 3.8 1
"2037" 5.5 2.8 4.5 1.2
"2038" 6 2.2 5 1.3
"2039" 6.6 3.1 4.4 1.8
"2040" 6 2.9 4.2 1.1
"2041" 6.6 2.3 5.1 1.6
"2042" 5.2 2.5 4.9 1.2
"2043" 5.7 2.5 3.2 1.8
"2044" 4.9 3.3 4.2 1.7
"2045" 6.8 3.2 3 1.8
"2046" 5.3 2.8 5 1.2
"2047" 5.5 2.6 4.3 1.6
"2048" 6.4 2.4 4.7 1.2
"2049" 5.1 2.4 4.9 1.5
"2050" 5.7 3.3 4.7 1.7
"2051" 5.8 2.3 3.7 1.1
"2052" 5.1 2.2 3.1 1.7
"2053" 6.5 3.4 3.3 1.6
"2054" 6.6 2.8 3 1.4
"2055" 6 2.9 4.7 1.8
"2056" 6.9 2.6 3.8 1.4
"2057" 5.7 3.1 4.8 1.3
"2058" 5.8 2.9 4.3 1.1
"2059" 6.1 3.3 4.6 1.2
"2060" 5 2.4 4.8 1.2
"2061" 6.8 2.7 3.6 1
"2062" 6.6 2.6 4.7 1
"2063" 6.4 2.2 3.8 1.3
"2064" 7 2.4 3.2 1.3
"2065" 5.7 2 4.9 1.2
"2066" 6.2 2.5 3.5 1.7
"2067" 5.9 2.8 4.8 1.8
"2068" 6.2 2.7 4.1 1.3
"2069" 5.3 3.1 4.2 1.7
"2070" 6.6 3.1 4.9 1.4
"2071" 5.4 2.4 4.1 1.5
"2072" 6.8 3.3 4.2 1
"2073" 5.3 2.8 3.8 1.6
"2074" 5.2 3 4.3 1.2
"2075" 6.3 2.8 4.8 1.4
"2076" 6.6 3.1 3.5 1.5
"2077" 6.1 3 4.7 1.3
"2078" 5.6 2 3.3 1.3
"2079" 5.2 3.2 3.9 1.1
"2080" 6.4 2.5 4.7 1.6
"2081" 6 2.7 4.1 1
"2082" 5.2 3.1 4.5 1.2
"2083" 6.1 3.2 4.9 1
"2084" 6.5 2.2 3.3 1.2
"2085" 5.5 3.1 4.8 1.7
"2086" 6.3 2.4 4.4 1.3
"2087" 5.6 2.4 3.5 1.1
"2088" 5.2 2.9 4.6 1.8
"2089" 5.4 3 3.2 1.7
"2090" 6.5 2.7 4.5 1.1
"2091" 7 3.4 3.9 1.2
"2092" 6.6 2.5 3.2 1
"2093" 6.7 2.1 4.3 1.3
"2094" 6.3 3.3 5.1 1.1
"2095" 5.7 3 3.6 1.2
"2096" 5.6 3.3 4.4 1.6
"2097" 6.3 2.6 4.6 1.2
"2098" 5.3 2.8 4.6 1.6
"2099" 5.6 3.3 3.3 1.6
"2100" 6.3 2.2 3.4 1
"2101" 6.3 3 4.7 1.7
"2102" 6.9 2.9 3.8 1.2
"2103" 5.7 2.7 4.6 1.1
"2104" 5.8 3 5 1.4
"2105" 6.3 3.2 4.1 1.5
"2106" 6.5 2.6 4.7 1.5
"2107" 6.3 2.1 3.8 1.4
"2108" 6 3.2 4.8 1.1
"2109" 6.5 2.8 4.4 1.8
"2110" 6.4 3 4 1
"2111" 5.4 2.2 5.1 1
"2112" 5.3 3.1 3.9 1.8
"2113" 5.1 2.2 4.7 1.3
"2114" 6.7 3.3 5 1.4
"2115" 5.7 3.4 3.2 1.8
"2116" 6.4 2.8 4.3 1.4
"2117" 6.2 2.8 5 1
"2118" 6.7 2.8 5 1.3
"2119" 5.9 2.5 3.5 1.5
"2120" 5.2 2.1 5 1.4
"2121" 5.3 2.1 3.1 1.5
"2122" 6.6 2.7 3.7 1.7
"2123" 6.7 2.3 4.8 1.4
"2124" 5.9 2.6 4.5 1
"2125" 5.3 2.1 4.4 1.1
"2126" 6.8 2.5 4.6 1
