"V1" "V2" "V3" "V4"
"44410" 6.8 3.8 6 2.4
"44510" 6.8 3.3 6.9 1.7
"44610" 6.9 3.6 4.8 1.4
"44710" 7.1 3.1 6 1.5
"44810" 7 3.8 6.1 2.1
"44910" 7.8 3.4 6.7 1.5
"45010" 5.9 2.8 6.6 2
"45110" 5.6 3.7 5.6 1.7
"45210" 6.6 2.8 4.7 1.7
"45310" 5.6 3 4.9 2.2
"45410" 7.8 3.4 6.8 2.2
"45510" 5 2.4 5.5 2.2
"45610" 6 3 4.9 1.8
"45710" 7.6 2.7 6.7 2.5
"45810" 6.8 3.1 4.6 2.2
"45910" 5.2 3.3 6 2.4
"46010" 6.6 2.6 6.6 2.1
"46110" 5.2 2.2 4.6 2.5
"46210" 5.7 3.7 5.8 1.5
"46310" 7.2 2.7 6.5 1.6
"46410" 7 2.2 5.8 1.7
"46510" 6 3.4 6.6 2.1
"46610" 7.5 2.6 6.3 2.3
"46710" 6.8 3.7 6 2.2
"46810" 5.1 2.2 4.5 1.5
"46910" 5.1 3.4 4.7 1.5
"47010" 6.1 3.2 4.9 1.5
"47110" 6.3 3 5 1.7
"47210" 4.9 3.6 4.5 2.5
"47310" 7.3 2.6 5 2
"47410" 6.4 3.5 5.2 2.3
"47510" 6.6 3.1 4.6 2.4
"47610" 5.7 3.4 5.3 2.2
"47710" 6 2.9 4.5 1.7
"47810" 4.9 2.8 4.9 1.9
"47910" 7.8 3 5.5 2.3
"48010" 7.8 3.1 5.2 1.7
"48110" 5 2.7 4.7 2.2
"48210" 5.8 3.1 5.8 2.2
"48310" 5.2 3.6 6.7 2
"48410" 7.6 2.7 4.9 2.4
"48510" 5.9 3.6 4.8 2
"48610" 5 2.8 4.6 2.3
"48710" 6.1 3.3 6.2 2.4
"48810" 7.9 2.8 6.6 1.7
"48910" 6.8 2.6 6.7 1.7
"49010" 7.5 2.7 4.8 1.4
"49110" 5.8 2.9 5 1.4
"49210" 5.4 3 4.9 2
"49310" 5.2 2.7 4.9 2
"49410" 5.3 3.2 5.4 2.2
"49510" 5.7 3.4 6.8 2.1
"49610" 7.5 3.1 6.7 2.3
"49710" 5 2.8 5.6 2.2
"49810" 6.3 3.1 5.7 2.1
"49910" 7.3 3.6 5.1 1.4
"50010" 7.7 2.3 5.1 2.4
"50110" 6.8 2.3 4.5 1.7
"50210" 6.8 2.3 5.2 1.9
"50310" 6.9 3.6 6.8 2
"50410" 7.3 2.8 5.8 2.5
"5052" 5.2 3.5 5.2 2.5
"5061" 5.2 3.7 5.9 1.6
"5071" 6.1 3.5 6.2 2
"5081" 6.7 3.3 5.9 2.2
"5091" 6.9 3.6 6.3 1.5
"5101" 7.2 3.7 5.9 2.4
"5111" 6.2 2.4 5.8 1.7
"5121" 6.7 3.4 6.6 1.7
"5131" 7.4 2.7 4.5 1.6
"5141" 7.5 3.7 5.3 1.7
"5151" 6.6 3.8 5 1.6
"5161" 6.8 2.5 5.8 2.3
"5171" 5.3 2.9 5.8 1.9
"5181" 7 2.6 4.8 2.3
"5191" 7.8 2.6 5.3 1.8
"5201" 5.5 2.9 5.5 1.7
"5211" 7.5 3 5.8 1.9
"5221" 7.2 3 5.9 2.4
"5231" 6.5 3.4 6.7 2.1
"5241" 4.9 2.4 6.3 2.2
"5251" 6.5 2.8 6.6 1.7
"5261" 6.1 3.2 5.5 1.7
"5271" 6.8 2.7 5.5 1.6
"5281" 6.3 2.8 5.2 1.9
"5291" 6.9 3.5 5.7 1.5
"5301" 5.9 2.3 5.7 1.9
"5311" 6.9 3.3 4.6 1.8
"5321" 7.2 3.1 4.8 1.7
"5331" 6.7 3.1 4.8 1.9
"5341" 6.3 2.5 6.5 2.3
"5351" 6.7 3.7 5.1 2.3
"5361" 6.7 3 4.6 1.9
"5371" 5.5 2.7 5 2.4
"5381" 5 2.4 6.8 2.3
"5391" 7 2.8 6.9 2.3
"5401" 7.1 3.6 5.9 1.5
"5411" 7.6 2.5 6.2 2.4
"5421" 5 2.4 4.9 2.2
"5431" 5.8 2.3 6 2.2
"5441" 5.2 3.2 6 2.3
"5451" 7.4 2.7 6.5 2.2
"5461" 6.3 3.5 5.8 2.2
"5471" 5.8 3.3 6.7 2.1
"5481" 7 2.8 5.2 2.1
"5491" 7.4 3.6 4.9 2.3
"5501" 7.8 2.9 6.2 2.4
"5511" 6.1 3.3 4.6 1.4
"5521" 6 3.2 6.3 1.6
"5531" 6.8 2.7 6.7 1.8
"5541" 7.4 3.7 5.4 2.1
"5551" 7.6 2.4 5.3 1.9
"5561" 6.6 3.3 6.2 1.8
"5571" 6.7 2.9 5 1.8
"5581" 6.9 3 4.7 1.8
"5591" 6.7 3.3 5.6 2.2
"5601" 7.5 2.5 4.6 2.2
"5611" 5.6 2.4 5.4 2.2
"5621" 7.8 3.3 6.4 2.1
"5631" 6.5 2.3 5.5 1.7
"5641" 6.5 3.7 6.3 2.4
"5651" 5.4 2.8 6.9 1.9
"5661" 5.9 2.9 5.5 1.5
"5671" 7.4 3.2 6 2.2
"5681" 7.2 3.8 5.4 2.2
"5691" 4.9 2.7 5.9 1.8
"5701" 7.9 2.9 5.9 1.6
"5711" 7.5 3.3 5.2 2.4
"5721" 6.4 2.7 4.7 1.7
"5731" 7.2 2.5 4.6 2.5
"5741" 5 2.4 6.2 2
"5751" 7 2.6 6.3 2
"5761" 5.6 2.4 6.2 1.4
"5771" 5.3 2.6 4.9 2.1
"5781" 6.6 3.4 6 1.9
"5791" 5.3 2.9 5 1.7
"5801" 7.1 2.5 5.7 1.7
"5811" 7.8 3.3 4.6 2.4
"5821" 5.9 2.5 4.9 1.7
"5831" 7.1 3.4 6.9 1.8
"5841" 6.4 2.9 6.6 2
"5851" 7 3.3 6 1.5
"5861" 5.1 3.1 4.6 2
"5871" 5.7 3.8 5 2.3
"5881" 5.7 3.7 5 2.2
"5891" 6.6 2.4 6.2 1.7
"5901" 7.4 3.7 4.8 1.7
"5911" 6.5 3.3 6.4 1.5
"5921" 5.1 2.8 5.7 2.1
"5931" 7.3 2.4 6.6 1.7
"5941" 5.6 3.4 4.7 1.4
"5951" 6.2 3.6 6.8 2.1
"5961" 6 2.4 5.5 1.5
"5971" 7 2.9 6.7 1.6
"5981" 5.8 2.3 6.3 2.1
"5991" 6.6 2.8 5.6 1.8
"6001" 7.6 3 5.8 2.1
"6011" 5.4 3.7 5.7 1.4
"6021" 7.8 3 4.6 2.5
"6031" 6.3 3.3 6.4 2.4
"6041" 5.3 3.5 4.9 1.6
"6051" 6.6 3.6 6.7 2.1
"6061" 6 3.2 5.6 1.7
"6071" 6.4 2.3 6.7 2.3
"6081" 5.8 3.7 5 2
"6091" 7.7 2.8 6.7 2.5
"6101" 5.6 3.5 6.8 1.7
"6111" 7.5 2.4 6.3 1.4
"6121" 6.8 3.3 5.3 2.4
"6131" 6.9 2.8 5.5 2
"6141" 6.4 2.4 4.6 1.7
"6151" 6.8 3.3 4.9 1.8
"6161" 5.2 2.3 5 2
"6171" 5.7 3.3 6.7 1.7
"6181" 5.7 3.6 5.3 2.1
"6191" 5.3 2.3 5.7 1.6
"6201" 6 3.5 6.2 1.6
"6211" 6.7 3.7 6 1.7
"6221" 6.5 2.3 5.4 2.2
"6231" 5.1 3.4 5.9 2.3
"6241" 5.7 2.4 5.9 1.7
"6251" 6.2 3.5 5.1 1.4
"6261" 5.2 2.5 5.7 2.4
"6271" 6.3 3.2 5.6 1.7
"6281" 7.3 3.2 4.6 2.4
"6291" 5.4 3.6 4.9 2.1
"6301" 5.3 2.5 5.1 1.4
"6311" 6.5 3.5 5.3 2.3
"6321" 5.3 3.2 5.4 2.1
"6331" 6.3 3.7 5.4 2.1
"6341" 5.9 3.4 4.7 2.3
"6351" 5.6 3.5 6.6 2.1
"6361" 7.3 2.4 4.6 2.1
"6371" 6.3 2.5 6.1 2
"6381" 6.2 2.2 5.7 2.4
"6391" 6.2 3.4 5.9 1.8
"6401" 6.5 3.4 6.3 2.1
"6411" 6.5 2.4 5.4 2.1
"6421" 6.7 2.5 6.3 1.7
"6431" 6.8 2.5 5.5 1.7
"6441" 5.7 2.3 4.9 2.1
"6451" 7.6 2.7 5.8 2.1
"6461" 5.4 2.4 6 2
"6471" 6.2 2.7 4.8 1.8
"6481" 7.5 2.3 4.8 1.7
"6491" 6.7 3.6 4.8 2.1
"6501" 5.1 3.7 6.1 2.4
"6511" 6.9 3.7 4.8 1.8
"6521" 7.7 3 5.2 1.6
"6531" 5 3.2 4.7 1.7
"6541" 5.6 2.6 6.8 1.9
"6551" 6.4 3.3 5.6 2.3
"6561" 6.5 3.2 5.1 1.8
"6571" 5.3 2.4 5.6 1.7
"6581" 5.3 2.6 6.3 1.7
"6591" 6 2.7 6.5 2.5
"6601" 5.9 2.3 5.8 2.1
"6611" 5.3 3.2 5.1 1.7
"6621" 7.2 2.5 5.7 1.6
"6631" 7.1 2.5 5.4 1.7
"6641" 6.5 2.3 4.7 1.5
"6651" 6.4 3.6 5.6 1.4
"6661" 7.8 2.4 5.1 2.1
"6671" 6.4 3.6 6.5 2.3
"6681" 6.1 2.5 6.3 1.6
"6691" 5.2 3.5 6.1 1.4
"6701" 6.4 3.1 6.7 2.4
"6711" 5.4 2.7 5.9 1.4
"6721" 7 3 5.9 1.8
"6731" 7.1 3.3 5.3 1.4
"6741" 7.5 3 4.8 1.8
"6751" 5.6 2.5 6.7 2.4
"6761" 7.3 3.5 6.8 2
"6771" 7 2.8 6.7 2
"6781" 5.9 2.8 5 2
"6791" 6.5 2.2 6.7 2.4
"6801" 6.8 2.9 5.1 1.4
"6811" 6.1 2.8 5.5 1.6
"6821" 7.9 2.9 6.2 2.4
"6831" 7.1 3.1 5 1.9
"6841" 5 3.1 5.7 2.5
"6851" 5.8 2.8 4.7 1.7
"6861" 5.4 3.4 6.4 2.4
"6871" 7.6 2.2 4.9 1.9
"6881" 7.4 3.2 6.8 2.4
"6891" 7.7 2.5 4.9 1.9
"6901" 7.7 3.7 6 2.1
"6911" 5.6 2.5 6.5 2.2
"6921" 5.6 2.3 4.6 1.8
"6931" 6.9 3.2 4.7 2.2
"6941" 7.5 2.8 5.6 2.1
"6951" 6.9 3.1 6.7 2.4
"6961" 5.4 3.7 6.8 1.5
"6971" 6.9 2.6 5.2 2.5
"6981" 7.7 2.6 6.7 1.8
"6991" 5.6 2.5 6.2 2
"7001" 6.4 3.1 5.6 2.2
"7011" 6.2 3 5.6 1.7
"7021" 5.2 2.5 6.8 1.7
"7031" 5.2 2.5 6 1.7
"7041" 6.5 2.9 5.9 1.9
"7051" 7.8 3.2 6.1 2.3
"7061" 6 3.1 5.3 2.1
"7071" 5.4 3.3 4.7 2.1
"7081" 6.8 2.9 6.3 2.2
"7091" 7.7 3.1 4.8 2.2
"7101" 5.8 3.2 6.8 1.5
"7111" 5.1 2.2 5.8 2.5
"7121" 7 2.9 6.4 2
"7131" 7.4 3.2 4.9 1.4
"7141" 5.7 2.5 6.5 1.6
"7151" 7.1 2.7 6.6 1.5
"7161" 7.5 3.1 6.4 2.1
"7171" 6.9 3.5 4.9 1.8
"7181" 5.5 3.8 5.1 1.6
"7191" 7.5 3.7 5.6 2.2
"7201" 7 3.2 6.4 1.6
"7211" 5 2.4 4.7 2.1
"7221" 6.6 2.6 6.5 1.9
"7231" 6.6 3.5 5.6 1.4
"7241" 6.1 2.6 6.8 2
"7251" 6.7 2.9 4.7 2.3
"7261" 7.1 3.8 5.7 1.6
"7271" 6.5 2.8 5.1 2
"7281" 7.3 3.2 6.2 1.7
"7291" 6.6 2.6 6.6 1.6
"7301" 6.3 3.6 5.7 2.4
"7311" 6.5 2.5 6.4 1.6
"7321" 7.3 2.5 4.8 1.5
"7331" 7.3 3.6 5.9 2
"7341" 7.1 3.4 6.2 2.4
"7351" 7.1 3.4 6.2 2.4
"7361" 5.8 2.9 5.7 2.4
"7371" 7.5 3.6 6.5 1.8
"7381" 4.9 3.5 5.9 1.8
"7391" 5.9 2.8 6.5 2.1
"7401" 6.6 2.7 4.9 1.5
"7411" 6.5 3.2 5.2 1.9
"7421" 5.4 3 6.4 1.6
"7431" 5.9 2.3 5.9 2.4
"7441" 5.6 3 5 2.1
"7451" 5.7 2.3 6.4 1.8
"7461" 5.7 3.5 6.4 1.5
"7471" 7.6 2.3 6.2 1.8
"7481" 5.4 3.7 5.8 2.3
"7491" 6.6 3 5.1 2.3
"7501" 7.7 3.5 5.4 1.5
"7511" 7.6 3.7 6.2 1.5
"7521" 5.9 3.1 5 1.8
"7531" 6.8 3.8 5 2.2
"7541" 7.9 2.5 4.6 2.1
"7551" 5.5 3.2 5.1 1.5
"7561" 5.3 2.8 5.6 1.8
"7571" 6.7 2.6 6.7 1.8
"7581" 5.2 2.3 5.1 1.6
"7591" 6.7 3.3 4.5 1.8
"7601" 6.9 2.8 5.3 1.7
"7611" 6.1 3.6 5.6 2.2
"7621" 5.9 3.3 6.9 1.7
"7631" 7 3.3 5.8 1.7
"7641" 6.1 2.6 5.9 1.7
"7651" 5.9 2.6 6 1.9
"7661" 5.7 3.7 5.3 1.8
"7671" 5.1 3.7 6.8 1.7
"7681" 5.7 2.6 5.7 2.2
"7691" 7.5 3.3 6.4 2.5
"7701" 5.6 3.6 5.8 1.6
"7711" 4.9 3.3 6.2 2.1
"7721" 6.9 2.9 5.9 2.4
"7731" 5.6 3.4 6.7 1.5
"7741" 5.9 3.4 5.6 2.2
"7751" 7.9 2.9 6.7 2
"7761" 5.3 2.9 5.8 1.8
"7771" 7.6 2.3 5.4 2.5
"7781" 7.9 3.6 6.3 2
"7791" 5.9 3.5 5.4 1.6
"7801" 7.2 2.6 6.5 2
"7811" 7.2 2.5 6.2 1.6
"7821" 4.9 2.6 5.9 1.7
"7831" 7 2.6 5 2.2
"7841" 5.2 3.3 6.4 1.8
"7851" 6.5 2.9 6.7 1.8
"7861" 6.5 2.4 4.5 1.8
"7871" 6.2 2.9 6.3 1.8
"7881" 6 3.1 5.8 2.4
"7891" 5.1 2.8 5.9 1.4
"7901" 7.7 3.1 6.7 1.7
"7911" 7.7 3.2 5.8 1.5
"7921" 6.5 2.8 5.4 1.6
"7931" 7 2.9 4.7 2.5
"7941" 6.9 3 5.8 1.5
"7951" 7.7 3.5 6.5 2
"7961" 5.1 2.3 4.9 2.2
"7971" 5.9 3 5.5 1.8
"7981" 6.3 3.4 6 2.1
"7991" 6.8 2.8 5.3 2
"8001" 7.2 2.3 5.6 1.9
"8011" 5.1 3.2 6 2
"8021" 7.4 2.3 6.6 2.4
"8031" 5.7 3.4 5.5 2.3
"8041" 7.2 3 6 2.1
"8051" 6.8 3.6 6.3 2.3
"8061" 6.4 3.3 6.5 2.1
"8071" 6.8 3.2 5.9 2.3
"8081" 6.3 3.1 5.6 1.8
"8091" 6.8 2.8 6.7 1.8
"8101" 7.2 2.2 4.7 2
"8111" 7.5 2.2 6.7 2.3
"8121" 7.5 3 5.4 1.5
"8131" 6.8 3.7 5.2 1.7
"8141" 5.3 3.4 6.8 1.7
"8151" 6.4 3.2 6.8 2.3
"8161" 6 3 4.6 1.9
"8171" 7.2 3.3 5 1.7
"8181" 7.2 2.7 4.6 2.1
"8191" 7.1 2.2 5.5 1.7
"8201" 5.4 2.8 5.3 2.1
"8211" 6.7 3.5 5.2 1.6
"8221" 7.1 3.2 6.2 1.7
"8231" 6.4 3.2 5.6 2.5
"8241" 5.9 2.8 5.4 2.4
"8251" 6.3 3.8 6 1.4
"8261" 7.6 3.1 6.4 2.4
"8271" 5.3 3.1 6.4 2.3
"8281" 6.8 3.3 6.1 1.7
"8291" 6.9 2.2 6.7 2.5
"8301" 6.2 3.2 4.8 1.6
"8311" 7.7 3.2 6.1 2.4
"8321" 5.8 3.1 6.1 1.7
"8331" 5.4 3.8 5.5 1.8
"8341" 7.4 2.4 4.8 1.5
"8351" 5.8 2.3 5 2.3
"8361" 5.3 3.4 4.8 2.1
"8371" 5.7 3 6.1 1.8
"8381" 5.7 2.4 6.1 2.2
"8391" 6.4 2.8 5.2 2.3
"8401" 7.5 3.1 5.1 1.7
"8411" 6.1 3.4 6.1 1.8
"8421" 5.8 2.4 5.4 1.7
"8431" 6.1 3.7 5.5 2.2
"8441" 5.4 2.7 5 2
"8451" 5 3.4 6.6 1.6
"8461" 6.7 3.5 4.8 1.8
"8471" 6.1 3.7 6.7 2.2
"8481" 5.9 2.3 4.8 2.1
"8491" 5.3 3.7 5.2 1.5
"8501" 5.7 3.2 6.7 1.7
"8511" 6.3 2.2 6.8 1.9
"8521" 7.1 2.9 5.8 2.5
"8531" 7.6 3.7 5 1.9
"8541" 6.8 3.4 5 2
"8551" 6.6 2.5 4.9 1.7
"8561" 6.5 3.6 4.9 2
"8571" 7.3 3 6.6 2.3
"8581" 7.3 3.6 5.9 2
"8591" 5.5 2.5 5.2 2.2
"8601" 6.4 2.6 4.7 1.9
"8611" 6.2 2.5 6.1 1.9
"8621" 5.1 3.7 4.8 2
"8631" 6.2 3.2 5.8 2.4
"8641" 5.8 3.1 5.2 1.8
"8651" 6.6 3.6 6.4 2.4
"8661" 7.7 2.8 4.6 1.5
"8671" 6 3.2 4.7 2.1
"8681" 5.5 2.2 6.4 2.1
"8691" 7 2.6 6.8 2.3
"8701" 6.2 2.7 4.5 1.6
"8711" 6 3 5.6 1.7
"8721" 7 2.5 6.8 2.1
"8731" 5.8 3.7 4.9 2.1
"8741" 5.3 3.5 6.3 1.6
"8751" 7.8 2.4 5.3 1.6
"8761" 7 2.7 5.7 1.6
"8771" 5.4 2.3 5.1 2.2
"8781" 5.6 2.2 6.7 1.5
"8791" 5.7 3.7 6.5 2.4
"8801" 5.2 2.3 5.4 1.6
"8811" 7.2 3 5.6 2.5
"8821" 7.8 2.2 5.5 1.5
"8831" 6.9 3 5 2.4
"8841" 6.8 3 5.1 2.1
"8851" 7.6 3.4 5.2 1.9
"8861" 5.1 2.6 4.7 2.4
"8871" 6.4 2.9 6.5 1.6
"8881" 6.7 2.5 4.8 1.9
"8891" 7.7 3.1 4.8 1.5
"8901" 5.2 2.7 5.4 1.5
"8911" 7.6 3.6 6.7 1.7
"8921" 6.9 3.7 5.4 2
"8931" 5.9 2.4 5.8 2.5
"8941" 5.8 3.2 5.6 1.7
"8951" 7.1 2.7 5.2 2.3
"8961" 7 2.3 6.9 2
"8971" 7.4 3.4 6.1 1.8
"8981" 7.7 2.7 6.5 1.7
"8991" 5.4 2.6 5.8 1.7
"9001" 6.5 3.7 6.6 1.8
"9011" 6.4 3.7 5.8 2.4
"9021" 7.7 3.5 4.6 2.3
"9031" 6 3.4 4.8 1.8
"9041" 5 2.8 4.7 2.3
"9051" 5.5 2.3 6.1 1.8
"9061" 7.2 3.8 6 2
"9071" 5.4 2.4 6 2.4
"9081" 5.2 3.6 5.2 2.4
"9091" 6.5 3.1 5.9 1.6
"9101" 4.9 3.1 6.7 1.4
"9111" 6.2 2.2 5.1 2
"9121" 6.5 2.7 5.2 1.4
"9131" 7.9 3.5 6.5 1.7
"9141" 6.8 3.5 6.1 1.6
"9151" 5.4 2.8 4.7 1.4
"9161" 5 3.3 4.7 1.7
"9171" 5.7 2.8 4.5 2.1
"9181" 5 3.7 5.5 1.7
"9191" 6.7 2.5 5.3 2.4
"9201" 6.6 3.7 5.5 1.6
"9211" 7.5 3.1 6.8 1.6
"9221" 6.2 2.6 6.1 1.5
"9231" 5.6 2.4 6.2 1.6
"9241" 7.7 3.4 5.7 1.5
"9251" 6 2.5 6.7 2.5
"9261" 7.3 2.5 5.8 2.1
"9271" 5.4 3.7 5.2 2.4
"9281" 5.5 3.4 6.7 2.2
"9291" 5.1 2.8 6.3 1.5
"9301" 5.8 3.6 6.2 1.8
"9311" 5.6 2.2 5.6 2.3
"9321" 7.5 3.7 5.6 1.5
"9331" 6.4 2.5 4.8 2
"9341" 6.7 2.3 5.7 1.8
"9351" 6.1 2.7 5.4 1.4
"9361" 5.9 3.6 6.2 2.3
"9371" 6.5 3.1 4.9 1.9
"9381" 5.5 2.8 4.9 1.7
"9391" 5 3 4.7 1.5
"9401" 6.5 3.5 5.5 1.5
"9411" 5.4 2.6 5.5 2
"9421" 6.4 3.1 6.9 2.1
"9431" 6.5 2.9 5.6 2.3
"9441" 5.8 3.6 6 1.8
"9451" 6.7 2.3 5.1 1.7
"9461" 7.7 3.7 5.2 2.3
"9471" 5.3 2.4 6.4 2.3
"9481" 6.2 2.5 5.8 2.1
"9491" 6.1 3.1 4.9 2
"9501" 7.4 2.2 5.4 1.7
"9511" 7 2.3 6.4 2.1
"9521" 7 3 5 1.9
"9531" 5.4 2.2 5.8 2
"9541" 6.4 2.5 4.8 1.6
"9551" 5.8 3.8 6.6 1.8
"9561" 4.9 2.7 5.9 2.4
"9571" 5.7 3.3 4.9 2.2
"9581" 5.5 3.2 5.2 2
"9591" 5.1 3.7 5.5 1.6
"9601" 5.1 3.3 5.9 1.5
"9611" 6.9 3.3 5.2 2.1
"9621" 7.2 3.2 4.8 1.6
"9631" 7.2 2.4 5 2.2
"9641" 5.3 2.3 5.8 2.2
"9651" 7 2.5 5.2 1.6
"9661" 5.4 2.5 5.4 2.1
"9671" 6.9 2.3 5.1 2.4
"9681" 5 3.6 5.3 2.4
"9691" 7.6 3.4 6.3 2
"9701" 5 3.8 6.2 2.4
"9711" 6.3 3.2 4.8 1.9
"9721" 4.9 2.9 6.5 2.3
"9731" 5.7 3.7 6.4 2.5
"9741" 5.8 2.7 5.8 2.4
"9751" 5.2 3.5 6.7 2.2
"9761" 5.8 3.3 4.9 2
"9771" 7.1 2.6 5.4 1.7
"9781" 5.2 2.5 4.9 2.3
"9791" 6.8 3.5 6.5 2.5
"9801" 6.3 2.6 6.5 2.3
"9811" 7.8 2.2 5.5 1.5
"9821" 5.1 3.5 4.7 2.4
"9831" 6.4 3.5 4.7 2.4
"9841" 6.4 2.7 4.6 2.4
"9851" 7.1 2.5 4.9 2.4
"9861" 5.9 3.8 5 1.8
"9871" 5.1 3 6.5 1.8
"9881" 7.5 2.3 5.6 2.5
"9891" 6.2 3.5 6.9 1.4
"9901" 5.6 2.9 5.8 1.6
"9911" 5.4 2.9 6.2 2
"9921" 7.4 2.5 6.4 1.9
"9931" 5.1 3.1 5.8 2.5
"9941" 6.8 2.4 4.9 2.1
"9951" 6.5 2.7 5.3 1.6
"9961" 5.2 3.2 6.4 1.9
"9971" 6.4 2.9 4.6 2.1
"9981" 7.8 2.9 4.8 1.8
"9991" 6.8 3.3 6.6 2
"10001" 7.6 3.7 4.8 1.5
"10011" 7.5 3.1 4.5 1.7
"10021" 7.1 2.9 6 2.3
"10031" 5.7 2.7 5.5 2.5
"10041" 7.6 3.3 6 1.6
"10051" 5.3 3.5 5.4 1.5
"10061" 7.7 3.8 6.7 2.2
"10071" 5.7 3.5 6.8 2.2
"10081" 5 3.7 5.5 2
"10091" 5 2.7 6.7 1.7
"10101" 4.9 3.5 6.2 2
"10111" 5 3.6 6.6 1.5
"10121" 6.8 2.9 5.7 2
"10131" 5.5 3.8 5.8 2.4
"10141" 5.7 3.7 5.9 2.2
"10151" 5.9 2.8 4.6 1.4
"10161" 6.2 3.1 6.3 2
"10171" 5.4 2.2 5.7 1.7
"10181" 5.3 3.8 5.1 1.5
"10191" 5 2.3 5.3 2
"10201" 6 2.5 6.2 2.1
"10211" 6.4 2.3 6.6 1.4
"10221" 6.7 2.3 5.2 2.3
"10231" 7 2.3 6.1 2.1
"10241" 7.5 3.1 4.7 1.5
"10251" 7.6 3 6.2 2.3
"10261" 5.6 3 5.1 2.1
"10271" 7.5 3.6 4.8 2.4
"10281" 6.3 2.3 6.3 1.7
"10291" 5.8 3.4 5.7 2.4
"10301" 7.5 2.6 5.2 2.4
"10311" 7 3.7 6.3 1.4
"10321" 5.7 3.4 4.5 1.5
"10331" 6.8 3.3 4.5 1.6
"10341" 6 3.2 5.4 2.2
"10351" 5.3 2.4 4.7 1.5
"10361" 5.1 3.4 5.1 1.7
"10371" 4.9 3.5 5.9 2.1
"10381" 7.8 2.7 6.8 1.9
"10391" 7.1 3.6 5.1 1.8
"10401" 6.8 2.4 6.6 1.7
"10411" 7.1 3.6 4.8 2.3
"10421" 6.8 3.3 5.3 2.3
"10431" 5 2.5 4.8 1.5
"10441" 6.3 3.6 5 2.5
"10451" 6.9 3.7 5.6 2.4
"10461" 7.2 2.9 5.8 1.7
"10471" 6.1 3 5.2 2
"10481" 5.3 3.4 5.5 1.7
"10491" 7.9 2.7 5.2 2
"10501" 5.8 2.8 6.1 1.8
"10511" 5.9 2.9 4.6 1.6
"10521" 6.8 2.7 4.8 1.8
"10531" 5.1 3.8 5.1 2.4
"10541" 6.4 3.6 5.6 2
"10551" 7.7 2.5 6.1 2.1
"10561" 5.2 2.5 5 2.2
"10571" 5.3 3.1 6.4 1.6
"10581" 7.5 3 5 2.4
"10591" 5.5 2.6 6 1.8
"10601" 5.4 3 5.3 2.4
"10611" 6.1 2.4 5.7 1.9
"10621" 5.7 2.9 6.3 2.4
"10631" 7.3 2.5 5.2 2
"10641" 6.3 2.5 6.4 1.6
"10651" 6.8 3.6 4.5 1.7
"10661" 7.6 2.5 6.2 1.9
"10671" 7.3 3.8 6.5 2.2
"10681" 5 2.6 6.2 2.3
"10691" 6.9 2.6 6.4 2.2
"10701" 7.4 3.1 5.6 2.1
"10711" 5.8 2.8 5.7 2.2
"10721" 6.4 2.7 5.7 2.4
"10731" 6.7 3.5 5.1 2.4
"10741" 7.1 2.3 6 1.9
"10751" 7.3 2.8 5.4 2
"10761" 6.7 3.6 4.6 2.4
"10771" 7.6 3.4 5.7 1.9
"10781" 5.5 2.5 6.3 2
"10791" 7.6 2.2 6.2 2.2
"10801" 5 2.8 4.6 2.3
"10811" 7.7 2.4 4.9 2.2
"10821" 6.4 3.6 4.6 1.5
"10831" 7.9 2.7 6.5 2.1
"10841" 6.7 3.7 6.4 1.9
"10851" 5.1 3.2 6.4 1.4
"10861" 6.1 2.9 6 1.6
"10871" 6.4 3.4 4.5 2.2
"10881" 7.1 2.9 5.6 1.4
"10891" 7.2 3.1 6.3 1.8
"10901" 6.8 3.1 6 2
"10911" 6.4 3.2 5.7 2.5
"10921" 7.3 2.7 5.1 2.3
"10931" 5 3.5 6.5 2.1
"10941" 7.7 3.5 4.7 1.7
"10951" 7.7 2.7 4.7 1.7
"10961" 5.6 2.5 5 2.4
"10971" 6.2 3.5 6.3 2.3
"10981" 5.2 3.5 6.9 1.5
"10991" 7.5 2.7 5.2 1.8
"11001" 5.2 3 4.6 2.4
"11011" 5.3 2.3 5.4 1.5
"11021" 7 3.5 5.8 2.1
"11031" 6.6 3 6 1.6
"11041" 6 3 6.1 2.2
"11051" 6.7 3.3 6.7 1.9
"11061" 5.7 3.2 5.7 2
"11071" 6.4 2.3 5.4 2.3
"11081" 6.7 2.9 5.1 1.8
"11091" 5 2.5 5.4 1.8
"11101" 6.1 2.6 5.3 2.4
"11111" 7.4 2.4 4.5 2.2
"11121" 7.5 3.7 6.7 2.3
"11131" 5.2 2.9 6.3 1.8
"11141" 6.4 3.7 5.9 1.6
"11151" 5.6 2.8 6.7 2
"11161" 6.6 2.4 6.6 1.8
"11171" 5.7 3.4 5.4 1.9
"11181" 7.5 2.6 6.4 1.6
"11191" 7.8 2.7 5.5 1.7
"11201" 5.9 2.8 5.2 2
"11211" 5.6 3.3 5 2.2
"11221" 7.3 3.3 6.3 1.9
"11231" 5.1 2.2 4.8 2.1
"11241" 6.7 3.2 5.7 1.7
"11251" 6.6 3.2 6 2
"11261" 6.6 3.7 6.4 2
"11271" 6.9 2.9 4.7 1.8
"11281" 7.5 3.5 5.6 2.2
"11291" 5.9 2.9 6.6 2.2
"11301" 5 3.1 6.8 2.1
"11311" 6.3 3.5 5.2 1.7
