"V1" "V2" "V3" "V4"
"1424" 5.6 2.3 6.2 2.4
"1425" 7.1 2.4 5.7 2.1
"1426" 6.5 2.4 5.1 2
"1427" 5.2 2.3 6 2.4
"1428" 7.5 3.2 6.3 2.4
"1429" 5.2 3.8 5.5 1.4
"1430" 7.1 2.4 6.9 1.8
"1431" 6.7 3.5 6.1 1.8
"1432" 7 3.1 4.9 2.3
"1433" 7.1 3.4 6.4 2.3
"1434" 6.2 3.4 5.6 2.1
"1435" 5.9 3.8 6.9 2.3
"1436" 5.3 2.3 6.1 1.5
"1437" 5.5 2.7 5.9 1.9
"1438" 7.1 2.4 4.6 2.4
"1439" 5.4 3.8 5.8 2.2
"1440" 7.7 3.5 4.6 2.1
"1441" 5 3.2 6.6 1.7
"1442" 5.2 3.2 4.8 2.2
"1443" 6.5 2.4 4.7 1.6
"1444" 7.5 3.4 5.8 1.8
"1445" 7.5 3.6 6.3 2.4
"1446" 5.1 2.3 5.6 2.2
"1447" 5.6 2.4 6.2 1.7
"1448" 5 2.7 5.9 1.4
"1449" 7 3.6 6.7 1.4
"1450" 7.1 2.6 5.6 2.3
"1451" 6.4 2.3 4.9 2
"1452" 6.9 3.3 5.5 1.4
"1453" 5.1 3 5.9 1.7
"1454" 6 2.9 4.8 2.3
"1455" 6.3 2.8 4.7 1.7
"1456" 6.4 2.7 5.7 1.6
"1457" 6.9 3.1 6.8 1.5
"1458" 6.2 3.1 5.4 2.3
"1459" 7.6 2.6 5.3 1.8
"1460" 6.6 2.6 5.4 2.2
"1461" 4.9 2.4 5.9 2.4
"1462" 7.3 2.7 5.4 1.8
"1463" 6.8 3.2 6.8 1.6
"1464" 6.7 2.6 5.9 2.4
"1465" 6.6 3.2 5.5 2.2
"1466" 5.4 3.7 5.1 1.8
"1467" 6.7 3.2 6.5 1.6
"1468" 7.9 2.8 6.7 1.6
"1469" 5.4 2.6 6.1 1.5
"1470" 5.2 2.2 5.2 1.7
"1471" 5.3 2.4 5.6 1.6
"1472" 7 2.5 4.9 2.4
"1473" 7.7 3.4 6.2 2.3
"1474" 6.4 3.7 5.7 1.5
"1475" 7.1 3.6 5.8 1.5
"1476" 5.3 2.6 6.2 2.2
"1477" 6.8 3.4 5 1.6
"1478" 5.5 2.7 6.6 1.6
"1479" 5.5 3.7 6.3 1.8
"1480" 5.6 3.3 6.5 1.4
"1481" 6.5 3.6 5.9 2.1
"1482" 5.4 2.4 5.4 2.4
"1483" 6.5 3.7 5.5 1.7
"1484" 6.6 2.8 4.6 1.5
"1485" 6.6 3.4 5.7 1.5
"1486" 5.7 3.4 5.2 2.2
"1487" 6.7 2.7 5.8 1.8
"1488" 5.1 2.7 4.7 2.1
"1489" 6 2.7 6.4 2
"1490" 7.8 3 5.5 1.7
"1491" 5.1 2.3 6.2 2
"1492" 7.6 2.3 5 2.3
"1493" 7 3.3 5.2 2
"1494" 5.5 3.4 6.6 1.9
"1495" 5.1 2.8 5.8 2.4
"1496" 7.4 3.6 6.2 2.4
"1497" 5 3.5 5.6 1.7
"1498" 5.3 3.5 4.8 1.7
"1499" 5.7 3.3 6 1.7
"1500" 7.6 3.2 6.6 2.2
"1501" 5.2 3 5.1 1.9
"1502" 6 2.8 4.9 1.6
"1503" 6.7 2.6 6.7 2.3
"1504" 5.6 2.9 4.7 1.9
"1505" 5.5 2.4 6.4 1.5
"1506" 7.2 3.1 5.3 1.6
"1507" 6.6 3.5 4.8 1.8
"1508" 5.8 3.4 5.9 2.1
"1509" 6.2 3.3 5.4 2
"1510" 6.3 2.5 5.3 2.2
"1511" 6.4 2.6 5 2.3
"1512" 5.3 3.6 5.9 1.6
"1513" 7.6 3.7 6.1 2.4
"1514" 5.4 3.5 6.8 1.7
"1515" 6.6 3.2 4.9 2.4
"1516" 6.9 3.6 5 2.5
"1517" 5.3 3.4 6.8 1.7
"1518" 7.5 3.5 6.3 1.8
"1519" 5.3 2.3 5.6 1.8
"1520" 7.2 3.2 4.6 2.4
"1521" 6.7 2.6 6.5 1.4
"1522" 6.2 3 5.3 1.9
"1523" 5.7 3 5.8 2.3
"1524" 6.3 2.3 6.5 2.4
"1525" 5.9 3.6 4.7 1.8
"1526" 7.7 3.8 5.8 2.2
"1527" 5 3.1 5.4 1.5
"1528" 6.9 3.3 6.2 1.7
"1529" 6.7 3.7 5.6 1.9
"1530" 7.8 3.2 6.3 1.8
"1531" 5.1 3.6 5.6 2.1
"1532" 5.6 3 5 1.7
"1533" 4.9 2.8 6.2 1.6
"1534" 7.5 2.3 6.7 2.2
"1535" 6.8 3.6 5.9 1.5
"1536" 5.1 3.5 6.2 1.7
"1537" 5.4 3.1 6.2 1.5
"1538" 5.1 2.9 5.1 2.4
"1539" 7 3.1 5.3 2.4
"1540" 7.6 3.4 5.4 1.6
"1541" 5.3 2.4 6.3 2.1
"1542" 6.2 2.5 5.2 1.7
"1543" 7.9 2.4 6.7 1.4
"1544" 6 2.2 6.2 2.1
"1545" 5.9 2.4 6.1 1.6
"1546" 6 3.6 6 2
"1547" 7.6 2.5 4.8 1.7
"1548" 6.1 2.4 4.7 1.6
"1549" 5 2.7 6.7 1.6
"1550" 5.8 3.6 5.7 1.8
"1551" 7.6 3 5.2 1.4
"1552" 5.5 3.4 4.5 1.8
"1553" 7 3.2 6.5 2.4
"1554" 7.5 3 6 1.6
"1555" 5.1 3.8 6.9 1.4
"1556" 5.6 3.5 4.7 1.9
"1557" 5.2 3.6 6.3 2.4
"1558" 7 2.8 4.7 2.4
"1559" 6 3.4 5.5 1.9
"1560" 5.3 2.4 5.3 1.5
"1561" 6.1 2.8 5.1 2
"1562" 7.7 2.3 6.4 2
"1563" 6.4 3.1 4.8 1.5
"1564" 5 2.8 5.8 2.4
"1565" 5 2.9 6.8 1.7
"1566" 6 2.6 4.7 1.9
"1567" 5.8 3.7 6.2 2.4
"1568" 5.8 2.7 6.1 1.4
"1569" 6.7 3.4 4.7 2
"1570" 7.6 2.7 4.9 1.8
"1571" 6.3 2.4 4.9 1.5
"1572" 6.9 3.3 5.3 1.6
"1573" 6.6 2.7 4.5 2.4
"1574" 5.5 2.6 5.5 1.5
"1575" 5.9 3.5 6.1 1.9
"1576" 5.4 2.6 5.5 2.1
"1577" 5.4 3.2 6.2 2.3
"1578" 6.3 3.1 6 1.9
"1579" 7.2 3.2 6.3 1.6
"1580" 6.4 2.4 5.8 2
"1581" 6.5 2.6 6.2 1.8
"1582" 5.7 3.5 5.8 2.3
"1583" 5.4 3.3 4.8 1.6
"1584" 6.1 2.6 4.6 1.5
"1585" 5 3.3 6 2
"1586" 6.6 3.1 4.9 2.4
"1587" 7.5 3.6 5.3 1.4
"1588" 6.7 2.6 6.3 2.2
"1589" 5.1 3.2 4.8 2
"1590" 7.3 2.4 6.9 1.7
"1591" 4.9 3.1 4.9 2.3
"1592" 6.4 2.5 4.7 2.3
"1593" 6.4 3.4 6.1 1.6
"1594" 6.6 2.9 5.7 2.4
"1595" 7.5 3.5 5.2 1.8
"1596" 5.5 2.2 6 2.2
"1597" 7.2 3.3 5 2.1
"1598" 7.1 2.3 5.4 2.2
"1599" 5.2 2.8 5.7 1.6
"1600" 7.6 2.4 6.1 1.5
"1601" 7.8 3.5 6.7 2.4
"1602" 5.8 2.3 6.2 1.9
"1603" 7.4 2.4 5.6 1.6
"1604" 7.8 3 6.5 1.5
"1605" 6.4 2.6 6.2 2.4
"1606" 7.6 3.1 4.5 2.3
"1607" 6.3 2.7 6.1 2.1
"1608" 7.5 3.7 5.7 1.5
"1609" 7.1 2.6 5.1 2.1
"1610" 5.1 2.5 6.8 1.6
"1611" 5 2.8 5.1 2
"1612" 5.2 2.6 5.6 1.7
"1613" 5.4 2.4 5.8 2.2
"1614" 7.7 3.6 4.9 1.7
"1615" 7.6 3 5.2 2.3
"1616" 6.8 3 5.9 2.2
"1617" 5.3 3.8 5.2 1.5
"1618" 6.6 2.6 6.8 2.4
"1619" 5.2 2.2 6.6 1.5
"1620" 5.5 2.7 6.8 2
"1621" 7.7 3.6 6 2.4
"1622" 5.5 3.2 5.1 1.9
"1623" 6.2 3.2 4.8 1.5
"1624" 6.2 3.1 6.6 1.6
"1625" 7.3 2.7 6.6 1.7
"1626" 6.4 3.1 5.8 1.5
"1627" 6.5 2.9 6.3 1.8
"1628" 5.6 2.7 6 1.5
"1629" 5.5 2.5 5.2 2.2
"1630" 5.6 2.4 6.1 2.4
"1631" 7.6 3.8 6.5 1.6
"1632" 7.1 2.4 6.4 2.3
"1633" 5.7 2.4 5.4 2.5
"1634" 7.2 2.8 5.9 1.7
"1635" 5.7 3 5 2.3
"1636" 6.3 2.9 6.4 1.6
"1637" 6.9 3.2 4.7 1.8
"1638" 6.1 2.5 5.8 1.5
"1639" 5.7 3.6 6.6 1.7
"1640" 6.8 3.5 5.3 1.5
"1641" 7.2 3 6.4 2.4
"1642" 7.8 2.9 6.8 1.9
"1643" 5.1 2.2 4.5 1.6
"1644" 7.8 2.4 5 1.5
"1645" 5.3 3.7 4.5 2.4
"1646" 6.4 3.2 5.9 1.6
"1647" 5.3 3.8 5.3 2.3
"1648" 6.3 3 4.6 1.6
"1649" 7.6 2.9 5.8 2.4
"1650" 6.6 3.2 5.4 2
"1651" 7.8 3.4 6.4 2.5
"1652" 5 3.5 6.6 1.6
"1653" 6.1 3.4 4.6 1.5
"1654" 5.4 3.3 6.3 2.5
"1655" 5.4 3.6 5.6 1.8
"1656" 7.2 2.7 6.9 2
"1657" 5.6 3.6 5.8 2.4
"1658" 5.6 3.2 5.7 1.8
"1659" 6 3 5.5 2.3
"1660" 7.9 3.5 5.8 1.7
"1661" 7.1 3.4 5.6 1.4
"1662" 6.6 3.2 5.4 1.8
"1663" 5.5 3.5 6.3 1.5
"1664" 7.5 3.6 6.1 2.4
"1665" 6.8 3.2 6.6 1.8
"1666" 7 3.7 5.9 2
"1667" 5.9 3.7 4.8 2.3
"1668" 6 3.4 6.6 1.5
"1669" 7.4 3.3 4.7 2.1
"1670" 5.4 2.5 5.7 2
"1671" 7.5 3.5 6.1 1.6
"1672" 6.4 3.8 6.7 2.1
"1673" 6.7 2.6 5.5 1.9
"1674" 7.2 3.1 6.7 1.9
"1675" 6.4 3.2 5 1.7
"1676" 5.8 2.8 4.6 2.4
"1677" 6.3 3.5 4.7 2.1
"1678" 6.3 3.7 6 2.4
"1679" 4.9 3 6.6 1.8
"1680" 5.8 3.6 4.6 2.4
"1681" 5.4 3 5.7 1.7
"1682" 6.1 3.2 4.5 2.4
"1683" 7 2.9 6.2 1.9
"1684" 6.5 2.7 6.1 1.9
"1685" 7 3.2 5.8 2
"1686" 5.8 2.9 6.4 2.2
"1687" 7.4 3.3 5.7 2.4
"1688" 5.1 2.3 6.9 1.6
"1689" 6.6 2.3 4.8 1.5
"1690" 6 2.6 6.9 2.1
"1691" 5.6 3.3 5.7 2.4
"1692" 5.5 2.8 6.5 1.7
"1693" 5.8 2.7 5.3 1.8
"1694" 5.2 2.4 4.8 2.2
"1695" 7.7 2.5 6.4 2.2
"1696" 6.3 3.3 5.5 1.7
"1697" 5.5 2.2 5.3 1.7
"1698" 5.5 2.8 6.4 1.7
"1699" 6.1 2.4 5.8 2.4
"1700" 6 3.3 6.7 2.3
"1701" 5 2.9 6.1 2.3
"1702" 6.3 3.4 5 2.5
"1703" 5.9 3.1 5.5 2
"1704" 6 3.5 5 1.4
"1705" 6 3.2 6.2 1.4
"1706" 6 3.5 6.6 2.3
"1707" 6 2.7 5.5 2.2
"1708" 5.9 3.7 5.7 2.2
"1709" 6.6 2.4 4.5 2
"1710" 7.2 3.7 4.6 2.3
"1711" 6 2.4 5.6 1.6
"1712" 5.9 3.7 4.5 1.9
"1713" 7 3.3 5.9 2.3
"1714" 4.9 2.9 5.1 1.5
"1715" 7.1 2.4 6.7 1.7
"1716" 6.6 3.2 6.2 1.6
"1717" 5.2 2.3 5 1.9
"1718" 7.4 2.2 5.5 2.3
"1719" 5.8 2.8 6.1 2.5
"1720" 6.2 2.7 5.8 2.1
"1721" 5.5 3.6 4.9 2.5
"1722" 7.7 2.4 6.1 1.9
"1723" 5.5 3.8 6 1.5
"1724" 6.8 2.9 6.9 2.2
"1725" 7.9 2.8 6 1.5
"1726" 5.8 2.3 4.7 2.4
"1727" 7.2 2.6 5.3 1.5
"1728" 5.8 2.6 5.9 2.4
"1729" 6.2 2.2 5.9 2
"1730" 7 3.3 5.6 2.4
"1731" 7.6 3.6 4.5 1.8
"1732" 5.4 3.6 6.9 2
"1733" 7 2.8 4.7 1.7
"1734" 4.9 2.6 4.7 1.9
"1735" 6.7 3.2 6.1 2.2
"1736" 5 2.9 6.3 2.4
"1737" 6.3 2.8 5.6 1.8
"1738" 7.2 3.1 5.2 2.4
"1739" 5.6 3.5 5.7 1.6
"1740" 5.8 3 6.1 1.8
"1741" 5.2 3.7 5.1 2.3
"1742" 5.5 3.5 6.6 1.7
"1743" 6.3 3.3 6.1 1.6
"1744" 7.1 3.4 6.7 2.2
"1745" 5.8 3.4 4.7 1.8
"1746" 5.1 2.3 6.6 2.4
"1747" 6.6 2.3 6.8 1.8
"1748" 5.8 3.4 6.3 2.3
"1749" 7.1 2.9 6.6 1.5
"1750" 6.9 3.4 5.8 1.8
"1751" 7 3.1 5.9 1.6
"1752" 6.2 3.6 4.6 2.3
"1753" 6.7 3.2 6.8 1.7
"1754" 5.3 3 4.6 2.3
"1755" 7.4 2.9 5.5 2.1
"1756" 5 2.7 5 1.8
"1757" 6.9 2.2 5.6 2.2
"1758" 6.8 2.6 5.7 2
"1759" 6.6 3.1 6.2 2.2
"1760" 7.5 2.7 5.4 2
"1761" 5.7 2.8 5.6 1.8
"1762" 7 3.7 5.9 2.3
"1763" 7.8 3 6.2 1.7
"1764" 6 3.3 4.6 2.3
"1765" 7.7 2.6 6.2 2.4
"1766" 6.6 3.5 5.1 2
"1767" 5.3 3.7 5.9 1.8
"1768" 7.4 2.6 6.2 2
"1769" 7.2 3.7 5.7 2.2
"1770" 6.2 2.2 5.4 2.2
"1771" 7.2 2.6 5.1 1.7
"1772" 5.4 2.7 4.9 1.7
"1773" 6.7 2.6 6.8 1.7
"1774" 6.9 2.8 6.4 2.1
"1775" 5.9 2.5 4.6 2.3
"1776" 6.3 3.1 5.9 2.1
"1777" 6.1 2.7 5.9 2.1
"1778" 7.9 3.7 6.9 2.4
"1779" 7.5 3.7 6.9 1.7
"1780" 5.2 3.3 6 2
"1781" 6.4 3.2 6.6 1.6
"1782" 7.6 3.2 5.9 1.6
"1783" 7.6 3.3 6.1 1.8
"1784" 5.6 2.6 6.3 1.5
"1785" 7.5 2.9 4.5 1.7
"1786" 5 2.4 5.6 2
"1787" 5.1 2.5 5.9 2
"1788" 5.3 2.4 6.5 2.1
"1789" 7.1 2.6 5.4 2.3
"1790" 5.3 3.7 5 1.7
"1791" 4.9 3.6 6.2 2.4
"1792" 6.1 3.2 5 1.5
"1793" 5.3 3.8 6 2.1
"1794" 5 3.6 6.4 1.8
"1795" 5.7 2.5 5.8 2.2
"1796" 7.2 2.9 6.7 1.5
"1797" 6 3 6.8 2
"1798" 7 2.6 6 2.4
"1799" 5 2.5 5.2 1.6
"1800" 5.5 2.8 4.6 1.9
"1801" 7.3 3.4 6 1.9
"1802" 7.3 2.7 5.9 2.4
"1803" 5.3 2.5 6.2 2
"1804" 7.1 3.7 6.1 2.1
"1805" 6.8 3.3 5.5 1.5
"1806" 6.2 3.6 4.6 1.5
"1807" 7.2 3.6 6.2 2.2
"1808" 7.1 3.3 6.7 2.2
"1809" 5.5 2.6 5 2.3
"1810" 5.6 3.2 6 1.7
"1811" 7.1 3.4 6.7 2.2
"1812" 6.7 2.8 5.9 2.4
"1813" 6.3 2.9 4.9 2.2
"1814" 6.3 2.6 4.8 2.5
"1815" 6.5 2.9 5 1.5
"1816" 7.6 3.2 4.5 2.4
"1817" 6.7 3.8 5.2 1.6
"1818" 6 2.4 5.1 1.7
"1819" 5.3 3.7 5.7 2.4
"1820" 5 2.9 5 2.4
"1821" 7.3 3.2 5.5 2.1
"1822" 5.2 2.6 5.3 2.1
"1823" 4.9 3.6 5.7 2.4
"1824" 6.4 2.3 4.7 2.2
"1825" 7.5 3.2 6.7 1.8
"1826" 6.7 3.5 6.7 2.3
"1827" 6.9 3.1 5.9 2
"1828" 7 2.6 5.7 2
"1829" 7.3 2.6 5.9 1.9
"1830" 6 2.6 5.6 1.9
"1831" 5.8 3.2 6.5 1.6
"1832" 6 3.5 5.3 1.6
"1833" 6.3 3.4 6.8 1.8
"1834" 6.3 3.2 4.7 2.5
"1835" 6.1 3.4 5.9 2.3
"1836" 6.7 3.5 5.9 2.3
"1837" 5.7 3 5.6 1.9
"1838" 6.3 3.5 5.5 2.5
"1839" 6.8 3.7 6.4 1.8
"1840" 5.2 2.8 5.4 2.3
"1841" 4.9 3 6.1 2
"1842" 5.5 2.8 6.5 2.1
"1843" 5.7 3.2 6.5 2.4
"1844" 6.6 3.7 6.8 2.3
"1845" 7.6 2.9 5.7 1.5
"1846" 6.1 2.6 6.2 1.9
"1847" 7.2 2.4 6.4 1.6
"1848" 7.6 2.4 4.6 2
"1849" 5.2 2.7 6.7 2
"1850" 5.8 2.4 5.2 2
"1851" 7 2.4 6.1 2.4
"1852" 7 3.1 6.8 1.9
"1853" 5.3 2.3 6.9 1.6
"1854" 5 2.9 5.9 1.5
"1855" 7.2 2.2 5.3 1.5
"1856" 5.9 3.2 5.1 1.7
"1857" 7.2 3.3 6.6 1.6
"1858" 6.1 2.9 5.2 1.5
"1859" 4.9 3 6.3 1.7
"1860" 7.4 2.5 5.3 2.4
"1861" 7.7 3.2 4.7 2.4
"1862" 5.2 2.3 5.9 1.6
"1863" 7.1 2.5 4.5 2.4
"1864" 6.8 2.9 6 1.8
"1865" 7.6 3.1 6.6 2.4
"1866" 6 2.8 5 2.3
"1867" 7.5 3.7 4.9 2.1
"1868" 5.9 3.3 5 1.8
"1869" 6.1 3.8 5.3 1.6
"1870" 5.9 3.6 4.6 1.6
"1871" 5.5 2.2 5.6 1.6
"1872" 7.3 2.7 6.3 2.1
"1873" 7 2.8 6.3 2.2
"1874" 6.3 2.4 5.2 1.9
"1875" 7.8 3.6 5.3 1.8
"1876" 6.3 2.3 6.3 1.6
"1877" 6.5 3.7 6.6 2
"1878" 6.9 2.8 5.6 1.6
"1879" 5.2 2.9 5.8 1.8
"1880" 6 2.4 5 1.6
"1881" 5.4 2.9 6.5 2.4
"1882" 6.5 2.9 5.7 2.2
"1883" 5.7 3.1 5.2 1.7
"1884" 7.3 3 5.7 2.2
"1885" 6 3.4 5.9 1.8
"1886" 6.4 3.1 6.6 2.2
"1887" 5.9 2.5 6.8 1.6
"1888" 5.1 3.2 6.9 2
"1889" 5.3 3.6 5.5 2.3
"1890" 6 3.5 5.5 2.3
"1891" 5.2 2.4 5.7 1.6
"1892" 5.5 3.1 6.8 1.8
"1893" 5.3 2.7 5 1.7
"1894" 5.4 3.1 4.8 1.5
"1895" 7.7 3.5 5.3 2
"1896" 5.7 3 5.1 1.7
"1897" 6.9 2.4 5.8 2.2
"1898" 7.2 2.8 4.9 2.3
"1899" 6.8 2.7 4.5 2.4
"1900" 6.6 3.5 6.2 2.1
"1901" 7.5 3.3 5.9 1.7
"1902" 6 3.7 6.3 2.3
"1903" 5.9 2.4 5.7 1.6
"1904" 5.6 3 6.9 1.7
"1905" 5.6 3.1 5.3 2.3
"1906" 5.4 3.4 5.9 1.6
"1907" 5.3 3.3 6.2 1.8
"1908" 6.2 3 5.2 1.9
"1909" 5.7 3.5 4.6 2.4
"1910" 6.3 2.7 6.4 1.8
"1911" 7.9 2.4 4.6 2.2
"1912" 7.1 3.1 5.6 2.2
"1913" 5.6 3.6 5.6 2.4
"1914" 6.9 2.6 6.4 1.7
"1915" 5.8 2.9 5.3 2
"1916" 5.8 3.8 4.6 1.4
"1917" 6.4 3.2 5.6 2.2
"1918" 5.7 2.7 4.5 1.8
"1919" 5.8 3.2 6 2
"1920" 6.1 2.9 6.7 2.5
"1921" 7.8 2.4 5.9 1.6
"1922" 6.5 2.6 6.5 2.2
"1923" 6.2 2.6 5.9 1.8
"1924" 5.1 2.3 6.2 1.8
"1925" 7.5 3 6.2 1.9
"1926" 5.9 2.7 5 1.9
"1927" 7.8 3 6.5 2.1
"1928" 7.6 2.4 6.6 1.6
"1929" 6.6 2.9 5 1.5
"1930" 5.6 3.2 6.2 2.2
"1931" 7.8 3.3 6.8 1.6
"1932" 6.9 3.2 6.6 1.9
"1933" 5 2.8 5 1.8
"1934" 5.7 3 6.4 1.4
"1935" 5.2 3.7 5.9 1.6
"1936" 7.7 2.2 5.9 1.8
"1937" 7 3.8 6.3 2.4
"1938" 6.4 3 5.1 2
"1939" 6.8 3.8 5 2
"1940" 7.2 3.1 5.9 2.2
"1941" 6.3 2.8 6.7 1.6
"1942" 6.7 3.8 6.1 1.4
"1943" 5.8 2.2 6.6 2.2
"1944" 5.9 3.8 5.9 2.4
"1945" 7.8 3.3 5 2.3
"1946" 6.6 2.6 5.4 2.5
"1947" 5.9 2.8 4.6 1.8
"1948" 6 3.7 6.3 1.8
"1949" 6 3.6 6.4 2.1
"1950" 6.4 3.5 5.5 1.8
"1951" 6.2 2.2 4.6 1.8
"1952" 5 2.7 6.7 1.5
"1953" 7.4 2.4 6.7 1.5
"1954" 5.9 2.9 4.5 2.1
"1955" 5.4 3.2 4.7 2.5
"1956" 6.6 3.1 6 1.8
"1957" 5.7 3.5 4.7 2.4
"1958" 5.4 2.7 6 1.5
"1959" 6.5 2.6 5.6 1.8
"1960" 7.2 2.8 6.5 1.7
"1961" 5.1 2.4 5.2 1.8
"1962" 5.3 2.5 5.4 2.4
"1963" 5.6 3.4 4.7 1.6
"1964" 5.2 2.6 6.2 2.1
"1965" 6.7 2.5 5 1.7
"1966" 6.4 3.1 5 1.5
"1967" 5.6 2.7 5 1.9
"1968" 5.3 2.3 5.7 2.3
"1969" 7.3 3.2 4.5 1.7
"1970" 7.5 3.6 4.6 1.8
"1971" 7.8 2.6 6.2 2
"1972" 5.6 3.2 6.7 2.5
"1973" 7.5 2.8 4.8 2.5
"1974" 5 3.1 5.3 1.6
"1975" 7.2 3.7 6.1 2.4
"1976" 7.8 3.2 5.4 2.2
"1977" 5 3.8 6 1.4
"1978" 5.3 3.7 4.5 2.3
"1979" 7 3.4 5.9 1.5
"1980" 5.5 2.7 4.7 1.9
"1981" 6.3 3 4.9 2.2
"1982" 5.1 2.4 6.4 2.3
"1983" 7.9 2.2 6 1.6
"1984" 5.5 2.6 6.3 2.5
"1985" 7.8 3.3 6.4 2
"1986" 5.9 2.9 5.1 2.2
"1987" 5.8 2.4 5.5 2.4
"1988" 7.6 2.2 6.3 1.5
"1989" 7.7 3.4 5.7 1.6
"1990" 6.3 3.8 5.5 1.5
"1991" 6.4 2.5 6.5 1.9
"1992" 7.6 3.5 5.6 1.5
"1993" 5.1 3.5 6.5 1.6
"1994" 5.7 3.2 4.7 2.2
"1995" 7.6 3.4 6.4 1.7
"1996" 7.5 3.4 6.8 1.6
"1997" 6.2 3.3 4.7 1.6
"1998" 5.9 3.5 4.9 1.7
"1999" 7.5 2.6 6.2 1.9
"2000" 7.3 2.3 5.1 1.8
"2001" 5.5 2.4 6.6 2.1
"2002" 5.5 2.8 6.9 2.2
"2003" 6 3.8 6 1.9
"2004" 5.1 2.7 6.4 2.4
"2005" 5.5 3 6.3 1.5
"2006" 5 3.2 5.3 1.8
"2007" 5.1 3 6.3 1.9
"2008" 6.9 3.6 5.1 2
"2009" 7.5 2.9 6.7 1.6
"2010" 5.4 2.4 6.3 1.5
"2011" 5 3.8 5.9 2.1
"2012" 6.5 3 6.6 2.3
"2013" 7.5 3.6 6.5 1.8
"2014" 5.4 3.2 5.7 2.3
"2015" 5.7 2.9 6.8 2.1
"2016" 5.5 3.3 6 1.7
"2017" 7.1 3.3 5.6 1.4
"2018" 7.3 3.7 5 2.1
"2019" 5.9 3.1 4.9 2
"2020" 5.1 2.5 5.7 1.4
"2021" 7.2 2.3 5.9 1.9
"2022" 7.6 3.7 4.5 1.8
"2023" 5.2 3.1 5.6 2.1
"2024" 6.2 3.2 5.1 2.1
"2025" 6 2.4 5.8 2.1
"2026" 6 3.3 5.8 1.4
"2027" 6.8 2.5 5.4 2
"2028" 6.3 2.4 6.8 1.6
"2029" 5.9 3.1 6.2 2.1
"2030" 5.4 3 5.7 1.5
"2031" 6.8 2.8 6.5 1.7
"2032" 5.1 2.4 6.2 1.5
"2033" 5.5 3.1 6.4 2.1
"2034" 6.1 3.3 6.4 1.5
"2035" 6.1 2.5 5 1.5
"2036" 5.4 3.4 5.7 1.7
"2037" 5.1 3.7 5.1 1.5
"2038" 7.4 3.4 5 1.9
"2039" 6 2.4 5.3 2.2
"2040" 7.2 3.3 6 1.9
"2041" 6.9 3.5 6.8 2.1
"2042" 7.1 2.3 5.3 2
"2043" 6.4 2.2 5.6 1.7
"2044" 7.5 3.2 4.9 2.4
"2045" 6.2 3.1 5.5 1.6
"2046" 5.3 3.6 5.1 2.2
"2047" 6.1 3.8 5.8 2.3
"2048" 5.6 2.6 6.8 1.6
"2049" 5.6 2.6 6.1 2.1
"2050" 5.4 3.5 6.1 2.1
"2051" 7.8 3.8 5.4 2.2
"2052" 7 2.2 4.9 2.5
"2053" 5.9 2.9 6.2 1.9
"2054" 6.8 3.7 6.1 2.4
"2055" 6 2.3 6.6 1.8
"2056" 7.8 2.7 6.2 2.5
"2057" 6.5 2.9 6.5 2.4
"2058" 6.8 3.3 5.5 2
"2059" 6.6 2.5 6.5 1.9
"2060" 5.3 2.4 5.5 1.4
"2061" 6.2 3.4 6.7 2.2
"2062" 7.7 3.3 6.6 2.2
"2063" 5.7 2.8 5 1.8
"2064" 7.8 2.5 5.5 1.9
"2065" 7.7 3.7 4.6 2.2
"2066" 4.9 3 6.6 1.9
"2067" 5.8 2.4 5.6 1.8
"2068" 5.8 3.8 4.9 2.5
"2069" 7 2.7 5.4 1.4
"2070" 7.2 3 6.8 1.8
"2071" 5.5 3 6 2
"2072" 6.6 2.6 6.3 1.7
"2073" 5.5 2.9 6.6 1.6
"2074" 7.3 3.7 6.8 1.9
"2075" 7.3 3.7 4.5 1.5
"2076" 7.9 2.7 6.3 2
"2077" 7.1 3.4 5.5 2.3
"2078" 7.2 3.4 5.3 1.8
"2079" 6.2 2.9 5.3 1.6
"2080" 7.6 3.1 4.6 2.1
"2081" 7.9 3.1 4.6 1.6
"2082" 7.6 3.2 5.1 2.1
"2083" 4.9 3.1 6 1.9
"2084" 7.2 2.3 5.5 1.7
"2085" 5 2.7 5.2 2
"2086" 5.5 2.5 5.3 2.1
"2087" 5.3 2.3 5.9 1.6
"2088" 6.2 3.4 4.6 1.7
"2089" 5 2.8 4.6 2
"2090" 7.6 3.7 4.9 1.5
"2091" 7 3.8 4.8 1.5
"2092" 6.2 3.3 5.8 1.8
"2093" 5.9 2.3 4.7 1.8
"2094" 6.6 2.3 6.3 2.2
"2095" 7.5 3.3 5.3 2.2
"2096" 5.1 3 5.1 1.4
"2097" 7.7 2.9 5.5 1.9
"2098" 5.8 3.1 6.2 1.4
"2099" 5 3.2 6.4 1.8
"2100" 7.5 3.6 6.3 2.1
"2101" 7.2 3 6.5 2.4
"2102" 6.6 2.7 6 2.4
"2103" 5.1 2.5 5.5 1.9
"2104" 6.8 3.8 4.7 2.2
"2105" 5.6 2.6 6.5 1.9
"2106" 7.1 3 4.9 1.8
"2107" 7.7 2.9 5.9 1.8
"2108" 6.6 2.3 6.1 1.7
"2109" 6.3 3.1 4.9 2.3
"2110" 6.2 2.5 6.1 1.4
"2111" 6.7 2.2 5.4 1.9
"2112" 5.2 3.5 5.2 2.2
