"V1" "V2" "V3" "V4" "V5"
"1930" 2 10 24 2 23
"1931" 1 3 2 1 42
"1932" 1 16 11 1 39
"1933" 2 3 2 1 50
"1934" 2 13 11 2 56
"1935" 1 18 1 2 42
"1936" 1 3 5 1 13
"1937" 1 2 11 2 48
"1938" 1 14 21 2 16
"1939" 1 6 2 1 12
"1940" 2 15 19 2 42
"1941" 1 13 5 1 54
"1942" 1 15 7 2 48
"1943" 1 19 25 1 55
"1944" 1 20 18 1 14
"1945" 1 17 10 1 41
"1946" 2 16 14 1 48
"1947" 2 13 6 1 39
"1948" 2 18 19 1 55
"1949" 2 5 15 1 34
"1950" 1 1 15 1 9
"1951" 2 16 23 1 38
"1952" 1 11 15 1 23
"1953" 1 20 17 2 55
"1954" 2 15 7 2 19
"1955" 2 11 9 1 49
"1956" 1 22 4 1 49
"1957" 2 7 19 2 38
"1958" 1 8 16 2 24
"1959" 2 22 2 1 12
"1960" 1 7 13 2 58
"1961" 2 8 10 2 45
"1962" 1 10 25 1 15
"1963" 2 22 18 1 55
"1964" 2 15 16 1 37
"1965" 2 16 14 2 43
"1966" 1 10 21 1 15
"1967" 2 4 21 2 54
"1968" 1 2 23 1 40
"1969" 1 22 17 1 21
"1970" 2 7 12 1 50
"1971" 2 17 17 1 33
"1972" 1 2 11 1 28
"1973" 1 13 24 2 31
"1974" 2 19 13 1 12
"1975" 2 14 13 1 27
"1976" 1 12 22 2 20
"1977" 2 10 15 1 21
"1978" 2 7 20 2 51
"1979" 1 5 8 2 46
"1980" 2 2 3 2 37
"1981" 1 18 16 1 15
"1982" 1 15 18 1 42
"1983" 2 12 15 2 26
"1984" 2 22 21 1 44
"1985" 2 2 17 2 14
"1986" 2 23 14 1 46
"1987" 2 11 20 2 26
"1988" 2 19 11 2 8
"1989" 1 14 19 1 46
"1990" 2 4 20 1 43
"1991" 2 5 4 2 23
"1992" 1 4 4 2 43
"1993" 2 12 4 2 40
"1994" 1 9 15 1 56
"1995" 1 22 21 1 55
"1996" 2 11 15 1 37
"1997" 1 15 4 1 15
"1998" 2 6 13 2 16
"1999" 1 9 2 1 48
"2000" 1 16 25 2 25
"2001" 2 15 21 2 43
"2002" 1 18 3 1 16
"2003" 2 3 8 1 23
"2004" 1 21 10 2 52
"2005" 2 4 20 1 49
"2006" 2 21 4 1 24
"2007" 1 4 3 2 36
"2008" 1 10 9 1 14
"2009" 2 16 18 1 28
"2010" 1 21 14 2 55
"2011" 2 8 17 1 44
"2012" 1 17 8 1 37
"2013" 1 9 22 1 31
"2014" 1 6 3 2 36
"2015" 2 10 24 2 41
"2016" 1 9 7 2 37
"2017" 1 17 8 1 35
"2018" 2 6 11 1 11
"2019" 2 16 10 1 14
"2020" 2 20 3 1 21
"2021" 2 18 19 2 17
"2022" 1 14 17 1 45
"2023" 2 15 23 2 43
"2024" 2 9 24 2 49
"2025" 1 8 20 1 16
"2026" 1 11 9 2 33
"2027" 2 3 22 2 12
"2028" 1 2 2 2 54
"2029" 2 13 12 1 46
"2030" 1 20 6 1 10
"2031" 1 17 17 2 16
"2032" 2 4 2 2 38
"2033" 1 14 22 1 56
"2034" 2 9 9 2 16
"2035" 2 11 6 1 34
"2036" 2 18 11 1 56
"2037" 1 9 13 2 23
"2038" 1 4 21 2 30
"2039" 1 13 1 1 50
"2040" 2 4 17 2 55
"2041" 2 8 16 2 49
"2042" 1 5 24 1 51
"2043" 2 4 20 2 53
"2044" 1 14 4 1 8
"2045" 2 22 18 2 56
"2046" 2 8 9 2 9
"2047" 1 23 23 1 23
"2048" 1 11 24 2 25
"2049" 1 2 20 2 31
"2050" 2 9 20 1 9
"2051" 1 9 18 1 50
"2052" 1 9 24 2 25
"2053" 2 18 1 1 38
"2054" 2 8 23 1 23
"2055" 1 13 9 2 9
"2056" 1 8 18 2 52
"2057" 2 2 18 1 37
"2058" 1 2 11 2 29
"2059" 2 3 15 1 50
"2060" 1 5 8 2 28
"2061" 1 22 18 1 34
"2062" 2 17 13 2 49
"2063" 2 7 1 1 11
"2064" 1 17 24 2 42
"2065" 1 22 5 1 50
"2066" 1 12 9 1 17
"2067" 1 8 19 2 26
"2068" 2 13 17 2 26
"2069" 1 6 22 1 27
"2070" 2 5 9 2 53
"2071" 1 11 2 1 33
"2072" 1 19 17 2 49
"2073" 1 22 2 2 35
"2074" 2 7 15 1 32
"2075" 2 7 18 2 40
"2076" 2 17 24 1 50
"2077" 2 1 10 1 11
"2078" 2 13 2 1 51
"2079" 2 19 19 2 41
"2080" 2 13 3 2 36
"2081" 1 2 23 2 41
"2082" 2 12 14 1 7
"2083" 2 3 20 2 13
"2084" 2 19 24 1 20
"2085" 1 5 9 2 32
"2086" 2 15 19 2 18
"2087" 2 7 20 2 35
"2088" 1 10 21 1 35
"2089" 2 21 20 1 39
"2090" 1 13 3 1 25
"2091" 2 4 8 1 33
"2092" 2 6 4 2 30
"2093" 1 12 9 1 50
"2094" 2 18 13 2 9
"2095" 2 2 21 2 12
"2096" 2 10 2 1 29
"2097" 1 1 21 2 29
"2098" 2 14 15 1 57
"2099" 1 22 24 1 27
"2100" 2 15 7 1 48
"2101" 1 19 23 2 26
"2102" 1 19 6 2 20
"2103" 2 20 13 2 15
"2104" 1 13 18 1 26
"2105" 2 15 21 1 30
"2106" 2 15 15 2 47
"2107" 2 11 1 1 17
"2108" 2 7 18 1 46
"2109" 1 15 16 1 34
"2110" 2 6 11 1 52
"2111" 2 4 15 1 9
"2112" 1 19 22 2 47
"2113" 2 2 18 2 16
"2114" 2 12 8 1 55
"2115" 1 18 10 1 8
"2116" 2 8 8 1 18
"2117" 2 12 8 1 28
"2118" 2 10 11 2 49
"2119" 2 18 6 2 37
"2120" 1 12 12 2 48
"2121" 2 14 18 1 34
"2122" 2 19 14 1 16
"2123" 1 7 6 2 30
"2124" 2 20 20 1 21
"2125" 1 6 10 1 23
"2126" 1 6 6 2 16
"2127" 2 6 5 2 33
"2128" 2 7 11 2 48
"2129" 2 8 8 2 57
"2130" 2 11 20 1 44
"2131" 1 2 17 2 25
"2132" 1 3 18 1 17
"2133" 1 9 7 1 9
"2134" 1 22 13 2 50
"2135" 1 18 2 2 24
"2136" 1 8 9 2 36
"2137" 1 17 2 2 34
"2138" 1 21 20 2 12
"2139" 2 20 18 1 56
"2140" 2 9 22 2 32
"2141" 1 19 21 2 31
"2142" 2 4 15 1 25
"2143" 2 5 21 1 46
"2144" 1 22 5 2 37
"2145" 1 3 11 1 50
"2146" 1 13 6 2 15
"2147" 2 10 1 2 18
"2148" 2 2 15 2 26
"2149" 2 19 6 2 55
"2150" 2 10 16 1 57
"2151" 1 22 16 1 21
"2152" 1 14 3 2 27
"2153" 1 3 10 2 47
"2154" 1 18 17 1 17
"2155" 2 21 11 1 53
"2156" 1 10 2 2 10
"2157" 2 9 23 1 30
"2158" 1 8 5 1 55
"2159" 1 2 20 2 7
"2160" 2 10 4 2 19
"2161" 2 12 7 2 19
"2162" 1 8 13 2 35
"2163" 1 22 6 1 33
"2164" 1 15 21 1 43
"2165" 2 16 12 2 44
"2166" 1 22 19 2 49
"2167" 2 22 11 2 27
"2168" 1 11 5 2 55
"2169" 1 16 3 2 52
"2170" 2 6 16 1 11
"2171" 1 23 15 2 12
"2172" 1 3 4 2 49
"2173" 1 3 15 2 9
"2174" 2 13 2 1 33
"2175" 1 3 7 2 15
"2176" 2 13 18 2 53
"2177" 1 11 18 2 12
"2178" 1 22 15 1 31
"2179" 2 1 1 1 45
"2180" 2 5 22 2 9
"2181" 1 14 21 2 51
"2182" 1 4 20 2 26
"2183" 2 7 23 1 51
"2184" 1 11 8 1 50
"2185" 1 19 16 1 7
"2186" 1 23 3 1 41
"2187" 2 15 2 2 44
"2188" 2 7 19 2 50
"2189" 1 4 19 1 10
"2190" 1 22 25 1 36
"2191" 2 10 14 2 27
"2192" 1 15 21 1 19
"2193" 2 23 10 2 44
"2194" 2 3 10 1 37
"2195" 2 22 10 2 25
"2196" 1 11 18 2 31
"2197" 1 13 10 2 22
"2198" 1 10 24 1 14
"2199" 2 19 8 1 10
"2200" 2 19 9 1 10
"2201" 1 10 23 1 31
"2202" 2 20 2 1 18
"2203" 2 21 1 1 32
"2204" 1 9 16 1 40
"2205" 2 2 6 1 13
"2206" 1 22 6 2 40
"2207" 1 5 6 1 47
"2208" 1 2 6 1 35
"2209" 2 16 10 1 57
"2210" 2 19 11 2 18
"2211" 1 17 22 1 46
"2212" 1 17 1 2 18
"2213" 2 22 20 2 18
"2214" 2 22 17 1 34
"2215" 1 3 22 1 32
"2216" 1 18 14 1 30
"2217" 1 8 21 1 24
"2218" 2 8 18 2 40
"2219" 2 7 5 2 27
"2220" 2 18 8 2 50
"2221" 1 18 21 1 19
"2222" 1 3 18 1 10
"2223" 1 4 4 1 56
"2224" 2 3 19 2 31
"2225" 1 8 4 2 32
"2226" 1 12 2 1 22
"2227" 2 3 21 2 49
"2228" 1 10 22 1 37
"2229" 1 8 24 2 32
"2230" 2 4 15 2 39
"2231" 1 2 9 1 10
"2232" 1 5 21 1 23
"2233" 2 20 12 2 41
"2234" 1 19 8 1 50
"2235" 2 17 13 2 14
"2236" 1 1 23 1 13
"2237" 2 23 17 1 44
"2238" 2 11 20 2 57
"2239" 1 21 15 2 40
"2240" 2 4 5 1 32
"2241" 2 8 23 2 31
"2242" 1 15 23 2 49
"2243" 1 19 19 2 40
"2244" 1 10 19 1 46
"2245" 2 12 4 1 45
"2246" 1 8 13 1 44
"2247" 2 11 22 1 40
"2248" 2 3 12 1 19
"2249" 1 3 14 1 48
"2250" 1 18 7 2 34
"2251" 1 20 6 1 35
"2252" 1 22 4 1 25
"2253" 1 10 15 2 19
"2254" 1 6 10 1 39
"2255" 2 12 14 2 51
"2256" 2 11 20 1 51
"2257" 1 2 21 2 13
"2258" 2 7 9 1 33
"2259" 1 2 3 2 34
"2260" 1 14 3 2 39
"2261" 1 3 20 2 27
"2262" 2 22 22 1 22
"2263" 1 23 3 2 15
"2264" 1 7 8 2 20
"2265" 1 16 13 1 41
"2266" 2 1 22 1 38
"2267" 1 17 18 2 38
"2268" 2 15 17 2 26
"2269" 1 21 5 1 21
"2270" 2 12 21 2 47
"2271" 1 22 12 2 28
"2272" 1 16 13 2 44
"2273" 2 10 12 1 10
"2274" 1 12 10 1 41
"2275" 2 12 4 2 31
"2276" 2 20 10 2 11
"2277" 1 23 14 1 47
"2278" 2 18 20 1 55
"2279" 1 23 19 1 19
"2280" 2 3 17 1 48
"2281" 1 3 3 1 34
"2282" 1 22 25 1 57
"2283" 1 20 2 1 19
"2284" 2 8 17 1 34
"2285" 2 17 6 1 54
"2286" 1 10 14 2 28
"2287" 1 6 5 1 29
"2288" 1 19 2 1 8
"2289" 1 14 23 2 42
"2290" 1 11 23 1 29
"2291" 1 10 16 2 47
"2292" 2 1 25 2 8
"2293" 2 21 22 1 41
"2294" 2 2 6 1 25
"2295" 1 16 13 2 46
"2296" 1 3 15 2 36
"2297" 2 2 5 2 33
"2298" 1 2 10 1 13
"2299" 2 18 4 1 51
"2300" 2 18 23 2 13
"2301" 2 16 11 2 46
"2302" 2 6 2 2 44
"2303" 1 8 12 2 44
"2304" 1 8 21 1 32
"2305" 1 16 24 1 13
"2306" 2 21 16 1 19
"2307" 2 22 6 2 12
"2308" 1 22 10 1 15
"2309" 2 12 16 2 58
"2310" 1 15 4 2 13
"2311" 1 15 2 2 11
"2312" 1 7 21 1 18
"2313" 1 22 2 2 41
"2314" 2 5 13 1 44
"2315" 2 1 16 1 15
"2316" 1 15 7 1 43
"2317" 2 7 18 1 9
"2318" 2 3 17 2 30
"2319" 2 3 5 1 27
"2320" 1 22 19 1 12
"2321" 2 20 23 1 54
"2322" 1 12 18 1 28
"2323" 1 20 14 1 16
"2324" 2 18 10 2 41
"2325" 1 13 6 2 52
"2326" 2 20 13 1 34
"2327" 1 14 24 2 35
"2328" 2 6 13 2 36
"2329" 2 16 3 2 41
"2330" 1 3 9 2 51
"2331" 1 9 24 2 56
"2332" 2 7 16 1 54
"2333" 2 7 17 2 53
"2334" 2 7 9 2 43
"2335" 1 5 8 2 29
"2336" 2 16 5 2 11
"2337" 1 15 19 1 27
"2338" 1 19 20 2 22
"2339" 1 6 2 1 10
"2340" 1 21 10 1 28
"2341" 2 7 4 2 38
"2342" 2 15 23 2 38
"2343" 2 19 19 1 47
"2344" 2 3 17 2 36
"2345" 2 11 17 1 53
"2346" 1 21 1 1 27
"2347" 2 16 17 1 21
"2348" 2 11 2 1 27
"2349" 1 13 7 2 58
"2350" 1 6 18 1 48
"2351" 2 20 13 1 19
"2352" 2 11 20 2 54
"2353" 2 6 11 1 35
"2354" 1 18 3 1 37
"2355" 1 22 14 1 44
"2356" 2 22 9 2 19
"2357" 1 2 23 2 23
"2358" 2 20 18 2 33
"2359" 1 22 12 1 43
"2360" 2 6 8 2 44
"2361" 1 21 3 2 25
"2362" 2 6 9 2 20
"2363" 2 2 12 1 36
"2364" 1 12 23 2 43
"2365" 1 8 2 2 58
"2366" 1 10 5 2 19
"2367" 1 5 2 1 34
"2368" 1 11 3 1 11
"2369" 2 18 23 1 55
"2370" 1 18 8 2 16
"2371" 1 16 4 2 12
"2372" 2 2 23 2 26
"2373" 2 9 20 2 9
"2374" 1 13 18 1 23
"2375" 2 3 15 2 52
"2376" 1 9 3 1 12
"2377" 2 11 22 1 54
"2378" 1 22 19 1 28
"2379" 2 22 5 1 26
"2380" 2 19 17 1 22
"2381" 1 12 24 1 57
"2382" 1 6 19 2 33
"2383" 2 19 11 2 38
"2384" 1 20 11 1 31
"2385" 2 18 13 1 53
"2386" 1 17 3 2 51
"2387" 2 4 13 2 41
"2388" 2 4 6 1 15
"2389" 2 7 22 2 43
"2390" 2 16 23 2 11
"2391" 2 6 5 1 31
"2392" 1 14 19 1 21
"2393" 2 18 5 1 11
"2394" 2 15 14 2 12
"2395" 1 15 18 2 10
"2396" 2 23 23 2 9
"2397" 2 3 4 1 14
"2398" 2 18 8 2 25
"2399" 1 23 17 1 20
"2400" 2 23 14 1 53
"2401" 1 18 21 1 16
"2402" 1 21 18 2 30
"2403" 1 17 12 1 43
"2404" 1 2 17 1 27
"2405" 2 12 3 2 8
"2406" 1 21 24 2 30
"2407" 1 8 14 1 11
"2408" 1 14 24 2 27
"2409" 2 8 3 2 31
"2410" 2 9 1 2 51
"2411" 1 4 2 2 48
"2412" 2 17 20 1 10
"2413" 2 8 16 2 32
"2414" 2 17 4 2 48
"2415" 2 17 12 2 26
"2416" 1 8 8 2 36
"2417" 2 13 8 2 53
"2418" 2 10 19 1 19
"2419" 1 10 24 1 39
"2420" 2 6 6 2 43
"2421" 1 22 21 2 16
"2422" 2 12 8 2 35
"2423" 1 11 16 2 8
"2424" 1 9 6 2 43
"2425" 1 10 6 1 31
"2426" 2 9 17 1 13
"2427" 1 17 9 2 47
"2428" 2 6 4 1 40
"2429" 2 11 24 1 8
"2430" 2 13 22 1 57
"2431" 1 12 5 1 11
"2432" 1 18 15 1 17
"2433" 1 8 2 1 9
"2434" 1 6 17 1 53
"2435" 1 9 10 2 50
"2436" 1 4 8 2 12
"2437" 2 19 18 1 11
"2438" 1 7 18 1 12
"2439" 2 16 17 2 26
"2440" 1 3 23 1 51
"2441" 2 5 4 2 28
"2442" 1 6 24 1 16
"2443" 2 5 15 1 8
"2444" 1 8 4 2 33
"2445" 2 23 19 1 31
"2446" 1 2 19 1 22
"2447" 2 7 10 1 38
"2448" 1 21 19 1 40
"2449" 2 2 17 2 33
"2450" 1 21 10 2 28
"2451" 2 11 23 2 29
"2452" 2 21 7 1 23
"2453" 2 10 4 1 44
"2454" 2 22 3 1 50
"2455" 2 10 16 2 41
"2456" 2 11 17 1 43
"2457" 1 16 24 2 46
"2458" 1 10 9 2 9
"2459" 1 22 6 2 44
"2460" 1 9 23 1 23
"2461" 2 6 17 2 44
"2462" 2 18 1 2 41
"2463" 1 16 19 2 9
"2464" 2 1 9 1 43
"2465" 1 12 19 1 55
"2466" 1 15 25 1 38
"2467" 2 5 11 1 57
"2468" 1 10 18 2 39
"2469" 1 1 13 1 52
"2470" 1 14 14 2 39
"2471" 2 18 14 2 41
"2472" 1 1 25 1 33
"2473" 1 9 14 2 52
"2474" 2 20 14 1 36
"2475" 1 4 19 1 19
"2476" 2 3 3 2 50
"2477" 1 11 15 1 24
"2478" 1 5 4 2 27
"2479" 1 2 19 1 57
"2480" 1 16 6 2 37
"2481" 1 19 20 2 31
"2482" 1 11 2 1 15
"2483" 2 10 16 1 55
"2484" 1 8 5 2 49
"2485" 1 9 13 1 44
"2486" 2 18 14 1 17
"2487" 1 5 10 2 16
"2488" 1 12 1 1 29
"2489" 2 6 17 1 38
"2490" 2 16 8 1 43
"2491" 2 22 18 1 38
"2492" 1 19 23 2 41
"2493" 1 20 12 2 17
"2494" 2 8 13 2 27
"2495" 1 11 2 2 44
"2496" 2 20 4 2 34
"2497" 2 10 10 1 37
"2498" 2 19 18 2 14
"2499" 1 13 6 2 58
"2500" 1 3 20 1 55
"2501" 2 18 18 1 27
"2502" 1 4 15 2 22
"2503" 1 2 11 2 23
"2504" 1 12 4 2 38
"2505" 2 8 25 1 36
"2506" 2 3 6 2 45
"2507" 2 15 10 1 23
"2508" 2 9 7 2 57
"2509" 1 5 15 1 48
"2510" 2 16 13 2 20
"2511" 2 6 9 1 26
"2512" 1 13 5 2 17
"2513" 2 13 4 2 56
"2514" 1 17 24 1 53
"2515" 1 17 11 2 29
"2516" 2 11 15 2 38
"2517" 1 21 14 2 26
"2518" 1 18 11 1 7
"2519" 2 21 8 1 14
"2520" 1 21 11 2 37
"2521" 1 9 6 2 44
"2522" 2 19 18 1 36
"2523" 2 8 5 1 55
"2524" 2 15 13 2 17
"2525" 2 21 17 1 46
"2526" 2 15 3 1 9
"2527" 1 7 9 2 10
"2528" 1 19 20 1 18
"2529" 2 10 22 1 55
"2530" 2 13 17 1 11
"2531" 2 23 17 2 24
"2532" 2 14 23 1 37
"2533" 2 21 2 1 43
"2534" 1 23 18 1 13
"2535" 1 8 23 1 30
"2536" 1 11 15 1 29
"2537" 2 12 4 2 42
"2538" 2 17 18 1 24
"2539" 2 10 11 1 41
"2540" 1 3 15 1 41
"2541" 1 4 18 1 25
"2542" 2 20 3 2 26
"2543" 1 22 8 1 44
"2544" 1 19 2 1 44
"2545" 2 15 14 1 14
"2546" 1 22 15 1 43
"2547" 2 17 1 1 20
"2548" 1 17 17 2 43
"2549" 2 4 6 2 16
"2550" 2 18 6 1 21
"2551" 2 15 22 1 57
"2552" 2 19 20 1 9
"2553" 2 20 2 2 28
"2554" 2 20 13 2 55
"2555" 2 5 6 1 55
"2556" 2 14 10 1 34
"2557" 2 6 18 1 33
"2558" 1 4 20 2 38
"2559" 1 2 7 2 41
"2560" 2 13 25 2 34
"2561" 2 18 16 1 43
"2562" 2 22 9 1 49
"2563" 1 22 7 1 8
"2564" 2 20 22 2 24
"2565" 2 4 9 2 9
"2566" 2 14 14 1 30
"2567" 2 2 18 1 49
"2568" 1 7 8 1 38
"2569" 1 18 3 1 21
"2570" 2 18 16 1 21
"2571" 2 5 18 1 32
"2572" 1 2 7 1 46
"2573" 1 20 6 2 10
"2574" 2 3 14 2 23
"2575" 2 18 3 2 27
"2576" 2 17 19 2 45
"2577" 1 6 18 1 56
"2578" 1 5 10 2 9
"2579" 2 9 14 1 40
"2580" 1 22 22 1 39
"2581" 1 16 16 2 29
"2582" 1 5 16 2 11
"2583" 1 5 16 2 54
"2584" 1 8 2 2 38
"2585" 2 15 16 1 18
"2586" 1 3 15 1 31
"2587" 1 7 2 2 36
"2588" 1 9 17 2 23
"2589" 1 6 17 1 11
"2590" 1 17 4 2 24
"2591" 1 22 25 2 36
"2592" 2 15 21 2 28
"2593" 1 2 20 2 20
"2594" 1 2 18 1 34
"2595" 1 6 21 2 24
"2596" 2 3 9 1 13
"2597" 2 22 18 1 44
"2598" 2 13 11 2 49
"2599" 2 3 2 2 7
"2600" 2 7 3 1 43
"2601" 2 11 24 2 39
"2602" 1 5 23 2 28
"2603" 1 10 5 2 45
"2604" 2 11 16 2 52
"2605" 1 17 20 2 35
"2606" 1 5 9 2 51
"2607" 2 20 13 1 34
"2608" 2 20 11 1 28
"2609" 2 14 2 2 32
"2610" 1 22 4 2 43
"2611" 2 20 21 2 13
"2612" 1 12 14 2 56
"2613" 1 18 10 2 20
"2614" 2 21 2 1 38
"2615" 2 18 19 2 7
"2616" 2 10 21 2 39
"2617" 1 6 12 2 58
"2618" 1 13 20 2 31
"2619" 1 2 2 2 33
"2620" 2 7 21 2 39
"2621" 1 12 7 2 28
"2622" 2 16 9 2 19
"2623" 2 2 20 2 29
"2624" 2 16 5 1 47
"2625" 1 5 3 1 32
"2626" 1 21 21 1 15
"2627" 1 18 17 1 29
"2628" 2 5 1 2 52
"2629" 1 8 16 2 19
"2630" 1 1 16 2 55
"2631" 1 8 16 2 31
"2632" 1 15 20 1 43
"2633" 1 15 17 1 53
"2634" 1 13 10 1 46
"2635" 1 4 16 2 42
"2636" 1 7 19 2 22
"2637" 1 15 13 1 14
"2638" 1 7 13 1 38
"2639" 2 23 23 1 34
"2640" 1 22 17 1 33
"2641" 1 9 12 1 29
"2642" 2 6 25 1 42
"2643" 2 3 12 1 41
"2644" 1 15 12 2 8
"2645" 1 11 24 2 11
"2646" 2 1 10 2 15
"2647" 1 8 5 2 39
"2648" 2 14 19 1 57
"2649" 2 19 9 2 37
"2650" 1 20 19 2 41
"2651" 2 21 10 2 23
"2652" 2 7 22 2 54
"2653" 2 8 24 1 31
"2654" 2 11 3 2 52
"2655" 1 21 5 1 34
"2656" 2 3 23 1 19
"2657" 2 2 17 2 33
"2658" 2 12 8 2 41
"2659" 1 12 7 1 23
"2660" 1 10 12 2 49
"2661" 1 11 5 2 7
"2662" 2 16 11 2 16
"2663" 1 20 9 1 37
"2664" 2 18 4 1 49
"2665" 2 21 2 2 24
"2666" 1 3 24 1 44
"2667" 1 15 1 1 31
"2668" 1 22 10 1 20
"2669" 2 4 13 2 37
"2670" 1 13 6 2 54
"2671" 1 2 24 1 47
"2672" 2 18 6 1 52
"2673" 1 5 19 1 18
"2674" 1 8 20 2 49
"2675" 2 1 15 1 11
"2676" 1 16 1 1 49
"2677" 2 2 24 2 8
"2678" 2 19 20 1 14
"2679" 1 19 4 2 39
"2680" 2 11 17 2 51
"2681" 2 2 10 2 15
"2682" 2 22 20 1 33
"2683" 2 12 8 1 56
"2684" 1 7 2 1 30
"2685" 2 5 16 1 26
"2686" 2 16 2 1 49
"2687" 2 3 24 1 47
"2688" 1 22 24 2 24
"2689" 1 2 21 1 57
"2690" 2 11 11 1 52
"2691" 1 17 16 2 35
"2692" 1 8 24 2 47
"2693" 2 21 16 1 54
"2694" 2 18 25 1 44
"2695" 2 11 5 1 56
"2696" 1 9 19 1 25
"2697" 2 8 9 1 52
"2698" 1 3 23 1 38
"2699" 2 15 16 2 46
"2700" 1 6 19 1 23
"2701" 2 15 7 2 25
"2702" 2 8 21 2 54
"2703" 2 6 8 1 41
"2704" 2 5 12 1 56
"2705" 2 10 8 1 40
"2706" 1 9 9 1 37
"2707" 1 5 12 2 49
"2708" 1 9 11 1 30
"2709" 1 4 6 2 37
"2710" 1 22 23 1 48
"2711" 1 10 24 2 41
"2712" 1 21 24 2 20
"2713" 1 21 13 1 35
"2714" 1 8 10 2 41
"2715" 2 15 11 2 32
"2716" 2 16 24 2 19
"2717" 2 17 5 2 13
"2718" 2 16 5 1 29
"2719" 2 15 15 2 23
"2720" 2 5 15 1 50
"2721" 2 6 6 1 35
"2722" 1 13 5 1 16
"2723" 1 10 17 2 52
"2724" 2 8 22 1 18
"2725" 2 9 14 2 10
"2726" 2 17 7 1 23
"2727" 1 13 7 1 57
"2728" 2 16 8 1 15
"2729" 1 17 21 1 21
"2730" 1 21 2 1 25
"2731" 1 10 24 2 37
"2732" 1 1 12 1 17
"2733" 2 9 16 2 37
"2734" 2 18 15 1 31
"2735" 1 2 19 2 39
"2736" 2 3 18 2 21
"2737" 1 6 2 2 39
"2738" 1 5 2 1 45
"2739" 2 6 18 1 18
"2740" 2 7 21 1 17
"2741" 1 17 9 1 38
"2742" 1 21 8 1 51
"2743" 1 15 2 2 16
"2744" 2 6 12 2 56
"2745" 2 5 14 1 41
"2746" 1 2 23 1 18
"2747" 2 15 14 2 31
"2748" 1 12 14 1 24
"2749" 2 7 10 2 54
"2750" 1 10 23 2 41
"2751" 1 2 22 1 7
"2752" 2 8 21 1 12
"2753" 1 9 16 2 19
"2754" 1 11 11 2 50
"2755" 2 11 4 2 55
"2756" 1 22 15 2 16
"2757" 1 5 6 1 43
"2758" 1 4 2 2 23
"2759" 1 3 19 1 57
"2760" 2 13 6 2 41
"2761" 1 14 21 2 28
"2762" 2 11 20 1 28
"2763" 2 10 20 2 13
"2764" 1 8 7 1 21
"2765" 1 12 9 1 52
"2766" 1 19 3 2 45
"2767" 1 3 3 2 45
"2768" 1 13 5 1 38
"2769" 1 4 4 2 26
"2770" 1 6 4 1 36
"2771" 2 17 16 2 37
"2772" 1 7 17 1 39
"2773" 2 23 15 1 7
"2774" 1 23 11 2 28
"2775" 2 3 17 1 55
"2776" 1 10 8 2 9
"2777" 2 3 7 1 16
"2778" 2 13 23 1 29
"2779" 1 9 5 2 20
"2780" 1 12 11 1 7
"2781" 2 9 9 2 11
"2782" 1 19 16 1 53
"2783" 2 16 3 1 24
"2784" 1 13 13 1 47
"2785" 1 17 24 1 14
"2786" 2 14 10 1 18
"2787" 1 11 22 1 12
"2788" 2 10 9 1 14
"2789" 2 8 20 2 13
"2790" 2 9 5 1 34
"2791" 2 4 6 2 20
"2792" 1 17 14 2 56
"2793" 2 16 11 2 34
"2794" 1 6 14 1 8
"2795" 1 5 17 1 17
"2796" 1 5 14 1 23
"2797" 2 6 2 2 30
"2798" 1 14 5 1 21
"2799" 2 15 16 2 54
"2800" 2 7 1 1 49
"2801" 2 22 24 2 52
"2802" 1 19 21 1 15
"2803" 1 12 9 1 36
"2804" 2 18 18 1 31
"2805" 1 17 5 1 49
"2806" 2 8 17 1 38
"2807" 1 10 23 2 48
"2808" 2 4 22 2 23
"2809" 1 9 14 1 30
"2810" 1 8 19 2 22
"2811" 2 3 8 2 40
"2812" 1 6 17 1 54
"2813" 2 22 18 1 18
"2814" 2 3 12 2 36
"2815" 2 4 5 1 21
"2816" 1 11 22 2 16
"2817" 2 5 13 2 57
"2818" 2 21 13 2 22
"2819" 2 8 24 1 51
"2820" 1 18 12 1 48
"2821" 1 8 8 2 20
"2822" 2 5 10 2 41
"2823" 2 8 10 2 44
"2824" 2 13 9 2 11
"2825" 2 12 14 2 52
"2826" 2 19 15 2 41
"2827" 1 2 18 1 32
"2828" 1 14 15 1 54
"2829" 2 4 17 1 24
"2830" 1 9 15 1 16
"2831" 2 4 9 2 25
"2832" 1 3 12 1 11
"2833" 1 6 20 1 43
"2834" 2 16 1 1 52
"2835" 2 12 10 1 36
"2836" 2 23 21 2 29
"2837" 1 10 22 1 35
"2838" 2 20 14 1 40
"2839" 2 3 10 1 39
"2840" 1 10 22 2 56
"2841" 1 22 14 2 18
"2842" 1 23 1 2 57
"2843" 1 12 8 1 8
"2844" 2 5 21 2 47
"2845" 2 6 14 1 30
"2846" 1 6 20 1 13
"2847" 2 6 5 1 21
"2848" 2 4 4 2 31
"2849" 2 14 5 2 34
"2850" 1 12 11 1 29
"2851" 2 18 10 1 27
"2852" 1 10 4 1 51
"2853" 1 14 12 1 12
"2854" 2 11 9 1 11
"2855" 1 16 13 1 42
"2856" 1 1 5 2 27
"2857" 2 4 16 1 32
"2858" 2 9 18 1 51
"2859" 1 20 10 2 49
"2860" 2 10 13 2 16
