"V1" "V2" "V3" "V4" "V5"
"9810" 2 9 24 1 37
"9910" 2 9 21 1 21
"10010" 2 7 5 2 10
"10110" 1 7 24 2 38
"10210" 2 25 19 1 44
"10310" 1 18 21 1 37
"10410" 2 1 9 2 41
"10510" 2 4 21 2 30
"10610" 1 2 14 2 44
"10710" 2 6 20 1 40
"10810" 1 20 13 2 20
"10910" 1 4 18 1 39
"11010" 1 13 25 1 20
"11110" 2 16 2 1 41
"11210" 2 16 20 1 21
"11310" 2 13 14 1 28
"11410" 2 6 25 2 43
"11510" 1 1 23 2 14
"11610" 2 3 5 1 27
"11710" 1 5 7 2 23
"11810" 1 18 3 2 21
"11910" 1 5 25 2 35
"12010" 2 5 15 2 31
"12110" 1 6 25 1 9
"12210" 2 2 3 2 16
"12310" 2 10 19 1 38
"12410" 2 7 21 1 22
"12510" 2 23 14 1 28
"12610" 1 17 10 2 30
"12710" 2 7 12 1 44
"12810" 1 18 20 2 40
"12910" 2 21 2 1 27
"13010" 1 15 2 2 11
"13110" 2 9 15 1 10
"13210" 1 16 16 1 19
"13310" 1 1 16 2 35
"13410" 1 8 17 1 23
"13510" 2 12 14 2 15
"13610" 2 22 23 2 38
"13710" 1 25 7 1 7
"13810" 2 23 22 2 15
"13910" 1 4 10 1 13
"14010" 2 8 19 1 45
"14110" 1 19 15 2 15
"14210" 2 19 22 1 11
"14310" 2 16 5 1 17
"14410" 2 25 23 1 7
"14510" 1 8 24 1 42
"14610" 1 11 15 1 11
"14710" 1 2 22 1 22
"14810" 2 15 22 1 9
"14910" 2 10 6 1 41
"15010" 2 21 15 2 21
"15110" 2 19 11 1 34
"15210" 2 24 3 1 22
"15310" 1 24 18 1 18
"15410" 1 21 1 1 11
"15510" 1 6 14 2 7
"15610" 1 14 3 1 17
"15710" 1 21 16 2 27
"15810" 1 17 17 2 20
"15910" 2 21 10 2 43
"16010" 2 10 13 1 9
"16110" 1 21 21 1 7
"16210" 2 15 3 1 6
"16310" 1 24 12 1 6
"16410" 1 7 12 2 44
"16510" 1 3 5 2 45
"16610" 1 19 4 2 42
"16710" 1 7 16 1 21
"16810" 1 22 20 2 30
"16910" 2 13 7 1 25
"17010" 2 21 19 1 38
"17110" 1 4 26 1 22
"17210" 2 12 7 2 25
"17310" 2 9 25 1 31
"17410" 1 15 25 1 45
"17510" 1 5 11 2 7
"17610" 2 18 2 1 35
"17710" 1 4 24 2 36
"17810" 2 3 10 2 39
"17910" 1 15 11 2 23
"18010" 2 4 13 1 26
"18110" 1 21 15 1 37
"18210" 2 17 17 2 28
"18310" 2 20 10 2 27
"18410" 1 12 19 2 8
"18510" 2 18 17 2 18
"18610" 2 12 25 1 12
"18710" 2 12 21 1 43
"18810" 2 22 16 1 27
"18910" 2 14 10 1 14
"19010" 1 22 18 1 27
"19110" 2 23 23 2 32
"19210" 1 15 18 2 11
"19310" 1 22 2 2 42
"19410" 1 9 4 1 24
"19510" 1 22 12 2 25
"19610" 1 4 6 2 17
"19710" 2 20 9 1 43
"19810" 1 18 23 1 25
"19910" 1 7 22 1 41
"20010" 1 16 6 1 45
"20110" 2 8 6 2 30
"20210" 2 19 16 1 42
"20310" 1 16 5 2 25
"20410" 2 21 12 2 27
"20510" 1 15 10 2 39
"20610" 2 23 15 2 8
"20710" 1 6 14 1 30
"20810" 2 6 19 1 38
"20910" 2 16 11 1 8
"21010" 1 21 4 1 39
"21110" 1 20 9 2 31
"21210" 1 20 22 1 40
"21310" 2 4 11 2 29
"21410" 1 2 19 1 45
"21510" 2 19 4 2 18
"21610" 2 2 15 1 26
"21710" 1 9 3 2 45
"21810" 1 4 16 2 6
"21910" 2 17 10 1 27
"22010" 1 13 6 1 17
"22110" 2 17 24 2 44
"22210" 2 6 10 1 43
"22310" 1 20 5 1 13
"22410" 2 12 9 2 37
"22510" 1 10 21 1 39
"22610" 2 5 19 2 34
"22710" 2 8 22 1 12
"22810" 1 10 18 2 33
"22910" 1 16 22 2 18
"23010" 1 19 9 2 26
"23110" 2 2 10 2 20
"23210" 2 18 8 2 33
"23310" 2 22 12 2 14
"23410" 1 2 2 1 27
"23510" 1 12 6 2 45
"23610" 1 3 18 1 20
"23710" 1 12 10 2 29
"23810" 1 20 23 2 14
"23910" 1 24 20 2 26
"24010" 1 5 8 2 26
"24110" 2 16 13 2 37
"24210" 1 24 8 2 7
"24310" 1 17 13 2 43
"24410" 1 6 13 1 45
"24510" 1 5 3 1 6
"24610" 2 5 22 1 22
"24710" 1 4 1 1 34
"24810" 1 25 4 2 36
"24910" 2 11 24 1 22
"25010" 1 20 19 1 21
"25110" 1 10 9 2 21
"25210" 2 23 11 1 41
"25310" 2 18 20 2 12
"25410" 1 3 18 2 18
"25510" 1 17 11 2 15
"25610" 1 16 7 1 27
"25710" 1 10 16 1 41
"25810" 2 21 22 1 29
"25910" 1 24 5 2 11
"26010" 1 10 22 2 23
"26110" 2 2 19 2 42
"26210" 1 9 13 1 33
"26310" 1 19 18 2 28
"26410" 2 7 25 2 41
"26510" 1 17 9 2 22
"26610" 1 1 1 1 33
"26710" 2 9 11 1 36
"26810" 2 6 19 2 12
"26910" 1 11 14 2 22
"27010" 1 16 16 2 7
"27110" 2 6 19 1 31
"27210" 2 9 12 2 35
"27310" 1 13 15 1 44
"27410" 1 14 9 1 21
"27510" 2 21 12 1 39
"27610" 2 9 9 1 33
"27710" 1 7 20 1 13
"27810" 1 17 21 1 5
"27910" 1 23 4 2 10
"28010" 1 13 7 2 23
"28110" 1 18 18 2 25
"28210" 1 20 9 1 41
"28310" 1 10 19 2 19
"28410" 1 12 21 1 33
"28510" 1 4 10 1 42
"28610" 1 24 7 2 8
"28710" 1 12 9 2 10
"28810" 2 19 18 2 35
"28910" 2 4 23 1 15
"29010" 1 12 24 2 16
"29110" 2 23 14 2 26
"29210" 1 6 20 2 15
"29310" 2 7 5 1 6
"29410" 1 24 8 1 29
"29510" 2 1 10 2 20
"29610" 1 3 10 1 24
"29710" 2 22 22 2 39
"29810" 2 4 15 2 44
"29910" 1 20 18 2 34
"30010" 2 23 20 1 28
"30110" 2 8 18 2 42
"30210" 2 8 15 1 7
"30310" 2 10 16 1 40
"30410" 1 5 2 1 39
"30510" 1 19 26 2 22
"30610" 2 4 10 2 32
"30710" 1 21 8 1 12
"30810" 1 13 11 2 18
"30910" 2 21 26 1 38
"31010" 1 20 12 1 39
"31110" 2 10 9 1 7
"31210" 1 11 4 1 22
"31310" 1 15 12 2 46
"31410" 2 20 22 1 22
"31510" 1 2 13 2 25
"31610" 2 21 8 2 44
"31710" 1 15 10 2 24
"31810" 2 16 7 2 34
"31910" 1 18 5 1 8
"32010" 2 12 25 1 22
"32110" 1 13 22 1 37
"32210" 2 19 2 1 40
"32310" 2 1 11 1 19
"32410" 2 11 7 2 13
"32510" 1 3 6 2 39
"32610" 1 7 3 2 6
"32710" 1 7 20 2 37
"32810" 2 20 12 2 40
"32910" 2 22 21 1 34
"33010" 1 1 9 1 28
"33110" 1 18 9 2 7
"33210" 1 6 24 2 14
"33310" 1 2 7 2 27
"33410" 2 2 11 1 14
"33510" 1 13 6 1 43
"33610" 2 1 22 1 38
"33710" 2 6 1 2 21
"33810" 2 25 12 2 37
"33910" 2 10 9 1 39
"34010" 2 21 6 2 5
"34110" 1 10 11 1 45
"34210" 1 15 3 1 19
"34310" 2 24 11 1 33
"34410" 1 8 2 1 23
"34510" 1 22 7 1 17
"34610" 1 4 25 1 20
"34710" 1 8 15 2 34
"34810" 2 22 14 1 31
"34910" 2 7 12 2 6
"35010" 1 18 23 1 36
"35110" 2 9 26 1 39
"35210" 2 4 10 1 12
"35310" 2 18 16 2 22
"35410" 1 14 4 2 13
"35510" 1 12 13 2 43
"35610" 2 17 3 2 30
"35710" 1 15 12 2 34
"35810" 2 9 21 1 25
"35910" 2 8 12 2 32
"36010" 2 19 4 1 10
"36110" 2 24 24 2 28
"36210" 1 13 20 1 24
"36310" 1 5 9 2 46
"36410" 1 23 18 1 23
"36510" 1 7 11 1 6
"36610" 2 15 3 2 13
"36710" 2 4 11 2 21
"36810" 1 12 21 1 21
"36910" 2 11 10 1 20
"37010" 1 2 25 1 11
"37110" 2 16 15 2 6
"37210" 1 8 12 1 42
"37310" 2 7 26 1 14
"37410" 2 16 25 1 24
"37510" 2 2 6 1 28
"37610" 2 1 11 2 33
"37710" 2 20 2 1 7
"37810" 2 14 17 1 22
"37910" 1 20 23 1 25
"38010" 1 11 20 1 21
"38110" 1 22 14 2 12
"38210" 2 1 16 2 11
"38310" 2 7 6 1 12
"38410" 2 22 19 2 9
"38510" 2 24 1 2 43
"38610" 1 6 3 2 20
"38710" 2 23 2 1 34
"38810" 1 25 22 1 28
"38910" 1 11 5 1 40
"39010" 1 12 14 2 20
"39110" 2 17 26 1 7
"39210" 2 11 13 1 40
"39310" 2 19 5 1 38
"39410" 1 13 4 1 19
"39510" 1 6 4 1 7
"39610" 2 19 21 2 45
"39710" 2 20 11 2 23
"39810" 2 16 11 2 14
"39910" 2 14 2 2 14
"40010" 1 16 5 1 22
"40110" 1 5 17 2 9
"40210" 1 16 6 1 22
"40310" 1 22 24 2 12
"40410" 2 19 3 2 28
"40510" 2 15 18 2 31
"40610" 2 5 6 1 45
"40710" 2 17 17 2 26
"40810" 1 18 26 2 7
"40910" 1 24 16 1 11
"41010" 2 21 18 2 35
"41110" 1 16 16 1 35
"41210" 2 18 15 2 34
"41310" 2 12 8 2 30
"41410" 2 1 17 1 7
"41510" 1 14 5 1 10
"41610" 1 2 3 1 41
"41710" 2 16 16 1 29
"41810" 2 6 13 1 20
"41910" 2 22 25 2 41
"42010" 1 1 20 2 31
"42110" 1 24 7 1 12
"42210" 1 2 7 1 28
"42310" 2 16 17 1 24
"42410" 2 8 25 2 5
"42510" 2 18 23 1 23
"42610" 2 24 23 1 28
"42710" 1 15 22 1 26
"42810" 1 2 4 1 42
"42910" 2 18 8 1 34
"43010" 2 17 24 1 45
"43110" 2 10 15 2 43
"43210" 1 25 15 2 24
"43310" 2 24 16 1 33
"43410" 1 15 15 1 37
"43510" 2 11 19 2 18
"43610" 2 3 10 1 33
"43710" 2 2 4 2 29
"43810" 2 22 4 1 19
"43910" 1 16 11 1 7
"44010" 1 3 8 2 8
"44110" 1 15 21 2 41
"44210" 2 20 3 1 6
"44310" 2 14 22 2 26
"44410" 1 7 12 2 17
"44510" 2 1 22 1 25
"44610" 1 4 1 1 14
"44710" 1 20 26 2 29
"44810" 2 24 9 1 32
"44910" 1 16 26 1 17
"45010" 1 23 15 2 42
"45110" 2 25 21 1 44
"45210" 1 10 6 2 42
"45310" 1 11 18 2 32
"45410" 2 22 21 1 19
"45510" 1 9 24 2 26
"45610" 2 23 18 2 13
"45710" 1 24 25 1 28
"45810" 2 15 5 2 15
"45910" 1 23 16 2 21
"46010" 2 23 24 2 27
"46110" 1 7 22 1 27
"46210" 1 17 4 1 30
"46310" 1 7 9 1 33
"46410" 2 16 21 1 9
"46510" 2 25 16 1 42
"46610" 2 7 3 2 41
"46710" 2 23 19 1 24
"46810" 2 25 11 1 42
"46910" 1 4 6 1 28
"47010" 2 18 23 2 35
"47110" 1 17 20 1 45
"47210" 2 10 15 2 41
"47310" 1 18 20 1 25
"47410" 1 3 6 1 6
"47510" 1 9 22 1 25
"47610" 2 22 24 2 43
"47710" 1 16 19 2 34
"47810" 2 22 20 2 25
"47910" 2 14 2 2 12
"48010" 1 25 22 1 9
"48110" 2 15 26 1 31
"48210" 1 20 15 2 43
"48310" 2 22 13 2 27
"48410" 2 8 2 1 30
"48510" 2 23 21 2 11
"48610" 1 6 11 2 35
"48710" 1 20 23 1 40
"48810" 2 2 1 2 41
"48910" 1 6 6 1 32
"49010" 1 4 26 1 43
"49110" 1 6 23 2 26
"49210" 1 25 17 2 43
"49310" 2 12 17 1 32
"49410" 1 18 14 2 26
"49510" 2 23 18 2 30
"49610" 1 3 7 1 43
"49710" 1 17 26 2 15
"49810" 1 23 26 2 39
"49910" 1 14 6 2 35
"50010" 2 6 9 1 46
"50110" 1 13 5 1 25
"50210" 1 17 23 1 19
"50310" 1 1 10 1 20
"50410" 1 1 16 2 25
"5054" 1 3 10 1 11
"5061" 2 9 18 2 18
"5071" 1 11 6 1 37
"5081" 1 5 2 2 14
"5091" 2 17 17 2 36
"5101" 2 23 2 1 25
"5111" 1 8 5 1 18
"5121" 2 15 10 1 40
"5131" 1 14 14 1 14
"5141" 2 10 21 1 33
"5151" 1 25 23 2 19
"5161" 1 5 15 1 43
"5171" 1 22 3 2 21
"5181" 1 25 17 1 12
"5191" 1 5 14 2 33
"5201" 1 21 1 1 20
"5211" 1 22 22 1 11
"5221" 1 21 17 1 15
"5231" 1 13 18 1 37
"5241" 1 16 18 2 12
"5251" 1 7 12 2 40
"5261" 1 17 6 1 24
"5271" 2 12 16 1 41
"5281" 1 15 16 1 33
"5291" 2 4 5 2 32
"5301" 2 6 11 1 16
"5311" 1 10 15 2 32
"5321" 2 6 13 2 37
"5331" 1 7 25 1 10
"5341" 1 13 6 2 43
"5351" 2 22 23 2 32
"5361" 1 7 20 1 35
"5371" 1 9 21 1 26
"5381" 1 12 15 1 11
"5391" 1 17 10 1 11
"5401" 1 10 17 1 13
"5411" 2 12 21 2 21
"5421" 1 25 10 2 32
"5431" 2 5 16 2 30
"5441" 2 23 21 1 35
"5451" 1 10 17 1 16
"5461" 2 2 24 1 29
"5471" 1 22 23 1 38
"5481" 2 18 6 1 20
"5491" 2 16 15 1 13
"5501" 1 10 14 2 45
"5511" 2 11 8 2 9
"5521" 1 11 26 1 12
"5531" 1 14 19 2 7
"5541" 2 23 15 1 14
"5551" 2 13 23 2 32
"5561" 1 6 22 1 8
"5571" 1 6 26 2 10
"5581" 2 12 21 2 36
"5591" 1 20 5 1 11
"5601" 1 14 4 1 16
"5611" 2 13 23 2 30
"5621" 1 10 3 1 39
"5631" 2 17 11 2 13
"5641" 2 7 9 1 18
"5651" 1 13 15 1 10
"5661" 1 24 11 2 5
"5671" 1 16 4 1 39
"5681" 2 21 12 1 40
"5691" 2 7 2 1 38
"5701" 1 2 8 2 38
"5711" 1 21 9 1 44
"5721" 2 24 11 1 34
"5731" 2 14 20 2 28
"5741" 1 19 15 2 32
"5751" 2 7 21 1 30
"5761" 2 1 18 2 41
"5771" 1 3 3 1 31
"5781" 2 10 20 2 39
"5791" 1 9 21 2 13
"5801" 2 14 8 1 40
"5811" 2 24 14 1 41
"5821" 1 6 21 1 18
"5831" 2 22 22 1 21
"5841" 2 1 17 1 17
"5851" 2 4 9 1 28
"5861" 1 17 14 2 38
"5871" 2 15 2 1 36
"5881" 1 13 19 1 21
"5891" 2 17 23 1 38
"5901" 2 16 12 2 14
"5911" 1 24 23 1 6
"5921" 2 3 20 2 20
"5931" 2 13 11 2 25
"5941" 2 25 15 1 15
"5951" 1 18 5 2 17
"5961" 1 20 3 2 7
"5971" 1 25 9 1 33
"5981" 2 6 21 1 41
"5991" 1 11 3 2 19
"6001" 2 16 13 1 18
"6011" 2 21 10 1 42
"6021" 1 5 10 2 9
"6031" 2 3 3 1 8
"6041" 2 21 20 2 11
"6051" 1 22 10 2 44
"6061" 1 19 9 2 12
"6071" 1 22 5 2 9
"6081" 2 18 7 1 45
"6091" 1 24 23 1 24
"6101" 2 10 21 2 41
"6111" 2 9 7 2 29
"6121" 1 4 16 1 37
"6131" 2 6 20 1 26
"6141" 2 21 3 2 24
"6151" 1 15 19 1 7
"6161" 1 12 8 1 20
"6171" 2 25 9 2 37
"6181" 1 23 5 1 23
"6191" 1 21 12 2 28
"6201" 2 3 12 1 27
"6211" 2 17 13 2 9
"6221" 2 15 18 1 6
"6231" 1 17 9 2 9
"6241" 2 15 6 1 26
"6251" 2 15 24 2 21
"6261" 1 5 21 1 20
"6271" 1 20 9 2 40
"6281" 1 3 21 2 31
"6291" 1 11 23 1 18
"6301" 1 5 10 1 29
"6311" 1 5 2 1 33
"6321" 1 22 18 2 38
"6331" 2 3 17 2 37
"6341" 2 5 2 1 44
"6351" 1 13 25 1 33
"6361" 1 18 2 2 31
"6371" 1 21 13 1 28
"6381" 2 2 6 1 38
"6391" 2 14 22 1 13
"6401" 1 19 12 2 36
"6411" 2 15 7 1 41
"6421" 1 5 12 2 31
"6431" 2 2 6 2 10
"6441" 1 20 21 1 26
"6451" 2 7 14 1 17
"6461" 1 20 11 1 19
"6471" 1 22 10 2 34
"6481" 2 23 26 1 16
"6491" 2 5 17 2 17
"6501" 2 11 25 2 21
"6511" 2 2 15 1 14
"6521" 1 4 14 2 7
"6531" 2 2 6 1 11
"6541" 1 13 20 1 18
"6551" 1 2 17 1 7
"6561" 2 17 24 2 22
"6571" 1 12 5 1 36
"6581" 1 17 11 2 9
"6591" 1 9 1 1 38
"6601" 2 19 25 2 30
"6611" 2 5 22 2 29
"6621" 2 17 14 1 12
"6631" 2 13 14 1 17
"6641" 2 7 14 1 19
"6651" 1 16 20 2 31
"6661" 2 19 26 1 37
"6671" 2 17 21 2 39
"6681" 1 13 24 1 46
"6691" 2 10 8 1 26
"6701" 2 13 21 1 37
"6711" 2 17 25 2 45
"6721" 1 12 20 2 29
"6731" 1 19 17 2 35
"6741" 2 7 11 1 44
"6751" 1 4 20 1 37
"6761" 1 10 26 2 17
"6771" 1 2 8 1 45
"6781" 2 3 26 1 33
"6791" 1 7 16 2 42
"6801" 2 19 2 1 19
"6811" 1 3 8 1 27
"6821" 2 14 7 2 39
"6831" 1 17 15 1 27
"6841" 2 5 23 1 32
"6851" 1 16 9 2 42
"6861" 2 4 24 1 19
"6871" 2 2 22 2 40
"6881" 2 10 15 2 28
"6891" 1 18 14 1 15
"6901" 2 19 17 2 32
"6911" 2 4 8 1 13
"6921" 2 23 24 1 14
"6931" 2 13 19 1 14
"6941" 2 16 10 2 25
"6951" 2 21 13 2 32
"6961" 1 18 2 1 36
"6971" 2 8 23 1 10
"6981" 2 15 3 2 28
"6991" 1 6 26 2 14
"7001" 2 5 18 1 45
"7011" 2 12 15 2 17
"7021" 1 21 13 2 28
"7031" 1 18 6 2 35
"7041" 1 10 21 1 26
"7051" 2 17 19 1 16
"7061" 2 23 13 2 37
"7071" 1 17 20 1 39
"7081" 2 23 1 1 6
"7091" 2 12 19 2 42
"7101" 1 18 9 2 30
"7111" 2 6 12 2 21
"7121" 1 6 22 2 36
"7131" 1 3 18 1 17
"7141" 1 24 8 1 12
"7151" 2 4 11 1 44
"7161" 1 24 17 1 12
"7171" 2 4 4 1 26
"7181" 1 12 26 2 7
"7191" 1 3 11 2 27
"7201" 2 16 16 2 20
"7211" 2 17 5 1 31
"7221" 2 7 16 1 34
"7231" 1 11 6 1 41
"7241" 1 3 25 2 40
"7251" 1 6 12 1 23
"7261" 2 7 18 1 5
"7271" 1 5 21 2 23
"7281" 1 22 22 1 42
"7291" 2 12 10 1 9
"7301" 2 22 18 1 26
"7311" 2 9 7 1 8
"7321" 2 4 5 2 8
"7331" 1 18 4 1 39
"7341" 1 24 24 2 11
"7351" 2 17 17 2 42
"7361" 1 11 20 2 34
"7371" 2 15 2 2 38
"7381" 2 8 21 1 25
"7391" 2 15 8 1 32
"7401" 1 13 16 2 19
"7411" 1 22 15 2 8
"7421" 2 1 20 1 16
"7431" 1 14 2 1 42
"7441" 2 23 13 2 18
"7451" 2 11 20 1 35
"7461" 1 18 11 1 34
"7471" 1 17 12 2 32
"7481" 2 4 6 2 12
"7491" 2 24 9 1 30
"7501" 1 8 17 2 33
"7511" 1 9 16 2 42
"7521" 2 9 7 2 35
"7531" 2 1 24 2 29
"7541" 1 16 21 2 9
"7551" 2 6 9 2 23
"7561" 1 21 19 2 28
"7571" 2 6 3 2 23
"7581" 2 5 19 1 17
"7591" 2 14 25 1 18
"7601" 2 4 13 2 33
"7611" 2 9 16 2 26
"7621" 1 22 18 2 9
"7631" 1 14 21 2 7
"7641" 1 14 2 2 26
"7651" 2 10 17 1 15
"7661" 2 4 19 2 7
"7671" 2 12 9 1 41
"7681" 1 19 4 1 19
"7691" 1 4 9 2 18
"7701" 2 7 24 1 5
"7711" 1 13 15 2 46
"7721" 2 17 16 2 27
"7731" 2 11 10 1 11
"7741" 2 3 19 1 28
"7751" 2 14 17 2 24
"7761" 1 19 3 1 19
"7771" 1 11 6 1 43
"7781" 1 5 10 1 19
"7791" 1 10 2 1 36
"7801" 2 7 16 2 9
"7811" 1 2 5 1 17
"7821" 1 22 19 1 21
"7831" 1 19 6 1 19
"7841" 2 2 17 2 8
"7851" 2 1 5 2 15
"7861" 1 20 19 2 13
"7871" 2 2 14 1 28
"7881" 1 4 26 1 31
"7891" 1 15 16 1 33
"7901" 2 2 13 2 25
"7911" 2 4 8 2 20
"7921" 1 16 8 2 28
"7931" 2 13 5 2 14
"7941" 2 3 18 2 41
"7951" 2 24 7 1 37
"7961" 1 24 24 1 26
"7971" 2 12 11 1 11
"7981" 2 7 12 1 24
"7991" 1 20 15 2 35
"8001" 2 19 13 2 21
"8011" 1 4 7 2 34
"8021" 2 8 10 1 20
"8031" 1 2 14 1 33
"8041" 1 22 22 1 36
"8051" 1 24 26 2 19
"8061" 1 4 13 1 28
"8071" 1 16 5 1 26
"8081" 1 2 7 1 20
"8091" 1 10 18 1 35
"8101" 2 6 10 1 27
"8111" 1 19 3 1 19
"8121" 1 12 19 1 43
"8131" 1 10 23 2 14
"8141" 1 10 14 1 36
"8151" 1 2 6 2 16
"8161" 1 11 10 2 14
"8171" 1 2 11 1 11
"8181" 2 14 21 2 39
"8191" 1 13 11 2 9
"8201" 1 23 11 1 36
"8211" 1 2 2 2 7
"8221" 1 12 20 1 12
"8231" 2 24 3 1 38
"8241" 2 7 5 1 45
"8251" 2 7 15 1 23
"8261" 1 3 12 2 26
"8271" 2 21 3 2 19
"8281" 2 9 2 2 21
"8291" 2 17 9 1 30
"8301" 2 17 15 2 17
"8311" 2 22 8 1 28
"8321" 2 17 20 2 41
"8331" 2 12 22 2 14
"8341" 2 9 25 1 44
"8351" 2 18 23 1 31
"8361" 1 13 18 1 23
"8371" 2 20 19 1 40
"8381" 1 12 2 2 26
"8391" 1 7 6 2 20
"8401" 1 4 1 1 28
"8411" 2 4 18 2 41
"8421" 2 19 23 1 21
"8431" 2 8 23 1 31
"8441" 1 10 18 2 26
"8451" 1 19 24 1 21
"8461" 2 24 2 2 40
"8471" 2 15 4 2 41
"8481" 2 10 17 1 43
"8491" 1 21 23 2 24
"8501" 2 7 11 1 39
"8511" 1 25 7 1 27
"8521" 2 10 1 1 13
"8531" 1 19 14 1 40
"8541" 1 19 14 2 27
"8551" 2 9 2 2 18
"8561" 2 11 8 2 13
"8571" 2 19 23 1 22
"8581" 1 2 12 2 30
"8591" 1 2 19 2 27
"8601" 1 12 18 1 36
"8611" 1 16 2 1 15
"8621" 1 25 6 2 8
"8631" 2 24 22 2 20
"8641" 2 7 16 1 42
"8651" 1 18 16 1 17
"8661" 2 3 18 1 25
"8671" 1 24 22 1 10
"8681" 2 22 6 1 25
"8691" 2 21 25 1 22
"8701" 2 21 21 2 16
"8711" 1 2 15 1 22
"8721" 2 7 19 1 9
"8731" 2 1 10 2 33
"8741" 2 8 19 1 16
"8751" 1 21 25 1 36
"8761" 1 16 5 2 29
"8771" 2 5 13 1 40
"8781" 1 10 7 1 28
"8791" 1 11 2 2 15
"8801" 2 23 25 1 21
"8811" 1 24 10 2 26
"8821" 1 24 12 1 10
"8831" 1 19 14 1 6
"8841" 2 17 5 1 8
"8851" 1 15 15 1 6
"8861" 2 11 14 2 27
"8871" 1 17 13 1 13
"8881" 2 2 3 2 7
"8891" 1 17 8 2 39
"8901" 1 19 8 1 20
"8911" 1 8 21 2 37
"8921" 2 11 20 2 26
"8931" 2 17 14 1 19
"8941" 1 18 19 1 40
"8951" 1 14 20 2 45
"8961" 2 21 9 1 35
"8971" 1 22 15 2 38
"8981" 2 22 19 2 33
"8991" 1 4 7 2 42
"9001" 2 2 23 1 6
"9011" 1 24 20 2 10
"9021" 2 12 21 2 40
"9031" 1 20 7 2 14
"9041" 1 23 22 2 8
"9051" 2 13 24 1 37
"9061" 2 23 21 1 21
"9071" 2 20 22 1 35
"9081" 2 1 25 1 41
"9091" 2 15 25 1 39
"9101" 2 20 16 1 27
"9111" 1 21 15 2 27
"9121" 2 2 24 1 28
"9131" 2 20 26 1 16
"9141" 2 1 3 2 17
"9151" 2 2 4 1 34
"9161" 1 13 15 2 36
"9171" 1 15 15 2 45
"9181" 1 23 23 2 30
"9191" 1 22 9 1 43
"9201" 1 19 13 1 45
"9211" 1 19 23 1 27
"9221" 2 6 18 2 15
"9231" 1 3 17 2 29
"9241" 2 8 5 2 32
"9251" 2 13 24 1 39
"9261" 1 24 7 2 45
"9271" 1 8 18 1 38
"9281" 2 20 5 2 9
"9291" 2 6 17 2 15
"9301" 1 2 5 1 7
"9311" 2 18 19 1 26
"9321" 1 17 11 2 9
"9331" 1 13 3 2 14
"9341" 1 19 4 1 39
"9351" 1 17 2 2 8
"9361" 1 13 1 2 24
"9371" 1 13 2 2 45
"9381" 1 21 14 1 41
"9391" 1 11 19 1 25
"9401" 2 11 25 2 35
"9411" 1 18 18 1 32
"9421" 1 19 11 2 36
"9431" 1 6 24 2 39
"9441" 2 24 25 2 29
"9451" 1 11 15 2 39
"9461" 2 5 17 2 21
"9471" 1 18 6 1 8
"9481" 1 20 8 1 41
"9491" 1 2 20 2 34
"9501" 1 25 14 2 26
"9511" 1 16 17 2 33
"9521" 2 14 7 2 40
"9531" 1 10 22 2 14
"9541" 1 14 17 2 29
"9551" 1 21 6 2 18
"9561" 1 12 10 1 33
"9571" 1 7 16 1 30
"9581" 1 2 17 1 22
"9591" 2 3 23 2 12
"9601" 2 13 5 1 25
"9611" 1 4 11 2 17
"9621" 1 8 15 2 19
"9631" 1 24 15 2 13
"9641" 1 15 17 1 12
"9651" 1 17 14 1 40
"9661" 2 7 14 1 34
"9671" 1 21 9 1 46
"9681" 2 7 16 2 11
"9691" 1 18 22 1 42
"9701" 2 12 19 2 34
"9711" 1 7 8 2 23
"9721" 2 20 24 1 23
"9731" 2 12 17 2 33
"9741" 2 8 6 2 19
"9751" 2 21 6 1 34
"9761" 2 10 16 1 32
"9771" 1 20 12 1 35
"9781" 1 19 10 1 18
"9791" 2 23 26 1 21
"9801" 1 20 19 2 27
"9811" 1 13 12 1 45
"9821" 2 5 19 2 6
"9831" 2 15 23 1 13
"9841" 1 6 1 1 13
"9851" 2 4 23 2 11
"9861" 1 10 5 2 25
"9871" 1 25 4 1 7
"9881" 2 8 11 2 25
"9891" 1 11 14 2 34
"9901" 1 3 21 1 6
"9911" 1 21 15 2 44
"9921" 1 4 3 1 27
"9931" 1 17 5 2 31
"9941" 1 18 22 1 12
"9951" 2 22 14 1 40
"9961" 1 4 17 1 23
"9971" 1 10 11 1 24
"9981" 2 8 20 2 18
"9991" 2 3 22 1 9
"10001" 1 19 7 2 20
"10011" 1 12 9 1 36
"10021" 1 16 8 1 14
"10031" 2 5 18 2 29
"10041" 1 16 26 2 45
"10051" 1 22 10 1 7
"10061" 2 9 24 2 7
"10071" 2 10 21 2 8
"10081" 1 17 7 1 7
"10091" 2 8 25 2 19
"10101" 1 8 16 2 26
"10111" 2 23 24 1 20
"10121" 2 12 9 1 38
"10131" 1 5 3 1 11
"10141" 2 24 3 1 17
"10151" 1 25 2 2 20
"10161" 1 24 5 2 23
"10171" 2 14 15 2 33
"10181" 2 22 24 1 11
"10191" 1 7 25 1 20
"10201" 1 21 25 1 13
"10211" 2 2 19 2 6
"10221" 1 17 1 1 13
"10231" 1 22 18 1 18
"10241" 2 14 6 1 30
"10251" 1 19 14 2 34
"10261" 1 7 6 1 46
"10271" 1 4 25 2 33
"10281" 1 20 2 2 14
