"V1" "V2" "V3" "V4" "V5"
"27410" 2 10 7 1 52
"27510" 2 2 18 1 17
"27610" 2 9 17 1 34
"27710" 2 1 16 1 42
"27810" 1 15 3 1 24
"27910" 1 5 23 2 28
"28010" 1 17 10 1 27
"28110" 2 20 6 1 58
"28210" 2 19 16 1 37
"28310" 2 2 16 1 29
"28410" 1 21 6 2 21
"28510" 2 3 6 2 16
"28610" 2 17 5 1 8
"28710" 2 7 22 1 48
"28810" 2 20 11 1 49
"28910" 2 16 12 2 45
"29010" 2 19 11 2 11
"29110" 1 22 12 1 56
"29210" 2 18 4 1 18
"29310" 2 18 13 2 54
"29410" 1 17 2 2 58
"29510" 1 1 15 1 44
"29610" 2 3 3 2 10
"29710" 1 12 13 2 15
"29810" 2 22 10 2 42
"29910" 2 11 15 2 48
"30010" 1 2 21 1 20
"30110" 1 19 16 2 26
"30210" 2 20 6 2 39
"30310" 2 12 21 1 53
"30410" 2 3 24 1 54
"30510" 1 22 7 1 19
"30610" 2 3 24 2 33
"30710" 2 1 2 1 40
"30810" 2 23 18 2 45
"30910" 1 17 16 2 14
"31010" 2 9 13 1 29
"31110" 2 18 7 1 21
"31210" 2 2 16 1 23
"31310" 2 9 14 1 26
"31410" 1 5 1 2 19
"31510" 1 5 16 1 58
"31610" 1 8 11 2 11
"31710" 2 9 4 2 57
"31810" 1 17 9 2 44
"31910" 2 20 22 1 27
"32010" 1 18 21 1 31
"32110" 1 6 20 2 24
"32210" 2 3 2 1 19
"32310" 2 11 17 2 53
"32410" 2 13 10 1 12
"32510" 1 1 2 1 54
"32610" 1 5 14 2 22
"32710" 1 8 24 2 52
"32810" 2 5 2 2 19
"32910" 2 7 15 2 10
"33010" 2 11 9 1 46
"33110" 1 22 23 2 7
"33210" 1 16 9 1 42
"33310" 2 8 6 1 29
"33410" 1 22 4 1 57
"33510" 1 15 15 1 47
"33610" 1 20 25 1 46
"33710" 2 3 15 2 28
"33810" 2 5 12 2 44
"33910" 1 15 11 1 42
"34010" 2 3 6 1 26
"34110" 1 4 13 2 32
"34210" 2 8 17 2 40
"34310" 2 9 23 1 28
"34410" 1 15 23 2 38
"34510" 1 21 2 2 51
"34610" 2 9 6 2 15
"34710" 1 14 8 2 35
"34810" 1 14 2 2 57
"34910" 2 22 10 1 45
"35010" 2 3 13 2 52
"35110" 2 10 18 1 39
"35210" 2 12 16 1 21
"35310" 2 14 2 2 36
"35410" 2 9 19 2 11
"35510" 1 14 24 2 19
"35610" 1 4 8 2 24
"35710" 2 13 7 1 38
"35810" 1 13 6 2 38
"35910" 1 13 20 2 14
"36010" 2 10 3 2 30
"36110" 2 19 10 2 43
"36210" 1 10 18 1 8
"36310" 2 12 19 1 39
"36410" 1 9 16 1 51
"36510" 2 10 24 2 51
"36610" 1 12 21 1 55
"36710" 2 12 8 2 44
"36810" 2 23 13 1 57
"36910" 1 19 22 2 9
"37010" 1 3 15 2 56
"37110" 1 23 11 2 51
"37210" 2 15 2 2 37
"37310" 2 5 7 1 32
"37410" 1 9 15 1 18
"37510" 1 18 8 2 34
"37610" 1 19 20 2 9
"37710" 2 11 10 2 28
"37810" 2 3 19 2 56
"37910" 2 1 16 1 28
"38010" 2 14 11 1 27
"38110" 2 15 17 2 48
"38210" 2 23 25 2 8
"38310" 1 3 14 1 34
"38410" 1 17 17 1 47
"38510" 1 19 6 1 22
"38610" 2 10 9 1 30
"38710" 2 14 4 1 10
"38810" 1 5 20 1 22
"38910" 1 4 19 1 13
"39010" 2 21 16 1 20
"39110" 1 7 22 2 42
"39210" 1 3 21 2 30
"39310" 2 18 10 2 10
"39410" 1 17 14 2 9
"39510" 2 2 23 1 34
"39610" 1 11 16 2 20
"39710" 2 12 2 2 19
"39810" 2 8 14 1 33
"39910" 2 18 24 1 14
"40010" 2 22 6 1 18
"40110" 2 21 16 1 57
"40210" 1 13 9 1 42
"40310" 2 17 18 2 30
"40410" 2 5 9 1 22
"40510" 2 2 19 2 12
"40610" 1 9 5 1 32
"40710" 1 14 21 2 54
"40810" 2 9 14 2 28
"40910" 2 8 17 1 31
"41010" 2 2 3 1 26
"41110" 2 4 10 1 20
"41210" 1 4 20 2 50
"41310" 1 17 13 1 50
"41410" 2 17 7 2 7
"41510" 2 19 6 2 43
"41610" 2 7 22 2 15
"41710" 1 20 17 1 51
"41810" 1 4 8 1 41
"41910" 2 19 22 1 10
"42010" 1 2 12 2 51
"42110" 1 9 12 1 34
"42210" 2 8 22 1 33
"42310" 1 19 3 1 47
"42410" 2 8 3 2 22
"42510" 1 14 16 1 31
"42610" 2 23 13 1 44
"42710" 2 16 7 1 52
"42810" 1 13 21 1 47
"42910" 1 2 20 1 49
"43010" 2 4 4 2 23
"43110" 1 7 17 2 10
"43210" 2 11 15 2 54
"43310" 1 19 4 1 35
"43410" 2 15 9 1 55
"43510" 2 16 11 1 39
"43610" 1 22 20 2 53
"43710" 1 22 10 2 23
"43810" 2 2 7 2 9
"43910" 1 21 8 1 47
"44010" 2 22 25 1 29
"44110" 2 12 7 1 30
"44210" 1 15 6 1 22
"44310" 1 22 9 2 11
"44410" 1 10 20 2 20
"44510" 1 18 2 2 14
"44610" 2 13 7 1 51
"44710" 1 16 7 1 40
"44810" 2 6 21 2 19
"44910" 1 9 13 1 8
"45010" 2 20 3 1 24
"45110" 2 20 24 2 53
"45210" 1 7 13 2 49
"45310" 2 11 16 2 34
"45410" 2 12 8 1 37
"45510" 2 2 20 2 53
"45610" 1 6 23 2 20
"45710" 2 7 12 1 55
"45810" 2 12 16 2 19
"45910" 1 17 6 1 41
"46010" 2 15 7 2 55
"46110" 2 3 21 2 57
"46210" 1 22 11 2 27
"46310" 2 23 15 2 18
"46410" 1 14 14 2 34
"46510" 1 8 11 1 15
"46610" 2 6 11 1 28
"46710" 1 6 23 2 28
"46810" 1 12 10 2 42
"46910" 1 7 9 1 41
"47010" 1 11 15 2 53
"47110" 1 22 8 1 12
"47210" 2 12 4 2 25
"47310" 2 15 19 1 35
"47410" 2 18 3 2 32
"47510" 1 20 21 2 15
"47610" 1 16 24 1 28
"47710" 1 16 4 2 36
"47810" 1 17 20 1 24
"47910" 1 22 14 2 42
"48010" 2 13 22 1 44
"48110" 2 12 2 2 52
"48210" 2 16 23 1 55
"48310" 1 11 15 1 58
"48410" 1 22 4 1 58
"48510" 2 16 10 1 31
"48610" 2 7 11 2 53
"48710" 2 8 4 2 17
"48810" 2 5 4 2 23
"48910" 2 10 16 1 27
"49010" 1 2 18 2 51
"49110" 1 20 17 2 51
"49210" 1 5 22 1 12
"49310" 2 3 12 2 49
"49410" 1 4 3 2 13
"49510" 2 5 19 2 29
"49610" 1 8 2 2 17
"49710" 2 14 6 2 38
"49810" 2 3 8 2 10
"49910" 1 7 24 1 55
"50010" 1 14 15 1 27
"50110" 1 4 23 2 31
"50210" 2 13 2 1 34
"50310" 2 5 6 1 18
"50410" 2 13 5 1 22
"5054" 1 18 23 1 19
"5061" 2 11 17 1 33
"5071" 1 6 17 2 35
"5081" 2 15 17 1 57
"5091" 1 5 4 2 12
"5101" 1 3 3 2 15
"5111" 1 6 24 2 49
"5121" 2 3 20 2 54
"5131" 2 9 11 1 8
"5141" 2 7 3 2 45
"5151" 1 6 9 2 21
"5161" 1 8 22 1 37
"5171" 1 15 4 1 56
"5181" 2 4 8 1 33
"5191" 2 1 4 1 34
"5201" 1 8 2 1 45
"5211" 1 12 20 1 41
"5221" 2 13 20 1 15
"5231" 1 7 22 2 12
"5241" 2 9 22 1 17
"5251" 2 7 12 2 9
"5261" 1 20 24 1 29
"5271" 2 12 2 2 24
"5281" 2 21 22 2 35
"5291" 1 9 6 1 34
"5301" 1 15 16 1 19
"5311" 2 9 4 2 7
"5321" 1 9 12 2 58
"5331" 1 14 12 1 53
"5341" 2 22 22 2 58
"5351" 1 18 18 1 42
"5361" 2 11 13 2 36
"5371" 2 21 4 1 51
"5381" 2 23 1 1 19
"5391" 1 10 15 1 31
"5401" 2 5 17 2 27
"5411" 1 4 22 1 55
"5421" 2 20 22 2 23
"5431" 1 1 4 1 22
"5441" 2 5 13 1 36
"5451" 1 8 19 1 48
"5461" 2 11 10 2 44
"5471" 2 19 5 2 49
"5481" 2 1 4 2 28
"5491" 2 17 17 2 33
"5501" 2 21 15 2 34
"5511" 1 5 14 2 48
"5521" 1 5 24 2 32
"5531" 1 20 22 2 46
"5541" 1 9 24 1 16
"5551" 1 9 14 1 49
"5561" 1 1 16 1 57
"5571" 2 12 22 1 17
"5581" 1 13 9 2 51
"5591" 1 12 19 2 19
"5601" 1 16 19 2 9
"5611" 2 5 14 1 9
"5621" 2 14 24 1 43
"5631" 2 7 1 2 53
"5641" 2 10 21 1 52
"5651" 1 21 21 1 29
"5661" 1 5 23 2 22
"5671" 2 23 10 1 13
"5681" 1 4 16 2 46
"5691" 1 17 20 2 25
"5701" 1 22 7 1 47
"5711" 2 19 25 2 10
"5721" 1 22 8 1 51
"5731" 1 6 8 2 56
"5741" 2 19 8 1 28
"5751" 1 11 23 1 29
"5761" 1 5 19 2 50
"5771" 1 17 23 1 10
"5781" 1 9 5 1 21
"5791" 2 11 19 2 56
"5801" 2 14 22 1 28
"5811" 1 12 25 2 55
"5821" 1 6 5 2 52
"5831" 1 18 11 2 57
"5841" 1 23 19 1 38
"5851" 2 17 13 2 15
"5861" 1 22 17 2 18
"5871" 2 3 13 2 20
"5881" 2 17 5 2 36
"5891" 1 17 8 1 40
"5901" 1 9 5 1 14
"5911" 2 2 16 1 48
"5921" 2 19 24 2 17
"5931" 1 12 6 2 22
"5941" 2 9 22 2 32
"5951" 1 16 7 1 27
"5961" 2 19 10 2 41
"5971" 1 20 5 2 32
"5981" 2 14 15 1 33
"5991" 1 5 7 2 53
"6001" 2 16 11 2 57
"6011" 2 3 16 1 14
"6021" 1 6 18 1 28
"6031" 2 15 14 1 16
"6041" 2 11 22 2 13
"6051" 1 8 22 2 11
"6061" 1 7 7 2 51
"6071" 2 3 10 2 15
"6081" 1 5 9 2 36
"6091" 2 1 20 1 22
"6101" 1 19 13 2 57
"6111" 2 22 24 2 31
"6121" 1 16 21 1 43
"6131" 1 1 14 1 58
"6141" 1 6 12 1 24
"6151" 2 6 17 2 44
"6161" 2 17 18 2 54
"6171" 2 10 5 2 35
"6181" 1 17 16 2 35
"6191" 2 2 18 1 33
"6201" 1 8 20 2 51
"6211" 1 15 3 2 28
"6221" 1 9 8 2 22
"6231" 2 21 17 2 17
"6241" 2 10 14 1 8
"6251" 1 6 3 2 38
"6261" 2 16 14 1 38
"6271" 1 5 14 2 50
"6281" 2 13 21 2 37
"6291" 2 3 23 2 48
"6301" 2 3 23 2 43
"6311" 2 14 7 1 21
"6321" 2 10 3 1 23
"6331" 1 9 23 1 14
"6341" 1 12 8 2 54
"6351" 1 14 9 2 49
"6361" 1 15 9 2 35
"6371" 2 10 19 1 54
"6381" 2 4 17 1 51
"6391" 1 4 7 2 25
"6401" 2 3 14 1 45
"6411" 2 7 22 2 56
"6421" 2 14 2 1 18
"6431" 1 16 16 1 16
"6441" 1 4 17 1 31
"6451" 1 23 24 1 10
"6461" 1 7 7 1 19
"6471" 2 16 12 2 10
"6481" 2 4 3 1 28
"6491" 2 7 21 1 20
"6501" 1 5 25 2 38
"6511" 1 6 24 2 10
"6521" 2 9 10 2 8
"6531" 1 11 5 1 30
"6541" 1 10 10 1 24
"6551" 2 18 12 2 11
"6561" 2 12 11 2 54
"6571" 2 19 13 1 29
"6581" 2 22 20 2 55
"6591" 2 20 12 1 31
"6601" 1 3 2 1 12
"6611" 2 13 14 1 58
"6621" 1 11 7 2 52
"6631" 2 15 8 2 14
"6641" 1 2 14 1 27
"6651" 2 12 8 2 57
"6661" 1 3 16 1 39
"6671" 2 18 9 2 18
"6681" 2 16 10 1 44
"6691" 2 8 7 1 41
"6701" 1 21 25 2 39
"6711" 2 11 5 2 17
"6721" 2 14 17 2 54
"6731" 2 2 15 1 37
"6741" 1 2 22 2 9
"6751" 1 3 23 1 14
"6761" 1 17 6 1 35
"6771" 1 5 7 1 42
"6781" 1 6 21 1 18
"6791" 1 21 17 2 47
"6801" 1 4 16 1 19
"6811" 2 22 7 1 49
"6821" 2 3 22 2 9
"6831" 1 12 24 1 44
"6841" 2 6 2 1 17
"6851" 2 8 11 1 16
"6861" 2 18 24 2 57
"6871" 2 1 23 2 31
"6881" 1 3 12 1 22
"6891" 2 16 6 2 22
"6901" 1 2 17 1 32
"6911" 1 19 23 2 17
"6921" 2 6 6 1 38
"6931" 2 20 4 1 57
"6941" 1 17 23 2 30
"6951" 1 16 2 2 27
"6961" 1 13 24 1 48
"6971" 1 3 20 2 9
"6981" 1 7 23 2 58
"6991" 1 11 8 2 30
"7001" 1 6 23 1 54
"7011" 1 10 19 2 22
"7021" 1 16 24 2 16
"7031" 2 12 15 2 14
"7041" 1 4 13 2 40
"7051" 2 4 12 1 23
"7061" 1 11 12 1 28
"7071" 2 17 17 2 14
"7081" 1 2 5 1 38
"7091" 1 7 22 2 21
"7101" 1 10 20 1 19
"7111" 1 10 18 2 35
"7121" 1 22 2 2 12
"7131" 1 5 6 2 26
"7141" 2 8 3 2 25
"7151" 2 18 15 1 7
"7161" 1 2 17 2 42
"7171" 1 5 7 1 8
"7181" 1 20 16 2 42
"7191" 1 21 18 1 25
"7201" 1 6 18 1 53
"7211" 1 13 9 2 21
"7221" 1 14 16 1 32
"7231" 1 14 9 1 21
"7241" 2 16 21 1 55
"7251" 2 5 4 1 28
"7261" 2 22 5 2 30
"7271" 1 22 10 1 40
"7281" 1 2 2 2 31
"7291" 1 5 17 1 56
"7301" 1 4 24 1 40
"7311" 2 22 14 2 54
"7321" 2 9 14 1 27
"7331" 2 6 24 2 32
"7341" 2 4 3 1 57
"7351" 1 3 22 2 40
"7361" 2 8 7 1 44
"7371" 2 18 18 1 41
"7381" 2 6 6 2 24
"7391" 1 4 4 2 19
"7401" 1 22 11 1 47
"7411" 1 15 13 1 30
"7421" 2 18 21 2 41
"7431" 2 11 12 2 52
"7441" 1 17 19 2 36
"7451" 1 8 10 1 31
"7461" 2 19 21 1 38
"7471" 1 22 12 1 7
"7481" 2 19 13 1 27
"7491" 2 9 9 1 17
"7501" 1 9 17 1 29
"7511" 1 8 2 1 34
"7521" 1 17 3 1 55
"7531" 1 11 2 1 45
"7541" 2 15 24 1 54
"7551" 2 8 17 1 28
"7561" 2 13 15 1 21
"7571" 2 14 15 1 44
"7581" 2 20 4 1 11
"7591" 1 9 16 2 30
"7601" 2 16 11 1 8
"7611" 1 9 22 2 29
"7621" 1 18 7 1 57
"7631" 1 7 5 1 39
"7641" 2 20 14 2 13
"7651" 2 6 14 2 54
"7661" 1 4 24 2 43
"7671" 1 15 12 2 9
"7681" 2 11 18 1 34
"7691" 1 6 6 1 30
"7701" 2 4 21 1 38
"7711" 1 20 10 1 31
"7721" 2 17 25 2 56
"7731" 2 15 23 2 54
"7741" 2 9 4 1 15
"7751" 2 18 21 1 49
"7761" 2 8 6 2 53
"7771" 1 10 16 1 21
"7781" 2 7 13 1 20
"7791" 1 13 3 1 36
"7801" 2 5 12 1 40
"7811" 1 7 14 1 15
"7821" 1 2 18 2 42
"7831" 2 21 14 2 21
"7841" 1 20 19 1 37
"7851" 2 7 20 1 20
"7861" 2 21 14 1 19
"7871" 1 3 4 2 8
"7881" 2 13 16 2 13
"7891" 1 3 13 2 37
"7901" 2 18 21 2 36
"7911" 2 9 16 2 26
"7921" 1 14 2 2 22
"7931" 2 10 6 1 45
"7941" 2 12 5 2 39
"7951" 2 6 21 2 36
"7961" 1 5 25 1 27
"7971" 1 17 21 2 40
"7981" 2 22 15 1 53
"7991" 1 16 17 1 30
"8001" 2 15 6 2 14
"8011" 1 6 17 1 35
"8021" 1 13 1 2 34
"8031" 2 12 8 1 7
"8041" 1 21 20 2 9
"8051" 2 17 11 2 44
"8061" 1 19 7 2 21
"8071" 2 2 7 2 26
"8081" 1 18 23 1 46
"8091" 1 10 19 2 12
"8101" 2 20 22 2 8
"8111" 2 5 18 2 17
"8121" 1 18 16 2 52
"8131" 1 13 2 2 19
"8141" 2 15 9 1 31
"8151" 2 6 2 2 16
"8161" 2 7 4 1 38
"8171" 1 9 4 1 15
"8181" 2 14 24 2 13
"8191" 1 10 18 2 35
"8201" 1 18 15 2 53
"8211" 1 9 24 2 54
"8221" 1 19 6 1 19
"8231" 2 21 18 1 10
"8241" 1 21 20 2 50
"8251" 1 7 17 2 17
"8261" 1 12 21 1 44
"8271" 2 8 24 2 24
"8281" 2 22 14 2 54
"8291" 1 20 7 1 26
"8301" 2 11 22 2 20
"8311" 2 10 9 2 49
"8321" 2 14 14 2 17
"8331" 1 20 9 2 50
"8341" 1 13 9 2 41
"8351" 2 16 17 1 52
"8361" 1 17 11 2 45
"8371" 1 11 7 2 44
"8381" 2 9 11 1 29
"8391" 1 23 19 1 26
"8401" 1 22 8 1 48
"8411" 2 6 13 2 46
"8421" 1 5 2 1 46
"8431" 1 7 10 2 44
"8441" 2 3 2 2 34
"8451" 2 14 22 2 27
"8461" 2 10 23 1 32
"8471" 2 13 5 1 56
"8481" 2 7 1 1 43
"8491" 1 16 24 1 24
"8501" 1 7 19 2 54
"8511" 2 21 9 1 27
"8521" 2 12 21 1 43
"8531" 1 21 20 1 51
"8541" 2 2 17 1 15
"8551" 1 7 16 2 16
"8561" 1 12 24 1 18
"8571" 2 22 8 1 53
"8581" 1 22 24 1 25
"8591" 2 7 11 2 19
"8601" 2 15 16 1 24
"8611" 2 3 5 2 41
"8621" 1 18 16 2 8
"8631" 1 23 11 2 44
"8641" 1 13 11 2 31
"8651" 1 5 11 1 13
"8661" 2 3 20 1 11
"8671" 2 11 24 2 20
"8681" 2 8 5 2 23
"8691" 2 18 22 2 20
"8701" 2 21 6 2 44
"8711" 1 13 21 2 10
"8721" 1 16 5 2 47
"8731" 2 17 22 1 53
"8741" 2 15 22 2 20
"8751" 1 22 21 2 10
"8761" 2 9 3 1 21
"8771" 2 6 16 2 23
"8781" 1 13 5 1 53
"8791" 2 10 2 2 21
"8801" 1 17 6 2 35
"8811" 2 3 7 1 34
"8821" 1 11 19 1 55
"8831" 2 7 23 2 13
"8841" 2 3 23 1 48
"8851" 1 19 22 2 34
"8861" 2 14 23 1 49
"8871" 2 19 15 2 52
"8881" 2 7 10 2 52
"8891" 1 15 23 1 16
"8901" 1 10 18 2 37
"8911" 2 5 2 1 55
"8921" 2 10 22 2 34
"8931" 1 16 18 1 24
"8941" 1 22 19 1 55
"8951" 2 11 7 1 16
"8961" 2 8 18 2 39
"8971" 1 6 24 2 32
"8981" 2 3 16 1 32
"8991" 1 21 3 2 53
"9001" 2 6 15 2 22
"9011" 2 5 6 2 49
"9021" 2 13 24 1 7
"9031" 1 19 10 1 12
"9041" 1 1 21 1 48
"9051" 2 15 9 1 34
"9061" 2 20 4 1 54
"9071" 1 11 21 1 8
"9081" 2 6 6 1 40
"9091" 1 23 15 2 41
"9101" 2 9 8 1 15
"9111" 2 13 13 1 52
"9121" 1 19 6 1 29
"9131" 2 20 25 1 13
"9141" 2 18 17 2 31
"9151" 2 11 2 2 30
"9161" 2 10 20 1 15
"9171" 2 6 4 2 24
"9181" 1 4 10 2 44
"9191" 1 11 21 1 30
"9201" 1 2 5 2 25
"9211" 1 2 11 1 37
"9221" 2 16 20 1 24
"9231" 1 17 5 2 38
"9241" 2 6 12 2 26
"9251" 1 11 11 2 43
"9261" 2 19 19 2 53
"9271" 1 22 16 1 31
"9281" 2 15 14 1 37
"9291" 1 8 11 1 8
"9301" 1 10 1 1 45
"9311" 1 9 12 1 31
"9321" 1 17 2 2 50
"9331" 2 11 5 2 12
"9341" 1 1 15 1 26
"9351" 2 19 7 2 45
"9361" 1 13 6 2 38
"9371" 2 19 1 1 37
"9381" 2 18 18 2 45
"9391" 2 5 11 1 29
"9401" 2 21 7 1 43
"9411" 1 13 5 1 49
"9421" 2 10 6 1 25
"9431" 2 19 17 1 46
"9441" 1 17 14 1 37
"9451" 2 20 22 1 48
"9461" 1 6 24 2 10
"9471" 2 2 8 2 46
"9481" 1 4 24 1 26
"9491" 1 14 8 1 34
"9501" 2 1 20 2 26
"9511" 2 5 8 1 43
"9521" 1 4 5 1 22
"9531" 2 11 17 1 21
"9541" 2 13 1 2 54
"9551" 2 22 5 1 51
"9561" 1 13 3 2 14
"9571" 2 18 11 1 35
"9581" 2 12 20 1 57
"9591" 1 8 9 2 25
"9601" 2 13 5 2 51
"9611" 1 19 17 2 13
"9621" 2 1 11 1 36
"9631" 2 18 4 1 21
"9641" 2 6 13 2 31
"9651" 2 1 14 1 45
"9661" 1 11 16 1 47
"9671" 1 22 15 2 19
"9681" 2 21 16 2 14
"9691" 1 12 16 2 41
"9701" 1 5 17 2 18
"9711" 1 13 16 1 39
"9721" 2 8 7 1 21
"9731" 1 21 7 2 53
"9741" 1 6 9 2 39
"9751" 1 15 14 2 30
"9761" 2 17 10 2 29
"9771" 1 4 6 1 17
"9781" 2 12 9 1 23
"9791" 2 5 10 1 34
"9801" 2 9 4 2 28
"9811" 1 21 9 1 17
"9821" 2 7 3 1 20
"9831" 1 15 11 1 38
"9841" 1 12 18 2 49
"9851" 2 12 3 2 53
"9861" 1 18 22 2 10
"9871" 2 20 11 1 57
"9881" 2 11 20 2 29
"9891" 2 22 22 1 28
"9901" 2 2 5 2 17
"9911" 2 2 21 2 10
"9921" 1 21 17 1 10
"9931" 1 18 17 1 20
"9941" 1 5 11 1 15
"9951" 1 3 8 2 34
"9961" 2 21 8 2 23
"9971" 2 21 18 1 43
"9981" 2 3 8 1 19
"9991" 2 18 9 2 11
"10001" 2 4 10 1 33
"10011" 1 8 12 2 48
"10021" 2 12 23 2 18
"10031" 1 3 14 1 56
"10041" 1 5 16 1 44
"10051" 2 18 15 1 55
"10061" 1 23 22 2 56
"10071" 2 15 10 2 12
"10081" 1 2 9 1 28
"10091" 2 8 22 1 53
"10101" 2 8 4 1 12
"10111" 2 14 12 2 17
"10121" 2 23 24 1 40
"10131" 1 16 6 1 14
"10141" 1 14 23 1 39
"10151" 1 12 5 1 19
"10161" 1 9 18 2 54
"10171" 2 17 6 1 29
"10181" 1 13 19 2 56
"10191" 2 13 8 1 47
"10201" 1 8 17 1 30
"10211" 1 20 3 1 56
"10221" 1 15 16 1 50
"10231" 2 5 6 1 45
"10241" 2 9 6 2 40
"10251" 2 2 7 1 49
"10261" 1 8 10 2 12
"10271" 2 11 8 2 51
"10281" 2 19 2 2 41
"10291" 1 15 24 2 31
"10301" 1 20 17 2 55
"10311" 1 19 16 1 18
"10321" 2 13 11 1 43
"10331" 2 19 15 1 41
"10341" 2 20 20 1 49
"10351" 1 16 21 2 36
"10361" 1 20 13 1 26
"10371" 2 10 21 2 50
"10381" 2 5 14 2 58
"10391" 1 9 11 2 35
"10401" 1 4 15 1 55
"10411" 1 2 11 1 38
"10421" 2 19 17 2 53
"10431" 2 11 14 1 54
"10441" 1 18 18 1 29
"10451" 2 10 23 2 16
"10461" 2 19 8 1 10
"10471" 1 1 17 2 43
"10481" 2 23 21 1 57
"10491" 1 16 3 1 24
"10501" 1 13 3 2 42
"10511" 1 3 25 1 39
"10521" 2 3 4 2 30
"10531" 1 12 24 2 41
"10541" 1 22 9 2 37
"10551" 2 17 24 1 37
"10561" 2 16 24 2 56
"10571" 1 8 14 1 26
"10581" 1 23 18 1 58
"10591" 1 12 5 1 17
"10601" 1 18 11 2 8
"10611" 1 13 5 1 52
"10621" 1 1 23 2 10
"10631" 1 5 2 2 41
"10641" 1 19 16 2 55
"10651" 1 13 5 2 51
"10661" 1 10 22 1 8
"10671" 1 9 12 1 17
"10681" 2 20 6 2 24
"10691" 1 13 4 2 20
"10701" 2 12 5 2 7
"10711" 1 7 17 1 31
"10721" 2 21 12 1 7
"10731" 1 14 25 1 17
"10741" 1 18 23 1 37
"10751" 2 7 20 1 31
"10761" 1 18 23 1 24
"10771" 2 7 14 1 26
"10781" 1 9 11 2 50
"10791" 1 8 3 1 41
"10801" 2 6 2 2 26
"10811" 2 9 23 2 56
"10821" 1 21 21 2 38
"10831" 2 17 5 2 11
"10841" 2 19 12 2 54
"10851" 2 13 17 2 40
"10861" 2 4 11 2 46
"10871" 2 18 1 1 37
"10881" 2 2 6 2 42
"10891" 1 9 23 1 40
"10901" 2 16 11 1 11
"10911" 1 4 5 1 22
"10921" 2 9 22 1 30
"10931" 1 8 4 2 33
"10941" 1 17 24 2 9
"10951" 1 4 22 2 37
"10961" 1 12 5 1 50
"10971" 1 5 20 1 24
"10981" 1 6 2 1 14
"10991" 2 5 6 1 44
"11001" 2 5 12 2 55
"11011" 2 8 18 2 33
"11021" 1 21 7 2 24
"11031" 2 1 20 1 25
"11041" 2 22 8 1 27
"11051" 1 17 17 1 29
"11061" 2 3 16 1 25
"11071" 2 6 20 1 56
"11081" 2 19 14 1 52
"11091" 2 21 22 2 29
"11101" 2 13 1 2 27
"11111" 2 16 15 1 43
"11121" 1 7 1 2 46
"11131" 1 1 10 2 37
"11141" 2 12 22 1 37
"11151" 1 11 22 2 20
"11161" 2 5 14 1 34
"11171" 1 15 23 1 13
"11181" 1 21 22 1 38
"11191" 2 22 4 1 38
"11201" 2 15 23 2 28
"11211" 1 21 11 1 26
"11221" 1 15 21 2 16
"11231" 1 22 6 1 45
"11241" 2 5 2 1 54
"11251" 1 19 9 1 38
"11261" 2 7 17 2 19
"11271" 2 23 3 2 55
"11281" 2 3 24 2 23
"11291" 1 15 19 1 39
"11301" 1 14 2 1 30
"11311" 1 4 18 2 37
"11321" 1 10 5 1 10
"11331" 1 2 18 2 57
"11341" 1 17 15 1 8
"11351" 2 15 15 1 23
"11361" 2 1 6 1 39
"11371" 2 11 13 1 55
"11381" 1 8 16 1 57
"11391" 1 4 13 1 17
"11401" 1 9 5 2 38
"11411" 1 3 3 1 15
"11421" 2 2 10 2 39
"11431" 1 1 7 1 22
"11441" 1 1 7 2 10
"11451" 1 22 16 2 16
"11461" 1 6 13 2 23
"11471" 1 11 5 2 28
"11481" 1 17 20 1 28
"11491" 2 7 8 2 51
"11501" 1 3 10 1 35
"11511" 2 20 10 1 23
"11521" 1 19 11 2 19
"11531" 1 13 21 2 9
"11541" 1 6 9 2 45
"11551" 2 6 16 2 49
"11561" 2 14 7 1 14
"11571" 2 14 13 1 41
"11581" 1 21 2 1 57
"11591" 2 9 13 1 39
"11601" 1 3 23 2 8
"11611" 1 13 4 1 31
"11621" 2 16 9 1 36
"11631" 1 6 7 2 55
"11641" 2 8 25 1 45
"11651" 2 5 19 2 21
"11661" 2 2 15 2 44
"11671" 1 16 9 2 8
"11681" 2 3 12 1 56
"11691" 2 8 20 1 8
"11701" 1 15 17 2 28
"11711" 2 8 23 1 58
"11721" 2 14 20 2 46
"11731" 1 4 15 1 58
"11741" 1 16 25 1 17
"11751" 1 20 4 1 30
"11761" 2 11 9 1 47
"11771" 1 18 1 1 18
"11781" 2 13 20 1 41
"11791" 1 6 25 1 32
"11801" 2 10 5 1 46
"11811" 1 21 21 1 44
"11821" 2 15 5 2 29
"11831" 2 16 23 1 16
"11841" 1 20 9 1 20
"11851" 2 10 19 2 18
"11861" 1 4 16 1 38
"11871" 2 3 7 1 8
"11881" 1 10 14 1 56
"11891" 1 12 24 1 45
"11901" 1 10 9 2 37
"11911" 2 14 19 2 7
"11921" 2 4 10 2 28
"11931" 2 13 16 1 9
"11941" 1 6 16 1 9
"11951" 2 10 21 1 7
"11961" 2 19 20 2 9
"11971" 1 9 20 2 39
"11981" 2 18 19 1 33
"11991" 2 3 13 2 40
"12001" 1 18 4 2 55
"12011" 2 12 25 1 40
"12021" 2 4 3 1 32
"12031" 1 11 23 2 46
"12041" 2 10 17 2 27
